,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC
0,Rabbinic054_train,1,4.66354703903,"woman, whi, repli, said, let, jose, genesi, sleep, divorc, adam",0.014964028777,0.0126618705036,1.0,0.0,0.301204819277,137.0,0.550200803213,0.00230215827338,0.0063309352518,0.0094964028777,0.0123741007194,0.0428776978417,0.0212949640288,0.0143884892086,0.216978417266,0.668290909518,0.665808608619
1,YV02_test,1,1.27125382423,"yoga, ceremoni, eat, sleep, satchidananda, sake, don't, swami, spiritu, sri",0.0265780730897,0.00332225913621,1.0,0.0,0.611111111111,13.0,0.722222222222,0.00996677740864,0.0199335548173,0.0332225913621,0.0265780730897,0.0,0.0,0.00332225913621,0.514950166113,0.779683284485,0.579184715841
2,ACLU07_train,1,2.44528102875,"camp, polic, dakota, protector, morton, surveil, pipelin, sheriff, roadblock, vehicl",0.0102702702703,0.0151351351351,0.0,1.0,0.391304347826,27.0,0.391304347826,0.00216216216216,0.000540540540541,0.0,0.0113513513514,0.00108108108108,0.0,0.00594594594595,0.278918918919,0.583882546812,0.723923388205
3,SeaShepherds397_train,1,1.32245111465,"turtl, shepherd, save, gift, donat, pollut, jairo, campaign, amaz, threat",0.0376811594203,0.0231884057971,1.0,0.0,0.882352941176,15.0,0.882352941176,0.0463768115942,0.0231884057971,0.0,0.00579710144928,0.0,0.0,0.0,0.524637681159,0.672843525186,0.437062563421
4,Rabbinic029_test,1,3.46814990044,"let, gather, said, shall, tree, genesi, heaven, mose, unto, bless",0.0115340253749,0.0123029603998,0.0,1.0,0.248677248677,88.0,0.465608465608,0.00499807766244,0.00422914263745,0.00692041522491,0.0211457131872,0.0184544405998,0.00230680507497,0.0203767781622,0.259900038447,0.730359529896,0.791953826348
5,YV56_train,1,1.70763397217,"babi, surrend, ego, monkey, jump, kitten, let, want, happen, anyth",0.0155239327296,0.0155239327296,0.0,1.0,0.371428571429,51.0,0.728571428571,0.0,0.0620957309185,0.0297542043984,0.0025873221216,0.0012936610608,0.00646830530401,0.0297542043984,0.316946959897,0.727424560921,0.579253923145
6,Rabbinic023_train,1,5.21087098122,"bless, said, let, adam, genesi, ask, thou, righteous, etc, viii",0.0264088658335,0.0129686394718,1.0,0.0,0.323636363636,142.0,0.516363636364,0.00542324923367,0.00235793444942,0.00754539023815,0.0089601509078,0.0518745578873,0.000707380334827,0.0146191935864,0.18509785428,0.667428483586,0.632518246553
7,Rabbinic047_train,1,7.23235988617,"sarah, abraham, unto, shall, said, isaac, xxi, thou, thi, genesi",0.0171115674196,0.0159137577002,1.0,0.0,0.295871559633,210.0,0.481651376147,0.00273785078713,0.00308008213552,0.0126625598905,0.00581793292266,0.0308008213552,0.0102669404517,0.0147159479808,0.188569472964,0.64767606934,0.598254268523
8,Unitarian006_train,1,0.95737695694,"tree, potter, unitarian, beatrix, lichen, mind, hound, lifemarri, farreach, imit",0.025641025641,0.021978021978,1.0,0.0,0.538461538462,9.0,0.692307692308,0.00732600732601,0.003663003663,0.025641025641,0.018315018315,0.0,0.018315018315,0.0,0.663003663004,0.00512945423599,0.537620456564
9,WBC107_train,1,3.8215470314,"sodomit, fag, mankind, gay, sin, idolatri, god, wit, pride, abomin",0.024907063197,0.0431226765799,0.0,1.0,0.292207792208,66.0,0.428571428571,0.000371747211896,0.000743494423792,0.00148698884758,0.0282527881041,0.0185873605948,0.00260223048327,0.0100371747212,0.286617100372,0.660092778331,0.570116153256
10,MalcolmX012_train,1,5.0715379715,"negro, solv, socal, malcolm, sam, black, want, uncl, civilright, get",0.0209185993633,0.0163710777626,1.0,0.0,0.260330578512,154.0,0.636363636364,0.0118235561619,0.0161437016826,0.00591177808095,0.012278308322,0.0181900864029,0.00204638472033,0.012278308322,0.200773078672,0.712631119897,0.68208128063
11,MehrBaba024_test,1,1.47698497772,"baba, farid, master, khawja, tree, perfect, kutubuddin, meher, delhi, dri",0.0499075785582,0.00554528650647,1.0,0.0,0.620689655172,18.0,0.620689655172,0.0,0.00924214417745,0.00739371534196,0.0,0.0258780036969,0.0,0.0110905730129,0.456561922366,0.673292294863,0.510001454531
12,YV13_train,1,1.37187504768,"happi, want, get, stamp, unhappi, joy, got, say, can't, moment",0.0164705882353,0.00705882352941,1.0,0.0,0.578947368421,28.0,0.736842105263,0.00941176470588,0.0705882352941,0.00235294117647,0.00705882352941,0.0,0.0,0.0329411764706,0.407058823529,0.775423237942,0.553920281175
13,JohnPiper020_train,1,1.5651409626,"pastor, say, bibl, baptist, criswel, preacher, wisdom, know, anyth, hear",0.0272435897436,0.00801282051282,1.0,0.0,0.636363636364,30.0,0.909090909091,0.00801282051282,0.0192307692308,0.0512820512821,0.00320512820513,0.0192307692308,0.0,0.0128205128205,0.384615384615,0.710809050572,0.734986918699
14,YV09_test,1,2.91045999527,"gurudev, sri, yoga, peac, negat, woodstock, want, path, swami, messag",0.0358767054068,0.0101061141991,1.0,0.0,0.277777777778,74.0,0.685185185185,0.00859019706923,0.0101061141991,0.00656897422941,0.00960080848914,0.0267812026276,0.00202122283982,0.00909550277918,0.309752400202,0.715621203376,0.634385752343
15,YV08_train,1,3.32821297646,"yogavill, dedic, should, don't, joy, everyth, tree, whatev, feel, love",0.0296137339056,0.0068669527897,1.0,0.0,0.353773584906,158.0,0.745283018868,0.0210300429185,0.0450643776824,0.01330472103,0.0175965665236,0.00128755364807,0.00128755364807,0.0210300429185,0.20686695279,0.710689306064,0.565988363143
16,DorothyDay406_test,1,1.29955506325,"obedi, poverti, ave, maria, love, rosari, advent, tell, convers, scriptur",0.0509383378016,0.00536193029491,1.0,0.0,0.35,9.0,0.45,0.0214477211796,0.0,0.0,0.0,0.00268096514745,0.0160857908847,0.00268096514745,0.522788203753,0.77014466758,0.576540447136
17,LiberalJudaism001_test,1,2.61593604088,"dinah, choic, jacob, necess, necessari, simeon, levi, shechem, jew, afghanistan",0.0135746606335,0.0231900452489,0.0,1.0,0.372093023256,51.0,0.593023255814,0.0203619909502,0.00339366515837,0.00622171945701,0.0079185520362,0.00735294117647,0.00169683257919,0.0147058823529,0.35350678733,0.707730977439,0.615969800147
18,YV50_test,1,1.48330307007,"love, attain, perfect, yoga, worship, sake, devot, god, rememb, bhakti",0.0613718411552,0.0126353790614,1.0,0.0,0.558823529412,22.0,0.647058823529,0.0523465703971,0.0,0.00361010830325,0.00541516245487,0.00361010830325,0.00361010830325,0.0108303249097,0.388086642599,0.781486347501,0.633961004212
19,YV01_test,1,1.32709312439,"sannyasin, yoga, sannya, renounc, sri, satchidananda, monk, dress, “the, ceremoni",0.00547945205479,0.00821917808219,0.0,1.0,0.409090909091,13.0,0.590909090909,0.0027397260274,0.0,0.0,0.0328767123288,0.0109589041096,0.00547945205479,0.0027397260274,0.52602739726,0.741724946465,0.502723161424
20,MehrBaba161_train,1,2.05760216713,"bahinabai, vithal, daughter, told, master, knew, get, rememb, hemakala, marri",0.0220525869381,0.00678541136556,1.0,0.0,0.483333333333,46.0,0.766666666667,0.00169635284139,0.0,0.0,0.00424088210348,0.0220525869381,0.0814249363868,0.000848176420696,0.277353689567,0.699383654085,0.735317216602
21,YV14_train,1,1.32563209534,"mind, breath, toxin, yoga, pranayama, eas, cubic, oxygen, clean, lung",0.0413436692506,0.0232558139535,1.0,0.0,0.3125,20.0,0.625,0.0335917312661,0.0180878552972,0.00258397932817,0.0,0.0,0.0,0.015503875969,0.50645994832,0.769758094675,0.590747004671
