,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,Unnamed: 0,rank,rfPred,rfClassPred,svmPred,svmClassPred
6,214.html_test,1,1.33547902107,"worker, margaret, priest, morn, cathol",0.0296540362438,0.0107084019769,1.0,0.0,0.28813559322,44.0,0.745762711864,0.0131795716639,0.00247116968699,0.00988467874794,0.00494233937397,0.0304777594728,0.00658978583196,0.0107084019769,0.716525508913,0.539439327993,214.html,29,5,4.69666666667,3,4.69209751977,3
10,225.html_test,1,2.64142990112,"worker, fergi, get, feast, too",0.0224835696991,0.0300933932895,0.0,1.0,0.345454545455,99.0,0.9,0.020062262193,0.00345901072293,0.00968523002421,0.00657212037357,0.0276720857835,0.0231753718437,0.00657212037357,0.692787802174,0.775010410443,225.html,30,3,3.33333333333,3,2.96884783958,3
11,409.html_test,1,0.929174900055,"bread, retreat, farm, tabl, tree",0.0339558573854,0.0169779286927,1.0,0.0,0.25,14.0,0.5,0.0237691001698,0.0,0.00169779286927,0.00509337860781,0.0,0.0,0.0101867572156,0.75052710631,0.623564633665,409.html,34,4,3.44666666667,3,2.86132736526,2
14,SS01_test,1,0.795711040497,"vaquita, shepherd, gift, illeg, marin",0.020325203252,0.0182926829268,1.0,0.0,0.35,13.0,0.65,0.020325203252,0.0121951219512,0.0020325203252,0.0,0.0,0.0,0.0020325203252,0.679039741826,0.607722093575,SS01,112,1,2.51,3,1.89884716341,3
16,piper99 4-4-99_test,1,1.97919297218,"condemn, christ, sinner, guilti, righteous",0.0368709516692,0.0333831589437,1.0,0.0,0.229166666667,83.0,0.576388888889,0.0264075734928,0.0114598903837,0.0224215246637,0.000996512207275,0.02192326856,0.0,0.0119581464873,0.590849286337,0.651240745437,piper99 4-4-99,60,3,3.61666666667,3,3.66991616004,3
17,296.html_test,1,0.783694982529,"liturg, pray, prayer, christ, liturgi",0.00686498855835,0.0183066361556,0.0,1.0,0.51724137931,20.0,0.689655172414,0.0800915331808,0.00228832951945,0.00228832951945,0.00228832951945,0.0045766590389,0.00228832951945,0.0137299771167,0.735029312706,0.578933340018,296.html,32,5,2.95,3,3.70839135361,3
24,SS04_test,1,1.43382191658,"shepherd, net, illeg, whale, crew",0.0396119644301,0.018593371059,1.0,0.0,0.383333333333,53.0,0.883333333333,0.00970088924818,0.00323362974939,0.0299110751819,0.0210185933711,0.0,0.0,0.0121261115602,0.681755473124,0.66935465577,SS04,115,3,3.80333333333,3,3.85751921693,3
26,journal.02.06.10_test,1,1.04609107971,"princess, matchabelli, meher, master, usa",0.0433566433566,0.00699300699301,1.0,0.0,0.444444444444,20.0,0.740740740741,0.0013986013986,0.0013986013986,0.0,0.0111888111888,0.0223776223776,0.020979020979,0.0041958041958,0.704861040614,0.677779116357,journal.02.06.10,63,3,4.61666666667,3,3.4346122768,2
32,MalcolmX-ConfrontationWithAnExpert_test,1,4.85822582245,"malcolm, bernard, hall, alcolm, let",0.0184566707681,0.0123044471788,1.0,0.0,0.40866873065,258.0,0.798761609907,0.00457022323783,0.0355071190016,0.0344524521005,0.0105466690104,0.00931622429249,0.00123044471788,0.013183336263,0.636820467522,0.706909724611,MalcolmX-ConfrontationWithAnExpert,91,2,3.30666666667,2,3.44666765151,3
33,piper90 01-28-90_test,1,2.09988284111,"gospel, preach, fulfil, jesus, god",0.0205106739221,0.0108832147342,1.0,0.0,0.432203389831,83.0,0.703389830508,0.0121389702805,0.00251151109251,0.00460443700293,0.00460443700293,0.0334868145668,0.0,0.00795311845961,0.798492678271,0.856939375076,piper90 01-28-90,52,4,3.49666666667,1,3.39146095287,3
