,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
28,Shepherd459_test,1,3.51874685287,"happen, evil, look, whi, want, perfect, devil, lord, sept, get",0.0233017377567,0.0410742496051,0.0,1.0,0.0931174089069,144.0,0.291497975709,0.022906793049,0.0177725118483,0.0181674565561,0.010663507109,0.0165876777251,0.00276461295419,0.00987361769352,0.285545023697,0.636595180997,0.576861251879,Shepherd459,3,2.88666666667,3,2.50702190413,1
31,ISIS005_test,1,0.941223144531,"isi, syria, iraq, realiti, qaeda, safe, haven, borderland, sunni, “island",0.0101694915254,0.0135593220339,0.0,1.0,0.384615384615,5.0,0.384615384615,0.00338983050847,0.0,0.0,0.0,0.0,0.0,0.0169491525424,0.55593220339,0.230405701263,0.580110853806,ISIS005,1,4.09,3,4.21386883095,3
32,MalcolmX010_test,1,4.71570205688,"get, civilright, noth, explos, promis, ake, harlem, oppress, prospect, malcolm",0.0210692652094,0.0221227284698,0.0,1.0,0.191489361702,153.0,0.651063829787,0.0152752172768,0.00948116934422,0.0163286805373,0.0281801422175,0.00421385304188,0.00131682907559,0.0186989728733,0.221227284698,0.723547715113,0.588176520005,MalcolmX010,2,2.7,1,1.87971878086,2
33,Bahai04_test,1,1.69022107124,"baha'i, baha'u'llah, mediat, mose, prophet, heaven, divin, manifest, zoroast, realiti",0.034749034749,0.00900900900901,1.0,0.0,0.441176470588,20.0,0.588235294118,0.010296010296,0.0,0.0,0.019305019305,0.00900900900901,0.0,0.00772200772201,0.384813384813,0.718919009314,0.566947097865,Bahai04,6,3.70333333333,1,3.84049622473,5
34,JohnPiper031_test,1,2.67758488655,"fear, god, bethlehem, joy, christma, luke, sake, jesus, shall, rejoic",0.0260545905707,0.037841191067,0.0,1.0,0.428571428571,66.0,0.725274725275,0.0117866004963,0.0198511166253,0.0179900744417,0.00496277915633,0.0353598014888,0.000620347394541,0.0130272952854,0.295285359801,0.6403323363,0.612990412874,JohnPiper031,3,3.40333333333,3,2.59058930036,3
35,Shepherd726_test,1,3.5301759243,"adulteri, don, devil, fear, get, anger, friendship, satan, spiritu, want",0.0299760191847,0.0363709032774,0.0,1.0,0.194552529183,154.0,0.599221789883,0.0203836930456,0.0219824140687,0.0231814548361,0.0159872102318,0.0227817745803,0.00519584332534,0.00759392486011,0.262589928058,0.648707395294,0.489921290693,Shepherd726,2,3.16333333333,2,2.5292153317,1
39,MalcolmX013_test,1,4.04204106331,"polic, harlem, nonviol, realiz, get, hategang, blood, oppressor, negro, malcolm",0.0123818833496,0.0234604105572,0.0,1.0,0.242937853107,128.0,0.723163841808,0.00879765395894,0.0153144346693,0.0215053763441,0.0260671228413,0.0149885956338,0.0,0.0159661127403,0.23981753014,0.714990901506,0.552851283806,MalcolmX013,2,1.58666666667,1,1.45284084486,2
55,AEU006_test,1,5.54557704926,"shall, comfort, evil, labor, hour, desir, convict, let, nor, mind",0.0392594244925,0.0276600490743,1.0,0.0,0.24043715847,145.0,0.792349726776,0.0256524648673,0.0118224403301,0.00156145438323,0.0124916350658,0.00803033682802,0.002007584207,0.016060673656,0.287084541602,0.753479326855,0.857435596946,AEU006,6,3.90666666667,4,3.44475534707,4
66,DorothyDay001_test,1,1.48340010643,"radic, print, sent, worker, sheet, wander, dollar, rememb, donat, encycl",0.022641509434,0.011320754717,1.0,0.0,0.344827586207,17.0,0.586206896552,0.0132075471698,0.0,0.0,0.0207547169811,0.00566037735849,0.0,0.0188679245283,0.466037735849,0.75600327164,0.571646121949,DorothyDay001,3,4.29333333333,1,5.00858856112,5
72,SeaShepherds399_test,1,2.31654381752,"shepherd, net, illeg, whale, crew, gill, cut, happi, anyth, worri",0.0396119644301,0.018593371059,1.0,0.0,0.433333333333,53.0,0.883333333333,0.00970088924818,0.00323362974939,0.0299110751819,0.0210185933711,0.0,0.0,0.0121261115602,0.396928051738,0.712604140052,0.664894099941,SeaShepherds399,3,3.82333333333,1,4.20241250699,3
75,PastorAnderson044_test,1,10.6548697948,"get, greet, say, friend, salut, know, sunday, bibl, fellowship, want",0.0290807799443,0.00924791086351,1.0,0.0,0.433287482806,587.0,0.80742778542,0.019721448468,0.0428969359331,0.0240668523677,0.0245125348189,0.00657381615599,0.000557103064067,0.0152646239554,0.0932590529248,0.72196446816,0.692381912463,PastorAnderson044,2,3.17666666667,1,2.45245151862,1
78,ISIS002_test,1,1.89331793785,"tribal, dignitari, elder, tal, wilayat, dabiq, safawi, sunni, islam, zakah",0.0220588235294,0.0220588235294,0.0,1.0,0.684210526316,14.0,0.736842105263,0.0,0.0,0.0,0.0281862745098,0.00735294117647,0.0,0.0122549019608,0.401960784314,0.780433137344,0.84513520594,ISIS002,2,2.98,1,2.15984534778,1
84,DorothyDay383_test,1,1.65308403969,"love, prayer, reader, happi, worker, keep, think, appeal, confid, grace",0.0506155950752,0.0123119015048,1.0,0.0,0.477272727273,33.0,0.75,0.0424076607387,0.0232558139535,0.0246238030096,0.0123119015048,0.00683994528044,0.00136798905609,0.0123119015048,0.415868673051,0.734445700184,0.593020139762,DorothyDay383,5,4.52,3,5.11980341084,8
89,JohnPiper358_test,1,3.76877903938,"christ, gentil, reconcil, jew, god, israel, coven, glori, promis, jesus",0.0179290157336,0.0135382363703,1.0,0.0,0.467625899281,82.0,0.589928057554,0.0160995243322,0.0175631174533,0.00658616904501,0.00731796560556,0.0204903036956,0.0,0.0032930845225,0.185510428101,0.685574807331,0.843150970135,JohnPiper358,1,2.56,1,2.50850191879,3
92,AEU003_test,1,1.33819699287,"hate, brussel, tragedi, muslim, refuge, wake, violenc, attack, media, faith",0.0231213872832,0.0549132947977,0.0,1.0,0.666666666667,8.0,0.666666666667,0.0375722543353,0.0,0.0,0.00578034682081,0.0,0.0,0.0115606936416,0.514450867052,0.748558883519,0.522825838091,AEU003,8,3.46333333333,5,2.77802752365,2
93,JohnPiper104_test,1,3.97016406059,"corinthian, enslav, thing, drink, whi, say, conscienc, spirit, stomach, immor",0.0242326332795,0.0142164781906,1.0,0.0,0.292237442922,157.0,0.716894977169,0.0132471728595,0.0222940226171,0.0168012924071,0.00743134087237,0.0210016155089,0.00032310177706,0.0158319870759,0.196445880452,0.690996677097,0.66117322778,JohnPiper104,5,3.07333333333,3,2.96149569519,2
98,MehrBaba097_test,1,1.89466404915,"suffer, mind, happi, bliss, ignor, soul, godhood, baba, want, knowledg",0.023199023199,0.0720390720391,0.0,1.0,0.616666666667,40.0,0.666666666667,0.004884004884,0.041514041514,0.001221001221,0.00854700854701,0.014652014652,0.0,0.01221001221,0.306471306471,0.658142054263,0.590964987464,MehrBaba097,5,2.62666666667,3,2.69208908913,3
99,PastorAnderson160_test,1,11.7725889683,"bibl, vers, thi, get, say, know, talk, unto, thing, god",0.0336006109202,0.0148911798396,1.0,0.0,0.428571428571,656.0,0.794188861985,0.0136502481863,0.0318823978618,0.0314051164567,0.012313860252,0.0126002290951,9.54562810233e-05,0.0282550591829,0.105192821688,0.661146508037,0.608845613769,PastorAnderson160,1,2.82,1,2.22481121873,1
100,YV10_test,1,2.06793808937,"mantra, gurudeva, mind, felt, get, know, dream, lesson, stop, husband",0.0203426124197,0.0182012847966,1.0,0.0,0.35632183908,77.0,0.885057471264,0.00321199143469,0.0117773019272,0.117773019272,0.00107066381156,0.0235546038544,0.0,0.0182012847966,0.379014989293,0.725936239074,0.64483544488,YV10,8,3.87666666667,5,3.52257172073,3
102,YV12_test,1,1.35645914078,"yantra, medit, faith, yoga, cosmos, divin, petal, path, express, god",0.037037037037,0.00617283950617,1.0,0.0,0.411764705882,7.0,0.411764705882,0.00617283950617,0.00617283950617,0.0,0.00617283950617,0.00617283950617,0.0,0.0154320987654,0.493827160494,0.838248306811,0.608677116584,YV12,6,4.73666666667,6,6.78283041431,6
106,Shepherd175_test,1,3.93335413933,"pit, forget, heal, prais, forgiv, get, sin, bless, thing, didnt",0.0414507772021,0.0173945225759,1.0,0.0,0.337423312883,126.0,0.773006134969,0.0188749074759,0.0214655810511,0.039600296077,0.00111028867506,0.0307179866765,0.0166543301258,0.0099925980755,0.279792746114,0.625852620444,0.463175748418,Shepherd175,4,3.76,3,4.07650131528,3
111,YV43_test,1,1.49528384209,"sutra, tool, breath, everyday, inum, habitu, commentari, restraint, habit, practic",0.00737100737101,0.00737100737101,0.0,1.0,0.608695652174,15.0,0.652173913043,0.044226044226,0.0,0.004914004914,0.0,0.004914004914,0.0,0.014742014742,0.5085995086,0.669562032093,0.424220076211,YV43,4,4.58333333333,3,3.69866236073,5
112,LiberalJudaism066_test,1,2.43971610069,"israel, messag, thank, isra, knesset, synagogu, judaism, serious, avenu, rabbin",0.0272804774084,0.0213128729753,1.0,0.0,0.561403508772,43.0,0.754385964912,0.0443307757886,0.0179028132992,0.0119352088662,0.00341005967604,0.000852514919011,0.00170502983802,0.00596760443308,0.356351236147,0.663639393625,0.61433803989,LiberalJudaism066,3,4.09333333333,3,2.4002407036,3
119,DorothyDay556_test,1,1.78509998322,"negro, christ, love, remind, ask, poverti, segreg, gift, cotton, grate",0.034435261708,0.0247933884298,1.0,0.0,0.333333333333,26.0,0.666666666667,0.0330578512397,0.0151515151515,0.0068870523416,0.0151515151515,0.0261707988981,0.00550964187328,0.00550964187328,0.429752066116,0.714828704574,0.553356469024,DorothyDay556,5,3.00666666667,4,3.73933760174,3
121,Unitarian118_test,1,5.35677289963,"jesus, say, opinion, johnson, justic, ohio, pastor, seem, gospel, stake",0.02332433096,0.0203780996808,1.0,0.0,0.253787878788,152.0,0.575757575758,0.0127670022097,0.00515590473852,0.00883869383747,0.00613798183157,0.0235698502332,0.000982077093052,0.00736557819789,0.295359685735,0.675147142499,0.584605724449,Unitarian118,6,3.58666666667,5,2.17760412703,3
123,DorothyDay399_test,1,1.80870008469,"bill, gauchat, peter, merci, maurin, talk, worker, vietnam, fruit, ladi",0.0338294993234,0.021650879567,1.0,0.0,0.514285714286,30.0,0.857142857143,0.0189445196211,0.0,0.00811907983762,0.0148849797023,0.021650879567,0.00270635994587,0.00811907983762,0.427604871448,0.813899480634,0.824332313968,DorothyDay399,3,3.19666666667,4,3.68546861893,3
126,DorothyDay497_test,1,1.61364412308,"sudden, ask, job, met, simm, knew, policeman, polic, household, obituari",0.0180921052632,0.0180921052632,0.0,1.0,0.411764705882,27.0,0.794117647059,0.00986842105263,0.0,0.00328947368421,0.00986842105263,0.0740131578947,0.0180921052632,0.00657894736842,0.427631578947,0.809636323182,0.599278229852,DorothyDay497,4,2.73666666667,3,3.21640119847,3
128,AEU005_test,1,1.37900304794,"pay, tri, violenc, stand, heard, demagogueri, hate, dreamer, outrag, you'r",0.0338983050847,0.0282485875706,1.0,0.0,0.625,13.0,0.8125,0.0423728813559,0.00847457627119,0.0282485875706,0.00282485875706,0.00282485875706,0.0,0.00282485875706,0.525423728814,0.773396234631,0.451907440824,AEU005,8,3.56666666667,1,2.24490703535,3
130,Shepherd224_test,1,3.70333909988,"bad, fire, evil, brandon, want, put, need, good, preacher, lit",0.0278824415976,0.0388093443858,0.0,1.0,0.18152866242,147.0,0.468152866242,0.035418236624,0.00640542577242,0.0211002260739,0.00753579502638,0.0128108515448,0.00263752825923,0.00979653353429,0.27995478523,0.649688398164,0.471404768228,Shepherd224,4,3.47666666667,3,3.15719287505,5
134,Bahai05_test,1,1.62645101547,"tree, realiti, better, baha'i, remedi, uniti, mankind, should, blossom, prophet",0.0438829787234,0.0398936170213,1.0,0.0,0.230769230769,18.0,0.461538461538,0.00265957446809,0.0,0.0,0.0119680851064,0.0,0.0,0.030585106383,0.42420212766,0.753879973544,0.604194929391,Bahai05,6,4.23,5,4.95478330627,5
136,ACLU09_test,1,1.87657094002,"secreci, subpoena, gag, amend, signal, default, demand, too, juri, aclu",0.0152173913043,0.020652173913,0.0,1.0,0.40625,17.0,0.53125,0.00652173913043,0.00108695652174,0.0,0.00326086956522,0.0,0.0,0.0195652173913,0.401086956522,0.699789706507,0.607449832182,ACLU09,3,4.03666666667,3,3.93910739251,5
139,MalcolmX009_test,1,7.23420810699,"negro, got, get, let, talk, tom, master, know, say, malcolm",0.0166527893422,0.0214820982515,0.0,1.0,0.304136253041,314.0,0.76399026764,0.0121565362198,0.034304746045,0.0108243130724,0.0274771024147,0.0158201498751,0.00116569525396,0.0184845961699,0.186511240633,0.713157391876,0.54987988973,MalcolmX009,2,1.76333333333,2,2.18912670761,2
140,YV09_test,1,2.9592871666,"gurudev, sri, yoga, peac, negat, woodstock, want, path, swami, messag",0.0358767054068,0.0101061141991,1.0,0.0,0.277777777778,74.0,0.685185185185,0.00859019706923,0.0101061141991,0.00656897422941,0.00960080848914,0.0267812026276,0.00202122283982,0.00909550277918,0.309752400202,0.71808754681,0.634385752343,YV09,7,3.01666666667,3,3.70162287748,5
141,JohnPiper250_test,1,3.00941586494,"womb, job, unborn, abort, god, innoc, shall, psalm, yuml, blood",0.0223234624146,0.0464692482916,0.0,1.0,0.353846153846,68.0,0.523076923077,0.00911161731207,0.00455580865604,0.0132118451025,0.00956719817768,0.0173120728929,0.0,0.0123006833713,0.272437357631,0.659180208193,0.535040143732,JohnPiper250,5,2.55333333333,3,1.699508981,1
147,MalcolmX006_test,1,6.74618697166,"malcolm, bernard, hall, alcolm, let, negro, think, say, get, expert",0.0184566707681,0.0123044471788,1.0,0.0,0.495356037152,258.0,0.798761609907,0.00457022323783,0.0355071190016,0.0344524521005,0.0105466690104,0.00931622429249,0.00123044471788,0.013183336263,0.175953594656,0.62845014106,0.656116850638,MalcolmX006,2,2.78666666667,3,3.12995252492,1
152,WBC422_test,1,7.11474490166,"faith, righteous, christ, thing, trial, unto, pardon, justif, hope, patienc",0.0550757699202,0.0159687143555,1.0,0.0,0.579136690647,230.0,0.827338129496,0.0415512465374,0.00831024930748,0.00765846504807,0.0107544402803,0.0182499592635,0.000325892129705,0.0192276356526,0.172071044484,0.700187645386,0.597818034326,WBC422,1,3.44333333333,2,3.10744127656,2
156,LiberalJudaism117_test,1,2.23851704597,"know, basebal, adam, ourselv, cub, pick, sukkot, marlin, greenberg, goe",0.0271604938272,0.0205761316872,1.0,0.0,0.396551724138,49.0,0.844827586207,0.0337448559671,0.0238683127572,0.0263374485597,0.00164609053498,0.00987654320988,0.0,0.0197530864198,0.374485596708,0.690478679917,0.629901370921,LiberalJudaism117,4,4.12333333333,3,4.79462094072,3
157,SeaShepherds398_test,1,1.2678129673,"whale, contamin, pollut, microplast, ecosystem, toxicolog, shepherd, expedit, scientist, california",0.0245398773006,0.0122699386503,1.0,0.0,0.357142857143,8.0,0.571428571429,0.0306748466258,0.0,0.0,0.0,0.0,0.00306748466258,0.00613496932515,0.432515337423,0.801236415557,0.582645206635,SeaShepherds398,2,3.93,5,3.29289415862,5
160,AEU014_test,1,1.41001081467,"polic, too, ferguson, danger, suspicion, uneven, enforc, incid, safeti, better",0.0223123732252,0.0344827586207,0.0,1.0,0.411764705882,10.0,0.588235294118,0.0385395537525,0.0,0.0,0.00405679513185,0.0,0.0,0.00202839756592,0.48275862069,0.814639154192,0.672188407279,AEU014,7,3.27,2,2.40169396941,2
161,DorothyDay611_test,1,1.61121106148,"money, profit, tri, worker, sing, deem, forbad, matthew, insofar, duti",0.0206677265501,0.0143084260731,1.0,0.0,0.636363636364,18.0,0.818181818182,0.0683624801272,0.00635930047695,0.0,0.00476947535771,0.00158982511924,0.0,0.00794912559618,0.406995230525,0.816077709318,0.592524274517,DorothyDay611,2,4.51,5,2.67241170578,3
165,YV03_test,1,1.60838508606,"yantra, triangl, manifest, crystal, dot, express, bindhu, mantra, kalaa, shanthi",0.0114942528736,0.00287356321839,1.0,0.0,0.3,23.0,0.46,0.00431034482759,0.0100574712644,0.0014367816092,0.00862068965517,0.0014367816092,0.0014367816092,0.0244252873563,0.375,0.752862378884,0.706460240765,YV03,3,4.46,3,5.91872807455,5
168,ISIS009_test,1,1.05973505974,"isi, iraqi, syria, iraq, floor, fallujah, truck, mccain, “num, omar",0.0271186440678,0.0237288135593,1.0,0.0,0.666666666667,6.0,0.666666666667,0.00338983050847,0.0,0.00338983050847,0.0135593220339,0.0101694915254,0.0,0.0,0.613559322034,0.248461910119,0.581083736449,ISIS009,1,2.65333333333,2,2.37816817754,3
171,LiberalJudaism064_test,1,2.49119186401,"eve, adam, garden, fruit, tree, eat, serpent, genesi, feel, punish",0.0224422442244,0.026402640264,0.0,1.0,0.434782608696,46.0,0.666666666667,0.0250825082508,0.0046204620462,0.00660066006601,0.0151815181518,0.003300330033,0.0026402640264,0.00990099009901,0.353135313531,0.69604056067,0.701418748503,LiberalJudaism064,1,2.72666666667,1,1.50359238829,2
172,PastorAnderson119_test,1,10.3165869713,"unto, jesus, revel, shall, say, vers, chapter, christ, bibl, look",0.0288653301144,0.0203631783353,1.0,0.0,0.337954939341,449.0,0.778162911612,0.0127007452503,0.0146950771492,0.0173191980686,0.0131206045975,0.0431405479164,0.0010496483678,0.0118610265561,0.111052797313,0.660787872694,0.669999098645,PastorAnderson119,1,2.22333333333,1,1.55807839258,1
180,LiberalJudaism140_test,1,2.69990110397,"remind, rememb, yizkor, moment, mantl, don't, memori, humbl, forget, quiet",0.0266114725015,0.0124186871674,1.0,0.0,0.458333333333,64.0,0.888888888889,0.0638675340035,0.00887049083383,0.0260201064459,0.00887049083383,0.0106445890006,0.0,0.0130100532229,0.31105854524,0.671701379511,0.671586889278,LiberalJudaism140,5,3.76333333333,3,4.14733355624,3
188,DorothyDay412_test,1,1.66915106773,"loneli, worker, farm, quarrel, dispel, ward, appeal, erupt, prison, grace",0.0343878954608,0.0275103163686,1.0,0.0,0.333333333333,28.0,0.622222222222,0.0316368638239,0.00687757909216,0.0110041265475,0.00275103163686,0.0041265474553,0.0041265474553,0.0137551581843,0.44704264099,0.771887469178,0.469079468926,DorothyDay412,3,4.46666666667,5,4.30134789976,3
189,MalcolmX002_test,1,9.9237639904,"negro, get, know, got, hate, thing, say, tri, want, ourselv",0.0149876042371,0.0205093531666,0.0,1.0,0.318637274549,383.0,0.76753507014,0.0161144917737,0.0259184133423,0.0218616182105,0.0268199233716,0.0132972729322,0.0,0.0153256704981,0.15167906243,0.686157427106,0.544888486371,MalcolmX002,2,1.70666666667,1,2.37928638756,2
192,JohnPiper265_test,1,3.23648691177,"gospel, preach, fulfil, jesus, god, matthew, ministri, glori, isaiah, repent",0.0205106739221,0.0108832147342,1.0,0.0,0.483050847458,83.0,0.703389830508,0.0121389702805,0.00251151109251,0.00460443700293,0.00460443700293,0.0334868145668,0.0,0.00795311845961,0.191712013395,0.786282075625,0.834559504194,JohnPiper265,4,2.99,2,3.34035486148,2
