,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,Unnamed: 0,rank,rfPred,rfClassPred,svmPred,svmClassPred
8,225.html_test,1,2.83704590797,"worker, fergi, get, feast, too",0.0224835696991,0.0300933932895,0.0,1.0,0.345454545455,99.0,0.9,0.020062262193,0.00345901072293,0.00968523002421,0.00657212037357,0.0276720857835,0.0231753718437,0.00657212037357,0.693176434486,0.775010410443,225.html,30,3,3.24333333333,3,2.99373858828,3
10,651.html_test,1,0.993725061417,"sudden, ask, job, met, simm",0.0180921052632,0.0180921052632,0.0,1.0,0.264705882353,27.0,0.794117647059,0.00986842105263,0.0,0.00328947368421,0.00986842105263,0.0740131578947,0.0180921052632,0.00657894736842,0.811698028589,0.517424379233,651.html,39,4,3.13666666667,3,3.5686199295,3
14,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf_test",1,3.4356379509,"hope, hype, magic, pain, happen",0.0356933879462,0.0333528379169,1.0,0.0,0.142857142857,142.0,0.633928571429,0.0263311878291,0.00643651258046,0.0295494441194,0.00848449385606,0.00263311878291,0.00672908133411,0.0119953188999,0.655069324411,0.709057455263,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",108,4,3.25,3,3.44026868255,3
18,SS04_test,1,1.60013604164,"shepherd, net, illeg, whale, crew",0.0396119644301,0.018593371059,1.0,0.0,0.383333333333,53.0,0.883333333333,0.00970088924818,0.00323362974939,0.0299110751819,0.0210185933711,0.0,0.0,0.0121261115602,0.680662590435,0.66935465577,SS04,115,3,3.54,3,4.32186528574,5
19,MalcolmX-LettersFromAbroad_test,1,1.94316720963,"nigeria, mecca, racism, malcolm, brotherhood",0.0205669816565,0.0166759310728,1.0,0.0,0.347222222222,51.0,0.708333333333,0.0105614230128,0.000555864369094,0.0322401334074,0.0111172873819,0.00667037242913,0.00111172873819,0.0100055586437,0.734219193803,0.629291849538,MalcolmX-LettersFromAbroad,81,3,3.96666666667,5,3.50839165143,3
21,YV07_test,1,1.31966495514,"heaven, let, everybodi, yogavill, yoga",0.0457746478873,0.0105633802817,1.0,0.0,0.3,75.0,0.681818181818,0.0448943661972,0.0281690140845,0.00352112676056,0.00704225352113,0.00176056338028,0.000880281690141,0.0140845070423,0.676266054374,0.51572595859,YV07,132,7,4.11333333333,5,4.41894714332,5
22,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp_test,1,2.19295811653,"gospel, hell, say, jesus, preach",0.0268980477223,0.0325379609544,0.0,1.0,0.205741626794,124.0,0.593301435407,0.00824295010846,0.0125813449024,0.0208242950108,0.00997830802603,0.0225596529284,0.00260303687636,0.0156182212581,0.644660745176,0.640942325017,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,93,1,3.72666666667,3,3.21390195525,3
25,296.html_test,1,0.888735055923,"liturg, pray, prayer, christ, liturgi",0.00686498855835,0.0183066361556,0.0,1.0,0.51724137931,20.0,0.689655172414,0.0800915331808,0.00228832951945,0.00228832951945,0.00228832951945,0.0045766590389,0.00228832951945,0.0137299771167,0.736538838694,0.578933340018,296.html,32,5,2.69666666667,2,2.7756632983,2
26,"2007-11-11 Spiritual Claustrophobia, Rev. Mark Belletini.PDF_test",1,4.08594799042,"experi, dont, let, theolog, els",0.0243632336656,0.0190476190476,1.0,0.0,0.159898477157,233.0,0.591370558376,0.0148394241417,0.0104097452935,0.0423034330011,0.00863787375415,0.00398671096346,0.00996677740864,0.0126245847176,0.674709488037,0.556263155106,"2007-11-11 Spiritual Claustrophobia, Rev. Mark Belletini.PDF",107,7,4.25666666667,5,4.28717551275,5
28,YV06_test,1,1.76815605164,"sri, gurudev, swami, satchidananda, spirit",0.027289266222,0.00727713765919,1.0,0.0,0.235294117647,78.0,0.764705882353,0.0109157064888,0.0133414190418,0.0,0.00667070952092,0.0333535476046,0.00485142510612,0.0127349909036,0.669174236207,0.687566799372,YV06,131,5,3.97333333333,3,4.54766639553,3
29,MalcolmX-ConfrontationWithAnExpert_test,1,4.60470700264,"malcolm, bernard, hall, alcolm, let",0.0184566707681,0.0123044471788,1.0,0.0,0.40866873065,258.0,0.798761609907,0.00457022323783,0.0355071190016,0.0344524521005,0.0105466690104,0.00931622429249,0.00123044471788,0.013183336263,0.635347553657,0.706909724611,MalcolmX-ConfrontationWithAnExpert,91,2,3.28,2,3.71447352314,5
30,piper94 07-10-94_test,1,2.64636492729,"love, homosexu, say, command, fulfil",0.0492113564669,0.0261829652997,1.0,0.0,0.441860465116,119.0,0.691860465116,0.0331230283912,0.00694006309148,0.00851735015773,0.011356466877,0.00883280757098,0.00410094637224,0.00946372239748,0.723914431965,0.515858639072,piper94 07-10-94,54,2,3.69,5,3.55271781531,3
31,piper90 01-28-90_test,1,2.05387592316,"gospel, preach, fulfil, jesus, god",0.0205106739221,0.0108832147342,1.0,0.0,0.432203389831,83.0,0.703389830508,0.0121389702805,0.00251151109251,0.00460443700293,0.00460443700293,0.0334868145668,0.0,0.00795311845961,0.798855060436,0.856939375076,piper90 01-28-90,52,4,3.38,3,2.70247718778,3
38,"2001-11-11 Microbes and Peter Rabbit, Rev. Mark Belletini.htm_test",1,1.01247501373,"tree, potter, unitarian, beatrix, lichen",0.025641025641,0.021978021978,1.0,0.0,0.307692307692,9.0,0.692307692308,0.00732600732601,0.003663003663,0.025641025641,0.018315018315,0.0,0.018315018315,0.0,0.662919976597,0.61907261021,"2001-11-11 Microbes and Peter Rabbit, Rev. Mark Belletini.htm",102,2,2.71333333333,1,2.86688407436,3
43,ACLU06_test,1,1.29698300362,"geofeedia, user, twitter, instagram, facebook",0.0212150433944,0.0183220829315,1.0,0.0,0.333333333333,23.0,0.511111111111,0.0154291224687,0.0,0.0,0.00771456123433,0.000964320154291,0.0,0.00867888138862,0.642251671534,0.578590514858,ACLU06,144,3,3.16333333333,3,2.3644004749,3
47,SS03_test,1,0.693202972412,"whale, contamin, pollut, microplast, ecosystem",0.0245398773006,0.0122699386503,1.0,0.0,0.285714285714,8.0,0.571428571429,0.0306748466258,0.0,0.0,0.0,0.0,0.00306748466258,0.00613496932515,0.812242517997,0.603846988555,SS03,114,2,3.58666666667,3,3.41433994363,4
52,journal.1.12.11_test,1,1.51704502106,"infinit, realiz, reaction, real, shall",0.0352020860495,0.00586701434159,1.0,0.0,0.444444444444,66.0,0.666666666667,0.0365058670143,0.0026075619296,0.029335071708,0.0,0.0280312907432,0.0,0.0176010430248,0.77775175144,0.895675839287,journal.1.12.11,66,5,5.07666666667,3,3.98790035996,3
61,journal.02.06.10_test,1,1.03773784637,"princess, matchabelli, meher, master, usa",0.0433566433566,0.00699300699301,1.0,0.0,0.444444444444,20.0,0.740740740741,0.0013986013986,0.0013986013986,0.0,0.0111888111888,0.0223776223776,0.020979020979,0.0041958041958,0.703601259724,0.677779116357,journal.02.06.10,63,3,3.88333333333,3,3.4724765601,3
62,MalcolmX-AtTheAudubon_test,1,5.73321914673,"get, congo, malcolm, let, dick",0.0200935865676,0.0228461326727,0.0,1.0,0.1975,306.0,0.765,0.0177539223782,0.027250206441,0.0199559592623,0.0202312138728,0.0196807046518,0.00110101844206,0.01334984861,0.612351950695,0.584678659251,MalcolmX-AtTheAudubon,90,2,2.55333333333,2,2.62191919745,2
65,YV05_test,1,1.59511995316,"want, yogavill, guidelin, get, smoke",0.0372272143774,0.0224646983312,1.0,0.0,0.230769230769,101.0,0.706293706294,0.0166880616175,0.0590500641849,0.0141206675225,0.0109114249037,0.0,0.0,0.0115532734275,0.712357662687,0.625788702815,YV05,130,4,3.16333333333,3,3.25207828623,3
73,journal.02.04.09_test,1,1.34923505783,"meher, realiz, baba, saint, spiritu",0.0313043478261,0.0130434782609,1.0,0.0,0.333333333333,37.0,0.725490196078,0.0,0.00173913043478,0.00782608695652,0.0095652173913,0.0365217391304,0.0,0.00869565217391,0.66228079234,0.738455728557,journal.02.04.09,62,6,4.16,3,3.74467500903,3
75,piper99 1-31-99_test,1,2.74566602707,"doer, justifi, judgment, christ, vers",0.0322055953155,0.0198438516591,1.0,0.0,0.331168831169,96.0,0.623376623377,0.014313597918,0.00553025374105,0.0100845803513,0.0113858165257,0.0123617436565,0.000325309043591,0.0107351984385,0.770789159264,0.593608075423,piper99 1-31-99,58,4,3.94,3,3.96517987902,3
77,piper95 12-03-95_test,1,1.85413098335,"vers, worship, fresh, christ, pleas",0.0356484326982,0.00860479409957,1.0,0.0,0.4,48.0,0.685714285714,0.0295021511985,0.00245851259988,0.00307314074985,0.00614628149969,0.0122925629994,0.0,0.00491702519975,0.660187249045,0.693056838201,piper95 12-03-95,56,2,3.43333333333,3,2.6027505997,1
83,wgV2n3-2_test,1,1.03378200531,"brother, avatar, savior, dawn, fear",0.04625,0.03375,1.0,0.0,0.695652173913,21.0,0.913043478261,0.09125,0.0,0.00125,0.0,0.03,0.0,0.005,0.741460738388,0.634147624337,wgV2n3-2,70,5,3.1,3,2.87448546233,3
85,ACLU09_test,1,1.10833692551,"secreci, subpoena, gag, amend, signal",0.0152173913043,0.020652173913,0.0,1.0,0.34375,17.0,0.53125,0.00652173913043,0.00108695652174,0.0,0.00326086956522,0.0,0.0,0.0195652173913,0.711810888763,0.695945118499,ACLU09,147,3,2.55,3,3.11861499663,3
88,MalcolmX-AfterTheBombing_test,1,6.89464211464,"negro, get, know, got, hate",0.0149876042371,0.0205093531666,0.0,1.0,0.198396793587,383.0,0.76753507014,0.0161144917737,0.0259184133423,0.0218616182105,0.0268199233716,0.0132972729322,0.0,0.0153256704981,0.70434093069,0.530711278094,MalcolmX-AfterTheBombing,88,2,2.40333333333,2,1.89289908759,2
92,ACLU01_test,1,1.04772496223,"tortur, prison, salim, “the, victim",0.00826446280992,0.047225501771,0.0,1.0,0.365853658537,26.0,0.634146341463,0.0106257378985,0.00118063754427,0.00944510035419,0.00708382526564,0.0330578512397,0.0,0.00708382526564,0.57133343298,0.456453569316,ACLU01,139,3,2.99333333333,3,3.0849646639,3
96,564.html_test,1,0.998045921326,"loneli, worker, farm, quarrel, dispel",0.0343878954608,0.0275103163686,1.0,0.0,0.244444444444,28.0,0.622222222222,0.0316368638239,0.00687757909216,0.0110041265475,0.00275103163686,0.0041265474553,0.0041265474553,0.0137551581843,0.741820803794,0.314870162493,564.html,38,3,3.72333333333,5,4.40323142298,4
97,558.html_test,1,0.757511138916,"obedi, poverti, ave, maria, love",0.0509383378016,0.00536193029491,1.0,0.0,0.15,9.0,0.45,0.0214477211796,0.0,0.0,0.0,0.00268096514745,0.0160857908847,0.00268096514745,0.73932306954,0.537001936547,558.html,37,4,4.07,3,4.03592393939,4
