,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,Unnamed: 0,rank,rfPred,rfClassPred,svmPred,svmClassPred
1,YV02_test,1,1.26520085335,"yoga, ceremoni, eat, sleep, satchidananda, sake, don't, swami, spiritu, sri",0.0265780730897,0.00332225913621,1.0,0.0,0.611111111111,13.0,0.722222222222,0.00996677740864,0.0199335548173,0.0332225913621,0.0265780730897,0.0,0.0,0.00332225913621,0.777792966408,0.579184715841,YV02,127,4,3.71,3,3.32722401739,3
10,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf_test",1,4.27145910263,"hope, hype, magic, pain, happen, too, dont, perfect, love, suffer",0.0356933879462,0.0333528379169,1.0,0.0,0.258928571429,142.0,0.633928571429,0.0263311878291,0.00643651258046,0.0295494441194,0.00848449385606,0.00263311878291,0.00672908133411,0.0119953188999,0.658496493207,0.631939537011,"2011-12-11 Hope Not Hype, Rev. Mark Belletini.pdf",108,4,3.65,5,4.04964066362,5
11,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp_test,1,3.42396998405,"adulteri, don, devil, fear, get, anger, friendship, satan, spiritu, want",0.0299760191847,0.0363709032774,0.0,1.0,0.194552529183,154.0,0.599221789883,0.0203836930456,0.0219824140687,0.0231814548361,0.0159872102318,0.0227817745803,0.00519584332534,0.00759392486011,0.650631742774,0.489921290693,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,101,2,2.76333333333,3,2.83083914525,3
13,how-to-bless-america-steve-shepherd-sermon-on-independence-day-69779.asp_test,1,3.925303936,"don, ill, bless, government, said, ask, attitud, want, mph, whi",0.0417189460477,0.0185069008783,1.0,0.0,0.126237623762,187.0,0.462871287129,0.0207026348808,0.017252195734,0.0228983688833,0.00752823086575,0.0100376411543,0.00752823086575,0.0131744040151,0.679127597258,0.508677204049,how-to-bless-america-steve-shepherd-sermon-on-independence-day-69779.asp,96,3,4.36666666667,7,5.19100035913,7
15,SS04_test,1,2.24522304535,"shepherd, net, illeg, whale, crew, gill, cut, happi, anyth, worri",0.0396119644301,0.018593371059,1.0,0.0,0.433333333333,53.0,0.883333333333,0.00970088924818,0.00323362974939,0.0299110751819,0.0210185933711,0.0,0.0,0.0121261115602,0.713076216209,0.664894099941,SS04,115,3,3.43333333333,3,3.58895717415,3
21,YV07_test,1,1.99379110336,"heaven, let, everybodi, yogavill, yoga, happi, better, everyth, hurt, feel",0.0457746478873,0.0105633802817,1.0,0.0,0.381818181818,75.0,0.681818181818,0.0448943661972,0.0281690140845,0.00352112676056,0.00704225352113,0.00176056338028,0.000880281690141,0.0140845070423,0.678845762394,0.542770124457,YV07,132,7,4.67,5,4.65152229724,2
23,MalcolmX-AnAppealtoAfricanHeadsofState_test,1,6.35356807709,"malcolm, negro, uniti, cairo, get, african, confer, here, civilright, afroamerican",0.0244808374135,0.0238055039676,1.0,0.0,0.408510638298,156.0,0.663829787234,0.0194158365693,0.00928583488097,0.00928583488097,0.00877933479656,0.00236366706061,0.00135066689178,0.0111430018572,0.722193410721,0.664602832219,MalcolmX-AnAppealtoAfricanHeadsofState,89,2,2.92666666667,3,2.5979775075,2
24,journal.1.10.10_test,1,1.50858712196,"master, inner, baba, discipl, miracl, wonder, incid, miracul, moment, mandali",0.0459418070444,0.0183767228178,1.0,0.0,0.5,12.0,0.545454545455,0.00153139356815,0.0,0.00153139356815,0.00612557427259,0.0199081163859,0.00153139356815,0.00918836140888,0.753451884916,0.529939189283,journal.1.10.10,64,4,3.40666666667,3,3.5576697646,3
28,YV06_test,1,2.61722993851,"sri, gurudev, swami, satchidananda, spirit, spiritu, messag, uniti, sadhu, doesn't",0.027289266222,0.00727713765919,1.0,0.0,0.352941176471,78.0,0.764705882353,0.0109157064888,0.0133414190418,0.0,0.00667070952092,0.0333535476046,0.00485142510612,0.0127349909036,0.663406740509,0.689833712226,YV06,131,5,4.12,3,4.31418580111,3
29,768.html_test,1,1.51183009148,"money, profit, tri, worker, sing, deem, forbad, matthew, insofar, duti",0.0206677265501,0.0143084260731,1.0,0.0,0.636363636364,18.0,0.818181818182,0.0683624801272,0.00635930047695,0.0,0.00476947535771,0.00158982511924,0.0,0.00794912559618,0.818774004892,0.592524274517,768.html,40,2,3.54,5,3.57980718505,5
30,"2006-04-09 Jesus, Rev. Mark Belletini.PDF_test",1,4.88695383072,"jesus, say, opinion, johnson, justic, ohio, pastor, seem, gospel, stake",0.02332433096,0.0203780996808,1.0,0.0,0.253787878788,152.0,0.575757575758,0.0127670022097,0.00515590473852,0.00883869383747,0.00613798183157,0.0235698502332,0.000982077093052,0.00736557819789,0.672333864364,0.584605724449,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",106,6,3.30666666667,3,3.51963375749,3
33,SS11_test,1,2.03885483742,"whale, shepherd, whaler, save, japanes, injunct, quota, japan, illeg, vessel",0.0123171670516,0.0246343341032,0.0,1.0,0.424242424242,32.0,0.484848484848,0.0230946882217,0.00153964588145,0.00230946882217,0.0238645111624,0.0,0.0,0.00769822940724,0.690849922103,0.747693114453,SS11,122,1,2.64333333333,3,1.69464880836,2
36,ACLU10_test,1,1.97723698616,"prison, detent, dhs, ice, privat, justic, committe, reduc, cca, detaine",0.0136518771331,0.0358361774744,0.0,1.0,0.45652173913,22.0,0.478260869565,0.00511945392491,0.0,0.0,0.00682593856655,0.00341296928328,0.00170648464164,0.018771331058,0.678370559168,0.732896514523,ACLU10,148,3,3.04333333333,3,2.5032940186,3
45,SS12_test,1,2.55232095718,"costa, rican, coco, illeg, shepherd, arrest, vessel, guatemalan, charg, rica",0.0115321252059,0.0219659527732,0.0,1.0,0.44578313253,56.0,0.674698795181,0.0175727622186,0.0,0.0236133992312,0.0126304228446,0.00054914881933,0.0,0.00604063701263,0.693450003164,0.628273480924,SS12,123,1,2.53,2,1.11807379233,1
47,YV13_test,1,1.37985610962,"happi, want, get, stamp, unhappi, joy, got, say, can't, moment",0.0164705882353,0.00705882352941,1.0,0.0,0.578947368421,28.0,0.736842105263,0.00941176470588,0.0705882352941,0.00235294117647,0.00705882352941,0.0,0.0,0.0329411764706,0.770282138513,0.553920281175,YV13,138,5,3.54,3,4.15893138531,3
54,SS13_test,1,2.62426114082,"whale, seal, “human, “sustain, harvest, slaughter, club, eat, “conserv, fish",0.0180754917597,0.0425305688464,0.0,1.0,0.311926605505,65.0,0.596330275229,0.0154173312068,0.00478468899522,0.00744284954811,0.0127591706539,0.000531632110579,0.000531632110579,0.016480595428,0.687342220619,0.507854515709,SS13,124,1,2.54,2,2.56535341688,3
55,piper2k 3-5-00_test,1,2.99182891846,"timothi, scriptur, vers, exult, sacr, bibl, christ, persecut, say, stay",0.0343158820941,0.0118785745711,1.0,0.0,0.341463414634,92.0,0.560975609756,0.0189177298724,0.0250769907611,0.0101187857457,0.00923889133304,0.0118785745711,0.0,0.010558732952,0.639582787703,0.70970737575,piper2k 3-5-00,42,3,4.13666666667,3,3.92576323142,3
58,piper92 09-27-92_test,1,3.25212216377,"christ, gentil, reconcil, jew, god, israel, coven, glori, promis, jesus",0.0179290157336,0.0135382363703,1.0,0.0,0.467625899281,82.0,0.589928057554,0.0160995243322,0.0175631174533,0.00658616904501,0.00731796560556,0.0204903036956,0.0,0.0032930845225,0.68667263709,0.843150970135,piper92 09-27-92,53,1,3.07333333333,3,2.84279282811,3
62,YV04_test,1,2.71201205254,"mind, yoga, calm, clean, whi, medit, want, don't, sutra, everyth",0.0382059800664,0.00830564784053,1.0,0.0,0.350993377483,102.0,0.675496688742,0.0227021040975,0.0581395348837,0.00221483942414,0.000553709856035,0.00166112956811,0.000553709856035,0.014950166113,0.715697810091,0.714655700116,YV04,129,3,4.70666666667,3,4.11842474531,4
63,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini_test",1,5.41724395752,"hope, danc, sermon, jump, bad, morn, get, ask, hear, joy",0.0292850990525,0.0191645133506,1.0,0.0,0.291512915129,201.0,0.741697416974,0.0191645133506,0.0144272179156,0.0325150732127,0.015503875969,0.00172265288544,0.00172265288544,0.0152885443583,0.64222596009,0.617199416127,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",110,5,3.90666666667,2,4.53466310631,5
66,journal.02.04.09_test,1,1.95384001732,"meher, realiz, baba, saint, spiritu, sincer, know, man, question, inquir",0.0313043478261,0.0130434782609,1.0,0.0,0.490196078431,37.0,0.725490196078,0.0,0.00173913043478,0.00782608695652,0.0095652173913,0.0365217391304,0.0,0.00869565217391,0.684235152369,0.571087679161,journal.02.04.09,62,6,4.4,3,3.99816602637,3
68,piper99 1-31-99_test,1,3.60546803474,"doer, justifi, judgment, christ, vers, gospel, god, say, hypothet, sin",0.0322055953155,0.0198438516591,1.0,0.0,0.415584415584,96.0,0.623376623377,0.014313597918,0.00553025374105,0.0100845803513,0.0113858165257,0.0123617436565,0.000325309043591,0.0107351984385,0.751649980602,0.649720303758,piper99 1-31-99,58,4,2.87,3,3.37526153691,3
70,piper95 12-03-95_test,1,2.44534802437,"vers, worship, fresh, christ, pleas, encourag, congreg, pray, godcent, uniti",0.0356484326982,0.00860479409957,1.0,0.0,0.428571428571,48.0,0.685714285714,0.0295021511985,0.00245851259988,0.00307314074985,0.00614628149969,0.0122925629994,0.0,0.00491702519975,0.727921758326,0.696327448264,piper95 12-03-95,56,2,3.99,3,3.42109281831,2
72,"2015-07-05 Privilege Unpacking the Knapsack, Morgan Patten_test",1,2.4983727932,"privileg, realli, joke, talk, felt, miss, thing, kid, crimin, ticket",0.0179597701149,0.0280172413793,0.0,1.0,0.472527472527,83.0,0.912087912088,0.00862068965517,0.0114942528736,0.0646551724138,0.0100574712644,0.010775862069,0.000718390804598,0.0172413793103,0.70485951112,0.597191696742,"2015-07-05 Privilege Unpacking the Knapsack, Morgan Patten",111,3,4.21333333333,2,3.2395883717,2
75,journal.1.11.07_test,1,1.54152989388,"love, infinit, unexpress, condens, finit, genuin, manifest, revel, express, stake",0.0709117221418,0.0144717800289,1.0,0.0,0.485714285714,20.0,0.571428571429,0.00289435600579,0.0,0.0,0.00289435600579,0.0159189580318,0.0,0.0303907380608,0.782437804938,0.647381045738,journal.1.11.07,65,7,4.28333333333,3,4.1278877907,3
76,MalcolmX-TheHarlemHateGang_test,1,3.88882493973,"polic, harlem, nonviol, realiz, get, hategang, blood, oppressor, negro, malcolm",0.0123818833496,0.0234604105572,0.0,1.0,0.242937853107,128.0,0.723163841808,0.00879765395894,0.0153144346693,0.0215053763441,0.0260671228413,0.0149885956338,0.0,0.0159661127403,0.714528869761,0.552851283806,MalcolmX-TheHarlemHateGang,86,2,2.35333333333,2,1.91619047198,2
