,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
30,Rabbinic048_test,1,5.21768712997,"eat, thou, said, tree, shall, adam, genesi, garden, sin, serpent",0.0120454545455,0.0268181818182,0.0,1.0,0.282608695652,163.0,0.506211180124,0.0025,0.00727272727273,0.02,0.0152272727273,0.0320454545455,0.00681818181818,0.0193181818182,0.216136363636,0.674585091522,0.573817939125,Rabbinic048,4,2.99666666667,4,3.27659673119,4
32,MehrBaba125_test,1,2.10960197449,"boy, tree, journey, snake, sleep, debtor, repli, room, ask, stay",0.0182684670373,0.0166799046863,1.0,0.0,0.58,45.0,0.9,0.0,0.0,0.00158856235107,0.0206513105639,0.0635424940429,0.00158856235107,0.0135027799841,0.313741064337,0.794794029313,0.862340342012,MehrBaba125,9,2.68666666667,1,4.40739694633,6
36,AEU011_test,1,4.43131303787,"moral, creed, shall, ethic, know, sunday, worth, feel, chariti, get",0.034626719057,0.0147347740668,1.0,0.0,0.444444444444,97.0,0.673611111111,0.0196463654224,0.00073673870334,0.00270137524558,0.0103143418468,0.0110510805501,0.0,0.0174361493124,0.217583497053,0.750016155708,0.595774194166,AEU011,8,3.75,1,3.01285778394,1
39,Rabbinic056_test,1,4.53929495811,"lot, sodom, xix, angel, genesi, said, abraham, unto, levi, https",0.0226434965771,0.0202738283307,1.0,0.0,0.244966442953,141.0,0.473154362416,0.00342285413375,0.0057925223802,0.0121116377041,0.0347551342812,0.0268562401264,0.00184307530279,0.0121116377041,0.229594523433,0.682799161277,0.63919167917,Rabbinic056,4,3.47666666667,4,3.30796153159,1
41,MehrBaba074_test,1,3.67210102081,"sanskara, desir, mind, renunci, extern, conscious, unwind, negat, penanc, wear",0.026579111945,0.0234521575985,1.0,0.0,0.347222222222,84.0,0.583333333333,0.0,0.000625390869293,0.00156347717323,0.010631644778,0.0100062539087,0.0,0.0250156347717,0.245153220763,0.713528020277,0.620184762647,MehrBaba074,4,4.13,4,3.86099577481,6
45,MehrBaba228_test,1,2.53387594223,"shri, baba, love, perfect, meher, divin, worri, say, master, want",0.0495594713656,0.0165198237885,1.0,0.0,0.364705882353,49.0,0.576470588235,0.00605726872247,0.00991189427313,0.00825991189427,0.00715859030837,0.0214757709251,0.00165198237885,0.0104625550661,0.327643171806,0.623078567559,0.589994850904,MehrBaba228,4,4.41333333333,4,4.62102915532,4
47,Shepherd726_test,1,3.34740781784,"adulteri, don, devil, fear, get, anger, friendship, satan, spiritu, want",0.0299760191847,0.0363709032774,0.0,1.0,0.194552529183,154.0,0.599221789883,0.0203836930456,0.0219824140687,0.0231814548361,0.0159872102318,0.0227817745803,0.00519584332534,0.00759392486011,0.262589928058,0.648567874378,0.489921290693,Shepherd726,2,3.01,1,2.63538336884,3
48,MehrBaba024_test,1,1.37767100334,"baba, farid, master, khawja, tree, perfect, kutubuddin, meher, delhi, dri",0.0499075785582,0.00554528650647,1.0,0.0,0.620689655172,18.0,0.620689655172,0.0,0.00924214417745,0.00739371534196,0.0,0.0258780036969,0.0,0.0110905730129,0.456561922366,0.672642507704,0.510001454531,MehrBaba024,6,4.60333333333,4,4.29378972586,3
54,Rabbinic010_test,1,3.06785798073,"famin, abraham, thou, thee, abram, genesi, etc, pharaoh, thi, wilt",0.0106292517007,0.0174319727891,0.0,1.0,0.262195121951,71.0,0.432926829268,0.00382653061224,0.00297619047619,0.0178571428571,0.00892857142857,0.0255102040816,0.00850340136054,0.0174319727891,0.239795918367,0.656851717042,0.549522107166,Rabbinic010,4,3.99666666667,4,4.04258954907,4
56,MalcolmX013_test,1,3.79807686806,"polic, harlem, nonviol, realiz, get, hategang, blood, oppressor, negro, malcolm",0.0123818833496,0.0234604105572,0.0,1.0,0.242937853107,128.0,0.723163841808,0.00879765395894,0.0153144346693,0.0215053763441,0.0260671228413,0.0149885956338,0.0,0.0159661127403,0.23981753014,0.713959669356,0.552851283806,MalcolmX013,2,2.44666666667,2,1.99792754988,2
58,YV47_test,1,1.38267612457,"joy, dedic, don't, everyth, should, yoga, let, karma, selfless, heaven",0.0449678800857,0.00856531049251,1.0,0.0,0.395833333333,34.0,0.708333333333,0.017130620985,0.0642398286938,0.0107066381156,0.00642398286938,0.00214132762313,0.00214132762313,0.00856531049251,0.361884368308,0.735404707362,0.515240181058,YV47,5,4.76,3,5.43731641019,4
60,Rabbinic046_test,1,5.13313412666,"shall, genesi, noah, spirit, said, flood, bless, judg, punish, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt",0.0139596720585,0.0190560602703,0.0,1.0,0.240997229917,162.0,0.448753462604,0.001329492577,0.0046532240195,0.0135165078662,0.0268114336362,0.0217150454243,0.00221582096167,0.014624418347,0.214934633282,0.712132285605,0.567686352235,Rabbinic046,4,3.58666666667,4,3.49548863957,4
62,JohnPiper038_test,1,4.23701119423,"drink, jesus, thirst, let, feast, christ, bless, tast, fulfil, god",0.0269186712486,0.0194730813288,1.0,0.0,0.502673796791,152.0,0.812834224599,0.0398052691867,0.00630011454754,0.0128865979381,0.00601374570447,0.0292096219931,0.00028636884307,0.0151775486827,0.19959908362,0.739037664252,0.611053533494,JohnPiper038,5,3.81666666667,3,3.09801473085,2
63,SeaShepherds404_test,1,1.2121989727,"shepherd, pamela, anderson, seal, slaughter, babi, orca, whale, newfoundland, salmon",0.0155763239875,0.0155763239875,0.0,1.0,0.818181818182,10.0,0.909090909091,0.018691588785,0.0,0.00934579439252,0.0,0.0,0.0249221183801,0.00311526479751,0.510903426791,0.80465287908,0.609438581614,SeaShepherds404,2,3.74,2,3.5025831026,3
64,Rabbinic016_test,1,5.20290899277,"let, genesi, etc, evil, abram, said, flood, https, rabba, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt",0.0119396260419,0.0202748366749,0.0,1.0,0.240853658537,181.0,0.551829268293,0.00833521063303,0.0069835548547,0.00878576255913,0.0272583915296,0.0297364271232,0.00360441540888,0.016445145303,0.206578058121,0.666670391903,0.657233809413,Rabbinic016,4,3.31,4,3.0071376269,4
76,AEU006_test,1,5.25668907166,"shall, comfort, evil, labor, hour, desir, convict, let, nor, mind",0.0392594244925,0.0276600490743,1.0,0.0,0.24043715847,145.0,0.792349726776,0.0256524648673,0.0118224403301,0.00156145438323,0.0124916350658,0.00803033682802,0.002007584207,0.016060673656,0.287084541602,0.755228606639,0.857435596946,AEU006,6,3.25666666667,2,3.43996000673,3
80,SeaShepherds409_test,1,1.2523188591,"vessel, thunder, poacher, crew, chase, gear, endur, illeg, monday, rescu",0.0356234096692,0.030534351145,1.0,0.0,0.47619047619,17.0,0.809523809524,0.0814249363868,0.00508905852417,0.0,0.0101781170483,0.0,0.0152671755725,0.00254452926209,0.470737913486,0.818419079108,0.647116918527,SeaShepherds409,3,3.42,2,3.98161567021,5
82,Shepherd175_test,1,3.52693009377,"pit, forget, heal, prais, forgiv, get, sin, bless, thing, didnt",0.0414507772021,0.0173945225759,1.0,0.0,0.337423312883,126.0,0.773006134969,0.0188749074759,0.0214655810511,0.039600296077,0.00111028867506,0.0307179866765,0.0166543301258,0.0099925980755,0.279792746114,0.625120142862,0.463175748418,Shepherd175,4,4.16,3,4.27270388142,4
84,Rabbinic040_test,1,1.71547007561,"grace, noah, bless, favour, sake, simon, xxix, said, genesi, attach",0.0473506200676,0.00450958286359,1.0,0.0,0.266666666667,34.0,0.453333333333,0.00338218714769,0.0,0.0101465614431,0.00563697857948,0.0462232243517,0.00338218714769,0.0146561443067,0.349492671928,0.669675980953,0.528199269674,Rabbinic040,4,4.76333333333,4,4.42730049427,4
86,Unitarian145_test,1,5.32105898857,"experi, dont, let, theolog, els, hallway, tell, wrong, realli, too",0.0243632336656,0.0190476190476,1.0,0.0,0.203045685279,233.0,0.591370558376,0.0148394241417,0.0104097452935,0.0423034330011,0.00863787375415,0.00398671096346,0.00996677740864,0.0126245847176,0.2569213732,0.675035081747,0.514337817248,Unitarian145,7,3.65333333333,5,4.11261788792,3
94,Rabbinic053_test,1,3.57999897003,"lot, genesi, moab, rain, said, brimston, rabba, https, unto, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt",0.0115232265034,0.0162045372704,0.0,1.0,0.203619909502,106.0,0.47963800905,0.00648181490817,0.00216060496939,0.00756211739287,0.0118833273317,0.0280878646021,0.00936262153403,0.0194454447245,0.261793302125,0.739711898653,0.575038500151,Rabbinic053,4,3.95666666667,4,4.03959036518,4
96,PastorAnderson018_test,1,13.6946411133,"tongu, say, know, okay, talk, don, vers, let, want, speak",0.0218892316733,0.00866754811224,1.0,0.0,0.162095783872,935.0,0.382726156365,0.0124136917879,0.0216688702806,0.0218157778757,0.0210077861025,0.0126340531805,0.000293815190245,0.0191714411635,0.0797708241516,0.718822745322,0.843145017593,PastorAnderson018,1,2.56666666667,1,2.39886892516,1
98,SeaShepherds399_test,1,2.17779397964,"shepherd, net, illeg, whale, crew, gill, cut, happi, anyth, worri",0.0396119644301,0.018593371059,1.0,0.0,0.433333333333,53.0,0.883333333333,0.00970088924818,0.00323362974939,0.0299110751819,0.0210185933711,0.0,0.0,0.0121261115602,0.396928051738,0.707532115896,0.664894099941,SeaShepherds399,3,3.04666666667,1,3.55894286233,5
101,Rabbinic022_test,1,3.02470898628,"bless, unto, desir, sent, yohai, simeon, joshua, say, judgment, genesi",0.0220848056537,0.0132508833922,1.0,0.0,0.211538461538,69.0,0.442307692308,0.00265017667845,0.00397526501767,0.0145759717314,0.0242932862191,0.0265017667845,0.00353356890459,0.0172261484099,0.273851590106,0.698571650089,0.695025821366,Rabbinic022,4,3.91,4,4.02801852307,4
106,Bahai07_test,1,1.54653096199,"babel, tower, auxiliari, baha'i, tongu, abdu'lbaha, will, solv, encourag, tribal",0.0142671854734,0.0168612191958,0.0,1.0,0.37037037037,13.0,0.481481481481,0.00259403372244,0.00129701686122,0.0,0.00389105058366,0.0,0.0,0.0103761348898,0.428015564202,0.75973787805,0.651408441775,Bahai07,5,4.27,3,3.53954886729,3
110,Rabbinic049_test,1,4.6133480072,"shall, thou, said, abram, unto, hagar, thi, genesi, sarai, angel",0.0163636363636,0.0231168831169,0.0,1.0,0.328719723183,150.0,0.519031141869,0.00311688311688,0.00571428571429,0.0187012987013,0.00831168831169,0.0262337662338,0.0335064935065,0.00935064935065,0.219480519481,0.60558422458,0.653584420512,Rabbinic049,4,3.69,4,3.64265599982,4
113,ACLU11_test,1,1.34548687935,"voter, kobach, regist, vote, registr, judg, restrict, kansa, citizenship, add",0.00759013282732,0.0265654648956,0.0,1.0,0.588235294118,10.0,0.588235294118,0.0,0.0,0.0,0.0379506641366,0.011385199241,0.0,0.00189753320683,0.407969639469,0.625740317884,0.553391120255,ACLU11,3,2.51,1,1.69908538456,1
117,DorothyDay070_test,1,2.03928303719,"worker, margaret, priest, morn, cathol, stanthoni, prayer, spoke, miracl, contempl",0.0296540362438,0.0107084019769,1.0,0.0,0.338983050847,44.0,0.745762711864,0.0131795716639,0.00247116968699,0.00988467874794,0.00494233937397,0.0304777594728,0.00658978583196,0.0107084019769,0.383031301483,0.738674541463,0.574778575084,DorothyDay070,5,4.36666666667,3,4.02189327569,4
122,ISIS010_test,1,1.42376708984,"pkk, blow, shām, murtaddīn, mosul, demolish, dabiq, tal, tomb, kurdish",0.00865800865801,0.025974025974,0.0,1.0,0.4,9.0,0.45,0.0,0.0,0.0,0.012987012987,0.0,0.0,0.001443001443,0.438672438672,0.837445844676,0.63315467116,ISIS010,1,3.10333333333,3,2.15636607964,1
123,YV25_test,1,0.976573944092,"guru, everybodi, discipl, robe, easili, abl, spiritu, will, bodi, wear",0.0201005025126,0.00502512562814,1.0,0.0,0.529411764706,9.0,0.529411764706,0.0,0.0301507537688,0.035175879397,0.0251256281407,0.0,0.0,0.0150753768844,0.502512562814,0.588072149017,0.679157359426,YV25,3,3.85666666667,6,4.50608270427,5
126,JohnPiper572_test,1,2.81571006775,"condemn, christ, sinner, guilti, righteous, jesus, answer, god, judg, vers",0.0368709516692,0.0333831589437,1.0,0.0,0.402777777778,83.0,0.576388888889,0.0264075734928,0.0114598903837,0.0224215246637,0.000996512207275,0.02192326856,0.0,0.0119581464873,0.301943198804,0.609430671118,0.528360248967,JohnPiper572,3,3.95333333333,3,3.39526677529,3
128,YV13_test,1,1.31977009773,"happi, want, get, stamp, unhappi, joy, got, say, can't, moment",0.0164705882353,0.00705882352941,1.0,0.0,0.578947368421,28.0,0.736842105263,0.00941176470588,0.0705882352941,0.00235294117647,0.00705882352941,0.0,0.0,0.0329411764706,0.407058823529,0.773637061662,0.553920281175,YV13,5,4.88333333333,5,4.79285965458,5
129,WBC156_test,1,3.42356204987,"comfort, shall, unto, christ, afflict, suffer, god, lord, righteous, wit",0.041682036149,0.0276650682405,1.0,0.0,0.516666666667,74.0,0.616666666667,0.0154924382147,0.0173367760974,0.0243452600516,0.0129103651789,0.0250829952047,0.0,0.00959055699004,0.217263002582,0.668312098598,0.707358946425,WBC156,2,2.23,1,2.58968860004,4
138,SeaShepherds396_test,1,1.31731295586,"vaquita, shepherd, gift, illeg, marin, save, porpois, whale, countless, gill",0.020325203252,0.0182926829268,1.0,0.0,0.35,13.0,0.65,0.020325203252,0.0121951219512,0.0020325203252,0.0,0.0,0.0,0.0020325203252,0.359756097561,0.742103399245,0.588484581691,SeaShepherds396,1,3.60333333333,3,2.08873215336,3
142,ISIS001_test,1,2.97390508652,"khilafah, allah, mujahidin, jihad, abu, apost, crusad, rahimahullah, jama'ah, tawaghit",0.0150279089738,0.0223271790468,0.0,1.0,0.512820512821,46.0,0.589743589744,0.000429368827823,0.00171747531129,0.000429368827823,0.0124516960069,0.0133104336625,0.0,0.0128810648347,0.324602833834,0.715019631977,0.569448482935,ISIS001,1,3.16666666667,1,2.11093019764,1
146,AEU012_test,1,1.57819795609,"treat, ethic, nonverb, communic, emphas, compass, skill, workshop, relationship, love",0.0526315789474,0.0144736842105,1.0,0.0,0.486486486486,22.0,0.594594594595,0.0381578947368,0.00657894736842,0.0,0.00131578947368,0.0,0.0,0.00394736842105,0.406578947368,0.630188978588,0.58682993965,AEU012,8,3.85666666667,3,3.57949395659,3
147,YV59_test,1,1.50718092918,"devot, god, let, infinit, attach, belov, faith, love, someth, care",0.0349206349206,0.0174603174603,1.0,0.0,0.538461538462,42.0,0.807692307692,0.0746031746032,0.00793650793651,0.00952380952381,0.0015873015873,0.0,0.00634920634921,0.0301587301587,0.4,0.711786993005,0.640522076448,YV59,5,6.15333333333,8,6.36883399157,8
154,PastorAnderson093_test,1,9.70229291916,"say, get, vers, reap, flesh, spirit, unto, salvat, bibl, chapter",0.0295628472586,0.0213858895062,1.0,0.0,0.409660107335,454.0,0.812164579606,0.0240067092987,0.0194988992557,0.0162490827131,0.0160394171297,0.0230632141734,0.0,0.0201278960059,0.100534647238,0.639347049945,0.713922692808,PastorAnderson093,1,2.01,1,1.05947568365,1
157,Unitarian276_test,1,2.30080604553,"privileg, realli, joke, talk, felt, miss, thing, kid, crimin, ticket",0.0179597701149,0.0280172413793,0.0,1.0,0.472527472527,83.0,0.912087912088,0.00862068965517,0.0114942528736,0.0646551724138,0.0100574712644,0.010775862069,0.000718390804598,0.0172413793103,0.297413793103,0.70837114643,0.597191696742,Unitarian276,3,2.58,1,2.99437835543,5
160,Bahai16_test,1,0.561991930008,"loveth, saith, baha'u'llah, discord, sorelyafflict, immov, lofti, whatsoev, uniti, glean",0.0405904059041,0.0184501845018,1.0,0.0,0.538461538462,10.0,0.769230769231,0.00369003690037,0.0,0.0,0.00369003690037,0.0405904059041,0.0,0.029520295203,0.546125461255,-0.452522348845,0.626510841648,Bahai16,5,5.28666666667,3,3.63783668303,4
161,Rabbinic045_test,1,6.03138399124,"thou, serpent, thi, unto, shall, curs, shalt, genesi, said, cattl",0.0164609053498,0.0205761316872,0.0,1.0,0.260101010101,179.0,0.45202020202,0.00299289188178,0.00411522633745,0.00785634118967,0.0106621773288,0.0246913580247,0.00953984287318,0.016835016835,0.208005985784,0.629166803029,0.511308452674,Rabbinic045,4,3.87,4,3.84852159705,4
163,Bahai23_test,1,1.16840100288,"spirit, lamp, mind, ration, heaven, acquaint, veget, ray, realiti, soul",0.0272727272727,0.00909090909091,1.0,0.0,0.4,7.0,0.466666666667,0.0,0.0030303030303,0.0,0.0030303030303,0.0,0.0,0.0242424242424,0.415151515152,0.858195524115,0.719353848247,Bahai23,6,5.28333333333,6,5.89741011329,6
164,JohnPiper415_test,1,2.99401092529,"bless, vers, evil, insult, inherit, feel, say, grace, hope, futur",0.0522388059701,0.0171202809482,1.0,0.0,0.469565217391,87.0,0.75652173913,0.0377524143986,0.031167690957,0.00438981562774,0.00438981562774,0.0118525021949,0.0,0.00965759438104,0.208516242318,0.690681048058,0.607689427771,JohnPiper415,2,4.09666666667,4,4.57367899289,4
167,SeaShepherds400_test,1,1.82363510132,"seaworld, hsus, orca, manbi, pacell, keiko, condemn, profit, will, dolphin",0.0275229357798,0.0336391437309,0.0,1.0,0.456140350877,34.0,0.59649122807,0.00407747196738,0.0,0.00407747196738,0.0346585117227,0.0112130479103,0.0,0.00917431192661,0.399592252803,0.678774056403,0.531921212903,SeaShepherds400,2,2.06,1,1.16363756452,2
172,Rabbinic006_test,1,3.44088101387,"tree, garden, eden, bread, judah, forth, cedar, said, thou, genesi",0.0172149961744,0.0156847742923,1.0,0.0,0.283505154639,91.0,0.469072164948,0.00191277735272,0.00114766641163,0.00765110941086,0.013389441469,0.0221882172915,0.00153022188217,0.0286916602907,0.249808722265,0.665536596381,0.651013558703,Rabbinic006,4,3.8,4,3.96347107121,4
175,DorothyDay556_test,1,1.58231282234,"negro, christ, love, remind, ask, poverti, segreg, gift, cotton, grate",0.034435261708,0.0247933884298,1.0,0.0,0.333333333333,26.0,0.666666666667,0.0330578512397,0.0151515151515,0.0068870523416,0.0151515151515,0.0261707988981,0.00550964187328,0.00550964187328,0.429752066116,0.71608293472,0.553356469024,DorothyDay556,5,2.71,1,3.25758010095,3
177,YV19_test,1,1.31785106659,"mind, mirror, realiz, fine, seren, distort, calm, eas, know, scriptur",0.0356294536817,0.0308788598575,1.0,0.0,0.540540540541,30.0,0.810810810811,0.0332541567696,0.0712589073634,0.00237529691211,0.00237529691211,0.00475059382423,0.0,0.0118764845606,0.396674584323,0.734157374293,0.490307890179,YV19,6,4.92,5,4.25067397447,4
181,YV10_test,1,1.87090182304,"mantra, gurudeva, mind, felt, get, know, dream, lesson, stop, husband",0.0203426124197,0.0182012847966,1.0,0.0,0.35632183908,77.0,0.885057471264,0.00321199143469,0.0117773019272,0.117773019272,0.00107066381156,0.0235546038544,0.0,0.0182012847966,0.379014989293,0.727145075475,0.64483544488,YV10,8,4.17666666667,4,3.70205842158,4
182,YV09_test,1,2.71913313866,"gurudev, sri, yoga, peac, negat, woodstock, want, path, swami, messag",0.0358767054068,0.0101061141991,1.0,0.0,0.277777777778,74.0,0.685185185185,0.00859019706923,0.0101061141991,0.00656897422941,0.00960080848914,0.0267812026276,0.00202122283982,0.00909550277918,0.309752400202,0.714601144747,0.634385752343,YV09,7,3.81666666667,1,4.41884767598,4
185,Bahai03_test,1,1.5674200058,"baha'i, matur, baha'u'llah, must, nay, mankind, uniti, heal, sick, abdu'lbaha",0.0208877284595,0.0130548302872,1.0,0.0,0.409090909091,24.0,0.545454545455,0.0221932114883,0.00391644908616,0.0,0.00783289817232,0.0117493472585,0.0,0.0104438642298,0.39817232376,0.764585648519,0.641916478328,Bahai03,5,3.79,3,3.51508017397,3
189,JohnPiper559_test,1,3.56003499031,"doer, justifi, judgment, christ, vers, gospel, god, say, hypothet, sin",0.0322055953155,0.0198438516591,1.0,0.0,0.415584415584,96.0,0.623376623377,0.014313597918,0.00553025374105,0.0100845803513,0.0113858165257,0.0123617436565,0.000325309043591,0.0107351984385,0.18932986337,0.753250075131,0.649720303758,JohnPiper559,4,3.03333333333,1,2.45984258057,1
195,DorothyDay056_test,1,0.751459121704,"convers, address, noth, communist, talk, strang, sure, profess, opium, whi",0.0181818181818,0.0181818181818,0.0,1.0,0.478260869565,18.0,0.782608695652,0.0025974025974,0.0103896103896,0.0,0.0025974025974,0.0,0.0467532467532,0.0285714285714,0.477922077922,-0.291908293292,0.598822570499,DorothyDay056,3,5.49,3,3.62474034523,4
198,MehrBaba119_test,1,3.27332282066,"anna, thi, kingsford, shall, wisdom, spirit, thou, soul, mind, hymn",0.0250489236791,0.0187866927593,1.0,0.0,0.242105263158,58.0,0.610526315789,0.00156555772994,0.00195694716243,0.00156555772994,0.00743639921722,0.0101761252446,0.0207436399217,0.00900195694716,0.345596868885,0.710774755175,0.719118249478,MehrBaba119,7,4.06333333333,3,4.47647183315,4
209,Bahai06_test,1,1.49835395813,"baha'i, truth, faith, contrari, ignor, abdu'lbaha, ration, superstit, realiti, reason",0.0404191616766,0.00748502994012,1.0,0.0,0.324324324324,17.0,0.459459459459,0.00898203592814,0.0,0.0,0.0134730538922,0.00149700598802,0.0,0.0059880239521,0.425149700599,0.715547977905,0.602026720681,Bahai06,5,4.80333333333,6,5.05662056532,6
211,DorothyDay142_test,1,1.74589085579,"smell, relief, walk, swim, hang, babi, stanley, garden, harlem, hot",0.0307062436029,0.028659160696,1.0,0.0,0.325581395349,29.0,0.674418604651,0.0112589559877,0.00204708290686,0.00614124872057,0.014329580348,0.00409416581372,0.0102354145343,0.00921187308086,0.430910951894,0.793896126029,0.710015848458,DorothyDay142,4,2.42666666667,1,3.02555343968,3
216,DorothyDay678_test,1,1.6278860569,"ask, stay, worker, destitut, say, want, pleas, bad, elia, servant",0.0217096336499,0.033921302578,0.0,1.0,0.45,32.0,0.8,0.0325644504749,0.0149253731343,0.00814111261872,0.0149253731343,0.0298507462687,0.00407055630936,0.0122116689281,0.415196743555,0.748723851842,0.572785285577,DorothyDay678,4,2.06,1,2.41443312127,3
