,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC
0,ACLU07_train,1,4.2503349781,"dapl, sakowin, militarystyl, oceti, nummil, roadblock, halfmil, inforum, kirchmeier, don't",0.0102702702703,0.0151351351351,0.0,1.0,0.130434782609,27.0,0.391304347826,0.00216216216216,0.000540540540541,0.0,0.0113513513514,0.00108108108108,0.0,0.00594594594595,0.278918918919,0.0385696753349,0.642040696097
1,Unitarian006_train,1,0.868150949478,"beatrix, lichen, facetofac, farreach, lifemarri, soontobefam, pioneersignor, symbiosi, seashor, illog",0.025641025641,0.021978021978,1.0,0.0,0.307692307692,9.0,0.692307692308,0.00732600732601,0.003663003663,0.025641025641,0.018315018315,0.0,0.018315018315,0.0,0.663003663004,-0.656296055475,0.535666483132
2,DorothyDay406_test,1,1.0071349144,"rosari, chastiti, ave, ddlw, doesnt, fourpart, keyword, novemberdecemb, scripturesour, unchosen",0.0509383378016,0.00536193029491,1.0,0.0,0.15,9.0,0.45,0.0214477211796,0.0,0.0,0.0,0.00268096514745,0.0160857908847,0.00268096514745,0.522788203753,-0.461483201815,0.682158820547
3,Rabbinic023_train,1,5.94187307358,"archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt, num‐num, leazar, bereshith, hanina, rabba, johanan, simlai, nahman, ahor",0.0264088658335,0.0129686394718,1.0,0.0,0.127272727273,142.0,0.516363636364,0.00542324923367,0.00235793444942,0.00754539023815,0.0089601509078,0.0518745578873,0.000707380334827,0.0146191935864,0.18509785428,0.813725668256,0.748769177055
4,LiberalJudaism034_train,1,5.07670807838,"agnon, don't, “who, meiafar, v'sofo, brotherinlaw, l'afar, “get, “in, mahzor",0.0251223491028,0.0189233278956,1.0,0.0,0.109589041096,130.0,0.890410958904,0.0414355628059,0.0309951060359,0.026427406199,0.00587275693312,0.00978792822186,0.000652528548124,0.0101141924959,0.259380097879,0.815944525794,0.633136805755
5,Rabbinic019_test,1,4.57594490051,"archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt, num‐num, rabba, bereshith, shab, hanina, johanan, week‐day, zeira, phineha",0.0234113712375,0.0153846153846,1.0,0.0,0.0858369098712,123.0,0.527896995708,0.00401337792642,0.0110367892977,0.0107023411371,0.00602006688963,0.0418060200669,0.0,0.0247491638796,0.242140468227,0.854814623787,0.646783684202
6,DorothyDay044_test,1,1.42576813698,"ddlw, lugan, youfor, sixthirti, seventyf, paraclet, knoweth, monthold, thirtythre, weakl",0.0217391304348,0.0217391304348,0.0,1.0,0.150943396226,43.0,0.811320754717,0.0239130434783,0.0184782608696,0.00978260869565,0.00978260869565,0.0173913043478,0.0,0.0141304347826,0.402173913043,-1.0,0.494488806236
7,MehrBaba147_test,1,2.70830202103,"meher, godreal, shri, bidadi, tof, bangaloremysor, in­herit, lovenot, manysid, innum­er",0.0346344145135,0.0159428257284,1.0,0.0,0.228571428571,55.0,0.785714285714,0.018691588785,0.0,0.0,0.00714678394722,0.0269378779549,0.0,0.0109950522265,0.320505772402,-0.430734059484,0.827547377808
8,JohnPiper031_test,1,2.32894802094,"deathha, empirewid, joyless, calvari, gethseman, philippian, scof, bethlehem, thessalonian, zechariah",0.0260545905707,0.037841191067,0.0,1.0,0.0769230769231,66.0,0.725274725275,0.0117866004963,0.0198511166253,0.0179900744417,0.00496277915633,0.0353598014888,0.000620347394541,0.0130272952854,0.295285359801,-0.657350145074,0.654087655872
9,MehrBaba031_train,1,1.83310508728,"godmad, meher, rahuri, meherabad, shri, exper≠, ex≠eri, senten≠c, twentyfifth, exper≠i",0.0305084745763,0.0169491525424,1.0,0.0,0.190476190476,32.0,0.761904761905,0.00112994350282,0.00338983050847,0.0214689265537,0.00790960451977,0.0214689265537,0.0,0.0112994350282,0.401129943503,-0.102777764196,0.576910418509
