,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,Unnamed: 0,rank,rfPred,rfClassPred,svmPred,svmClassPred
10,piper85 pn850005_test,1,5.37184095383,"sing, jehoshaphat, judah, vers, lord, god, satan, worship, thi, prais",0.0246626337832,0.0228013029316,1.0,0.0,0.472573839662,187.0,0.789029535865,0.0216379711494,0.0169846440205,0.00814332247557,0.0221033038623,0.0169846440205,0.00279199627734,0.00697999069335,0.684025407613,0.719528746324,piper85 pn850005,47,3,2.81666666667,2,2.74023925961,2
14,YV11_test,1,1.72172093391,"whi, lotus, love, don't, yogavill, want, should, tri, roof, religion",0.0368794326241,0.0156028368794,1.0,0.0,0.485294117647,44.0,0.647058823529,0.0326241134752,0.0198581560284,0.0212765957447,0.00992907801418,0.00141843971631,0.0,0.0156028368794,0.718658044455,0.607443977816,YV11,136,8,4.16333333333,5,4.39729957169,5
20,MalcolmX-LettersFromAbroad_test,1,2.80251002312,"nigeria, mecca, racism, malcolm, brotherhood, abroad, color, muslim, ghana, sincer",0.0205669816565,0.0166759310728,1.0,0.0,0.458333333333,51.0,0.708333333333,0.0105614230128,0.000555864369094,0.0322401334074,0.0111172873819,0.00667037242913,0.00111172873819,0.0100055586437,0.744577905823,0.611114085611,MalcolmX-LettersFromAbroad,81,3,3.05,3,3.13470021712,3
25,MalcolmX-AnAppealtoAfricanHeadsofState_test,1,6.83303189278,"malcolm, negro, uniti, cairo, get, african, confer, here, civilright, afroamerican",0.0244808374135,0.0238055039676,1.0,0.0,0.408510638298,156.0,0.663829787234,0.0194158365693,0.00928583488097,0.00928583488097,0.00877933479656,0.00236366706061,0.00135066689178,0.0111430018572,0.721957890305,0.664602832219,MalcolmX-AnAppealtoAfricanHeadsofState,89,2,3.24333333333,3,2.61051235742,2
26,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp_test,1,3.37847900391,"gospel, hell, say, jesus, preach, christ, knife, don, pleas, tri",0.0268980477223,0.0325379609544,0.0,1.0,0.282296650718,124.0,0.593301435407,0.00824295010846,0.0125813449024,0.0208242950108,0.00997830802603,0.0225596529284,0.00260303687636,0.0156182212581,0.657616758413,0.586214587548,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,93,1,3.77333333333,3,2.90905330597,3
30,piper94 09-11-94_test,1,3.20307302475,"bless, vers, evil, insult, inherit, feel, say, grace, hope, futur",0.0522388059701,0.0171202809482,1.0,0.0,0.469565217391,87.0,0.75652173913,0.0377524143986,0.031167690957,0.00438981562774,0.00438981562774,0.0118525021949,0.0,0.00965759438104,0.691226943998,0.607689427771,piper94 09-11-94,55,2,4.39666666667,5,4.30660178059,5
32,"2007-11-11 Spiritual Claustrophobia, Rev. Mark Belletini.PDF_test",1,5.7858607769,"experi, dont, let, theolog, els, hallway, tell, wrong, realli, too",0.0243632336656,0.0190476190476,1.0,0.0,0.203045685279,233.0,0.591370558376,0.0148394241417,0.0104097452935,0.0423034330011,0.00863787375415,0.00398671096346,0.00996677740864,0.0126245847176,0.678351630678,0.514337817248,"2007-11-11 Spiritual Claustrophobia, Rev. Mark Belletini.PDF",107,7,3.79,3,4.41965627574,5
33,YV01_test,1,1.34144186974,"sannyasin, yoga, sannya, renounc, sri, satchidananda, monk, dress, “the, ceremoni",0.00547945205479,0.00821917808219,0.0,1.0,0.409090909091,13.0,0.590909090909,0.0027397260274,0.0,0.0,0.0328767123288,0.0109589041096,0.00547945205479,0.0027397260274,0.744026247327,0.502723161424,YV01,126,3,3.06666666667,3,2.94465341176,3
34,MalcolmX-ConfrontationWithAnExpert_test,1,6.85132598877,"malcolm, bernard, hall, alcolm, let, negro, think, say, get, expert",0.0184566707681,0.0123044471788,1.0,0.0,0.495356037152,258.0,0.798761609907,0.00457022323783,0.0355071190016,0.0344524521005,0.0105466690104,0.00931622429249,0.00123044471788,0.013183336263,0.626694521793,0.656116850638,MalcolmX-ConfrontationWithAnExpert,91,2,3.37666666667,2,4.22434926749,5
35,"2006-04-09 Jesus, Rev. Mark Belletini.PDF_test",1,5.32703113556,"jesus, say, opinion, johnson, justic, ohio, pastor, seem, gospel, stake",0.02332433096,0.0203780996808,1.0,0.0,0.253787878788,152.0,0.575757575758,0.0127670022097,0.00515590473852,0.00883869383747,0.00613798183157,0.0235698502332,0.000982077093052,0.00736557819789,0.672494397179,0.584605724449,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",106,6,3.37333333333,3,3.61069154704,5
42,journal.1.10.10_test,1,1.60474991798,"master, inner, baba, discipl, miracl, wonder, incid, miracul, moment, mandali",0.0459418070444,0.0183767228178,1.0,0.0,0.5,12.0,0.545454545455,0.00153139356815,0.0,0.00153139356815,0.00612557427259,0.0199081163859,0.00153139356815,0.00918836140888,0.751783045043,0.529939189283,journal.1.10.10,64,4,3.77,3,3.71893485776,3
49,SS12_test,1,2.71950507164,"costa, rican, coco, illeg, shepherd, arrest, vessel, guatemalan, charg, rica",0.0115321252059,0.0219659527732,0.0,1.0,0.44578313253,56.0,0.674698795181,0.0175727622186,0.0,0.0236133992312,0.0126304228446,0.00054914881933,0.0,0.00604063701263,0.691388129979,0.628273480924,SS12,123,1,2.00333333333,3,1.33460170276,1
51,YV13_test,1,1.42681503296,"happi, want, get, stamp, unhappi, joy, got, say, can't, moment",0.0164705882353,0.00705882352941,1.0,0.0,0.578947368421,28.0,0.736842105263,0.00941176470588,0.0705882352941,0.00235294117647,0.00705882352941,0.0,0.0,0.0329411764706,0.77459072324,0.553920281175,YV13,138,5,3.38666666667,3,4.37044978898,3
52,journal.1.12.11_test,1,2.35297894478,"infinit, realiz, reaction, real, shall, finit, react, resign, meher, baba",0.0352020860495,0.00586701434159,1.0,0.0,0.505050505051,66.0,0.666666666667,0.0365058670143,0.0026075619296,0.029335071708,0.0,0.0280312907432,0.0,0.0176010430248,0.781751633241,0.853541756081,journal.1.12.11,66,5,4.62666666667,5,4.79999226813,4
59,291.html_test,1,1.93861222267,"smell, relief, walk, swim, hang, babi, stanley, garden, harlem, hot",0.0307062436029,0.028659160696,1.0,0.0,0.325581395349,29.0,0.674418604651,0.0112589559877,0.00204708290686,0.00614124872057,0.014329580348,0.00409416581372,0.0102354145343,0.00921187308086,0.794065864659,0.710015848458,291.html,31,4,3.09333333333,3,2.1506608595,3
60,piper2k 3-5-00_test,1,3.14266705513,"timothi, scriptur, vers, exult, sacr, bibl, christ, persecut, say, stay",0.0343158820941,0.0118785745711,1.0,0.0,0.341463414634,92.0,0.560975609756,0.0189177298724,0.0250769907611,0.0101187857457,0.00923889133304,0.0118785745711,0.0,0.010558732952,0.639800510028,0.70970737575,piper2k 3-5-00,42,3,3.92666666667,3,3.88639809015,3
63,YV05_test,1,2.55810713768,"want, yogavill, guidelin, get, smoke, whi, don't, anyth, benefit, here",0.0372272143774,0.0224646983312,1.0,0.0,0.335664335664,101.0,0.706293706294,0.0166880616175,0.0590500641849,0.0141206675225,0.0109114249037,0.0,0.0,0.0115532734275,0.696046808206,0.628187391097,YV05,130,4,3.67333333333,3,4.36905189863,6
64,piper92 09-27-92_test,1,3.45748019218,"christ, gentil, reconcil, jew, god, israel, coven, glori, promis, jesus",0.0179290157336,0.0135382363703,1.0,0.0,0.467625899281,82.0,0.589928057554,0.0160995243322,0.0175631174533,0.00658616904501,0.00731796560556,0.0204903036956,0.0,0.0032930845225,0.685431631556,0.843150970135,piper92 09-27-92,53,1,2.9,3,2.69649052076,4
67,YV04_test,1,2.83709192276,"mind, yoga, calm, clean, whi, medit, want, don't, sutra, everyth",0.0382059800664,0.00830564784053,1.0,0.0,0.350993377483,102.0,0.675496688742,0.0227021040975,0.0581395348837,0.00221483942414,0.000553709856035,0.00166112956811,0.000553709856035,0.014950166113,0.715887134247,0.714655700116,YV04,129,3,4.96666666667,7,4.55856673366,3
69,YV10_test,1,2.02301001549,"mantra, gurudeva, mind, felt, get, know, dream, lesson, stop, husband",0.0203426124197,0.0182012847966,1.0,0.0,0.35632183908,77.0,0.885057471264,0.00321199143469,0.0117773019272,0.117773019272,0.00107066381156,0.0235546038544,0.0,0.0182012847966,0.729886044985,0.64483544488,YV10,135,8,3.22333333333,3,3.61408880061,3
71,journal.02.04.09_test,1,2.0898900032,"meher, realiz, baba, saint, spiritu, sincer, know, man, question, inquir",0.0313043478261,0.0130434782609,1.0,0.0,0.490196078431,37.0,0.725490196078,0.0,0.00173913043478,0.00782608695652,0.0095652173913,0.0365217391304,0.0,0.00869565217391,0.689249066677,0.571087679161,journal.02.04.09,62,6,4.26,3,4.18091895703,3
73,piper99 1-31-99_test,1,3.83404588699,"doer, justifi, judgment, christ, vers, gospel, god, say, hypothet, sin",0.0322055953155,0.0198438516591,1.0,0.0,0.415584415584,96.0,0.623376623377,0.014313597918,0.00553025374105,0.0100845803513,0.0113858165257,0.0123617436565,0.000325309043591,0.0107351984385,0.752206772245,0.649720303758,piper99 1-31-99,58,4,2.97666666667,3,3.12781401913,3
75,SS07_test,1,1.43930697441,"net, totoaba, illeg, gear, farley, weather, endang, mowat, find, fish",0.0282828282828,0.030303030303,0.0,1.0,0.541666666667,14.0,0.583333333333,0.0323232323232,0.0,0.0,0.00606060606061,0.0,0.0,0.00606060606061,0.790593439632,0.801489295722,SS07,118,2,3.08,3,2.36747805433,3
81,SS11_test,1,2.16698408127,"whale, shepherd, whaler, save, japanes, injunct, quota, japan, illeg, vessel",0.0123171670516,0.0246343341032,0.0,1.0,0.424242424242,32.0,0.484848484848,0.0230946882217,0.00153964588145,0.00230946882217,0.0238645111624,0.0,0.0,0.00769822940724,0.6929179311,0.747693114453,SS11,122,1,2.4,3,1.91704656416,3
89,339.html_test,1,2.56339287758,"get, worker, strike, bridg, dinner, sock, christma, thing, meet, paper",0.0231809401159,0.0218931101095,1.0,0.0,0.540540540541,66.0,0.891891891892,0.0302640051513,0.0186735350934,0.00965872504829,0.0148100450741,0.0212491951062,0.00193174500966,0.00579523502898,0.776316886704,0.504995744916,339.html,33,3,2.57333333333,3,3.12376673171,5
91,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp_test,1,4.14330291748,"love, got, debt, rememb, pay, don, husband, prayer, get, ill",0.0494915254237,0.0206779661017,1.0,0.0,0.212698412698,192.0,0.609523809524,0.0176271186441,0.0250847457627,0.0216949152542,0.0122033898305,0.0277966101695,0.00779661016949,0.015593220339,0.644990581088,0.508893073168,whats-love-got-to-do-with-it-steve-shepherd-sermon-on-christian-love-118439.asp,100,4,3.96333333333,2,4.27134464451,3
