,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
3,Rabbinic029_test,1,3.35403895378,"let, gather, said, shall, tree, genesi, heaven, mose, unto, bless",0.0115340253749,0.0123029603998,0.0,1.0,0.248677248677,88.0,0.465608465608,0.00499807766244,0.00422914263745,0.00692041522491,0.0211457131872,0.0184544405998,0.00230680507497,0.0203767781622,0.259900038447,0.727525833884,0.791953826348,Rabbinic029,4,3.75666666667,4,3.7038167667,4
4,ACLU02_test,1,1.50180792809,"fisc, opinion, surveil, usa, yahoo, secret, aclu, hidden, refus, address",0.0263591433278,0.00164744645799,1.0,0.0,0.8125,14.0,0.875,0.00494233937397,0.00164744645799,0.0,0.00823723228995,0.0,0.0,0.0197693574959,0.431630971993,0.750286176774,0.526031851325,ACLU02,3,4.82,6,3.61764460807,3
10,LiberalJudaism059_test,1,1.93172287941,"isra, jewish, jew, judaism, diaspora, israel, anxieti, fear, hanukkah, ident",0.019248395967,0.012832263978,1.0,0.0,0.617021276596,36.0,0.765957446809,0.0146654445463,0.00274977085243,0.00458295142071,0.0164986251146,0.00183318056829,0.0,0.0137488542621,0.391384051329,0.751913627261,0.620207475279,LiberalJudaism059,5,4.12,3,2.66289538918,3
16,Rabbinic007_test,1,3.99094700813,"lot, etc, thi, abraham, abram, said, genesi, thee, unto, palm",0.0195671509042,0.0198636228876,0.0,1.0,0.2421875,101.0,0.39453125,0.00266824785058,0.00474355173436,0.0127482952861,0.00919063148532,0.0293507263564,0.00266824785058,0.0118588793359,0.238956418618,0.669314019254,0.633790185809,Rabbinic007,4,3.95,4,3.84321468364,4
17,AEU008_test,1,1.78507590294,"right, stand, violenc, harm, someon, ration, shop, wherev, perpetr, instanc",0.0533736153072,0.0151057401813,1.0,0.0,0.514285714286,24.0,0.685714285714,0.0211480362538,0.0221550855992,0.0,0.00805639476334,0.0,0.0,0.00704934541793,0.401812688822,0.78655615987,0.674291598416,AEU008,8,4.07666666667,3,4.32041222015,6
18,WBC265_test,1,3.7019970417,"parker, baptist, elder, texa, primit, congreg, pilgrim, pastor, cynthia, predestin",0.0214947089947,0.0165343915344,1.0,0.0,0.291139240506,97.0,0.613924050633,0.00165343915344,0.000992063492063,0.00529100529101,0.0185185185185,0.0214947089947,0.00628306878307,0.0082671957672,0.30753968254,0.697919158419,0.534129863979,WBC265,1,3.50666666667,4,3.74373795637,4
23,DorothyDay147_test,1,1.31317901611,"liturg, pray, prayer, christ, liturgi, mystic, laiti, injustic, campion, complin",0.00686498855835,0.0183066361556,0.0,1.0,0.51724137931,20.0,0.689655172414,0.0800915331808,0.00228832951945,0.00228832951945,0.00228832951945,0.0045766590389,0.00228832951945,0.0137299771167,0.418764302059,0.774448826473,0.587619690619,DorothyDay147,5,4.88666666667,3,3.69973997378,2
25,Rabbinic055_test,1,4.34419798851,"abraham, bless, shall, thi, genesi, said, righteous, judah, xiv, rabba",0.0222472542946,0.0132357082512,1.0,0.0,0.252459016393,139.0,0.455737704918,0.00225288651084,0.0025344973247,0.0143621515066,0.0208392002253,0.0366094058012,0.000563221627711,0.0188679245283,0.242748521543,0.657564656965,0.607325789715,Rabbinic055,4,3.97333333333,4,4.1325131885,4
26,AEU010_test,1,2.37230110168,"shall, ethic, bind, moral, consecr, mere, desir, address, habit, constraint",0.0221962616822,0.018691588785,1.0,0.0,0.328571428571,41.0,0.585714285714,0.0116822429907,0.0,0.0035046728972,0.0134345794393,0.00408878504673,0.0,0.0221962616822,0.339953271028,0.731657805842,0.782806457289,AEU010,8,4.04333333333,3,4.63555561515,6
29,ISIS006_test,1,2.08164715767,"allah, choic, bay'ah, deed, prophet, methodolog, rush, dabiq, prais, bid'ah",0.0145797598628,0.0231560891938,0.0,1.0,0.413043478261,36.0,0.782608695652,0.0,0.0180102915952,0.00171526586621,0.0180102915952,0.00514579759863,0.0,0.0128644939966,0.408233276158,0.718064383834,0.504817487793,ISIS006,1,3.17666666667,3,2.29431629808,3
31,WBC039_test,1,3.55569791794,"cain, blood, abel, persecut, unto, shall, god, sermon, brook, tragedi",0.0166844160454,0.0333688320909,0.0,1.0,0.412790697674,85.0,0.494186046512,0.0070997515087,0.00745473908413,0.00461483848065,0.0177493787717,0.0273340433085,0.00177493787717,0.008164714235,0.235711750089,0.715415909254,0.742662489846,WBC039,2,2.76333333333,4,2.07493001597,1
