,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC
0,piper81 041781_train,1,6.22763180733,"thief, jesus, save, penit, paradis, wrong, fear, god, say, thiev, whi, want, suffer, rail, thing, get, know, tree, jack, reward",0.0258342303552,0.037674919268,0.0,1.0,0.581196581197,85.0,0.726495726496,0.018837459634,0.0139935414424,0.0139935414424,0.00861141011841,0.034983853606,0.0,0.00914962325081,0.708000699675,0.673305730154
1,ACLU07_train,1,3.75052309036,"camp, polic, dakota, protector, morton, surveil, pipelin, sheriff, roadblock, vehicl, road, pray, helicopt, prayer, anthoni, ongo, gather, sacr, nonviol, militar",0.0102702702703,0.0151351351351,0.0,1.0,0.391304347826,27.0,0.391304347826,0.00216216216216,0.000540540540541,0.0,0.0113513513514,0.00108108108108,0.0,0.00594594594595,0.62082512035,0.67458215121
2,WestboroBaptist_Sermon_20090809.pdf_train,1,6.51098799706,"angel, heaven, hair, shall, unto, shirley, god, cor, cut, woman, sin, told, wit, rebellion, answer, mad, say, get, thee, sunday",0.0451291627762,0.0267662620604,1.0,0.0,0.453416149068,90.0,0.55900621118,0.00746965452848,0.00404606286959,0.0118269530034,0.0164954870837,0.0155617802677,0.0136943666355,0.00715841892312,0.709864841673,0.648749107495
3,"2003-01-05 A Simple Faith, Rev. Mark Belletini.htm_train",1,8.60791611671,"captain, hope, want, yes, say, geek, answer, know, simpl, niemojewski, ask, love, sermon, tell, faith, happen, socinian, tabl, let, atheist",0.030612244898,0.0204081632653,1.0,0.0,0.328571428571,199.0,0.710714285714,0.018820861678,0.0120181405896,0.024716553288,0.0233560090703,0.0122448979592,0.00204081632653,0.00839002267574,0.723379257844,0.51689099709
4,YV13_train,1,3.68202495575,"happi, want, get, stamp, unhappi, joy, got, say, can't, moment, pay, disturb, fulfil, mind, piec, search, effort, true, imag, paper",0.0164705882353,0.00705882352941,1.0,0.0,0.631578947368,28.0,0.736842105263,0.00941176470588,0.0705882352941,0.00235294117647,0.00705882352941,0.0,0.0,0.0329411764706,0.810295559379,0.563975306964
5,AEU-The Essential Difference Between Ethical Societies and The Churches_train,1,8.89117193222,"moral, creed, shall, ethic, know, sunday, worth, feel, chariti, get, church, marriag, devot, need, mere, strive, consecr, bond, ideal, spirit",0.034626719057,0.0147347740668,1.0,0.0,0.548611111111,97.0,0.673611111111,0.0196463654224,0.00073673870334,0.00270137524558,0.0103143418468,0.0110510805501,0.0,0.0174361493124,0.747849192344,0.702201805331
6,YV02_train,1,1.67284607887,"yoga, ceremoni, eat, sleep, satchidananda, sake, don't, swami, spiritu, sri, minist, teach, lifestyl, “rememb, wear, capac, sacrament, trim, whatev, duti",0.0265780730897,0.00332225913621,1.0,0.0,0.722222222222,13.0,0.722222222222,0.00996677740864,0.0199335548173,0.0332225913621,0.0265780730897,0.0,0.0,0.00332225913621,0.0517983942825,0.500458424823
7,Issue_3-Foley_sBloodIsOnObama_sHands_train,1,4.63906097412,"foley, prison, obama, messag, wright, iraq, jame, crusad, wish, solut, negoti, bomb, arrog, muslim, syria, citizen, airstrik, foolish, puppet, whoever",0.0123376623377,0.0350649350649,0.0,1.0,0.603174603175,56.0,0.888888888889,0.0136363636364,0.00779220779221,0.0285714285714,0.0136363636364,0.0194805194805,0.0,0.00584415584416,0.736023614629,0.730485457119
8,712.html_train,1,3.056194067,"negro, christ, love, remind, ask, poverti, segreg, gift, cotton, grate, none, helen, nake, cloth, unknown, slum, better, mind, god, poor",0.034435261708,0.0247933884298,1.0,0.0,0.487179487179,26.0,0.666666666667,0.0330578512397,0.0151515151515,0.0068870523416,0.0151515151515,0.0261707988981,0.00550964187328,0.00550964187328,0.752555107918,0.610053310983
9,721.html_train,1,2.49851894379,"worker, maurin, unemploy, better, peter, remedi, anarchist, subsidiar, emphasi, labor, spite, opposit, ourselv, shorter, cathol, salari, pacifist, strengthen, pilgrimag, clarif",0.0312907431551,0.0104302477184,1.0,0.0,0.533333333333,19.0,0.633333333333,0.0234680573664,0.0,0.0,0.0,0.026075619296,0.0,0.00651890482399,0.336437930271,0.645976777769
