,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,Unnamed: 0,rank,rfPred,rfClassPred,svmPred,svmClassPred
3,piper81 041781_test,1,2.69544816017,"thief, jesus, save, penit, paradis, wrong, fear, god, say, thiev",0.0258342303552,0.037674919268,0.0,1.0,0.487179487179,85.0,0.726495726496,0.018837459634,0.0139935414424,0.0139935414424,0.00861141011841,0.034983853606,0.0,0.00914962325081,0.674443496426,0.713595475237,piper81 041781,45,3,3.4,3,2.6871678485,3
7,ACLU04_test,1,1.7930150032,"cbp, fbi, assess, search, vulner, document, target, agenc, ask, question",0.00865384615385,0.0201923076923,0.0,1.0,0.4,17.0,0.425,0.00384615384615,0.00192307692308,0.0,0.0230769230769,0.0,0.0,0.00576923076923,0.663061282766,0.442937413482,ACLU04,142,3,2.61,3,3.33240226311,3
8,409.html_test,1,1.41375207901,"bread, retreat, farm, tabl, tree, easton, babi, read, everyon, herb",0.0339558573854,0.0169779286927,1.0,0.0,0.392857142857,14.0,0.5,0.0237691001698,0.0,0.00169779286927,0.00509337860781,0.0,0.0,0.0101867572156,0.753303806416,0.576023711084,409.html,34,4,3.08666666667,3,2.68859602975,3
9,651.html_test,1,1.51376390457,"sudden, ask, job, met, simm, knew, policeman, polic, household, obituari",0.0180921052632,0.0180921052632,0.0,1.0,0.411764705882,27.0,0.794117647059,0.00986842105263,0.0,0.00328947368421,0.00986842105263,0.0740131578947,0.0180921052632,0.00657894736842,0.807040426625,0.599278229852,651.html,39,4,3.30666666667,3,3.85491162619,3
11,piper85 pn850005_test,1,5.08781504631,"sing, jehoshaphat, judah, vers, lord, god, satan, worship, thi, prais",0.0246626337832,0.0228013029316,1.0,0.0,0.472573839662,187.0,0.789029535865,0.0216379711494,0.0169846440205,0.00814332247557,0.0221033038623,0.0169846440205,0.00279199627734,0.00697999069335,0.682772364361,0.719528746324,piper85 pn850005,47,3,3.01666666667,2,2.10508824451,3
14,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp_test,1,3.40978813171,"adulteri, don, devil, fear, get, anger, friendship, satan, spiritu, want",0.0299760191847,0.0363709032774,0.0,1.0,0.194552529183,154.0,0.599221789883,0.0203836930456,0.0219824140687,0.0231814548361,0.0159872102318,0.0227817745803,0.00519584332534,0.00759392486011,0.649627168577,0.489921290693,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,101,2,4.01666666667,4,3.57829042189,4
20,SS04_test,1,2.18898510933,"shepherd, net, illeg, whale, crew, gill, cut, happi, anyth, worri",0.0396119644301,0.018593371059,1.0,0.0,0.433333333333,53.0,0.883333333333,0.00970088924818,0.00323362974939,0.0299110751819,0.0210185933711,0.0,0.0,0.0121261115602,0.706924137179,0.664894099941,SS04,115,3,3.88,4,3.78195432159,5
21,MalcolmX-LettersFromAbroad_test,1,2.69198799133,"nigeria, mecca, racism, malcolm, brotherhood, abroad, color, muslim, ghana, sincer",0.0205669816565,0.0166759310728,1.0,0.0,0.458333333333,51.0,0.708333333333,0.0105614230128,0.000555864369094,0.0322401334074,0.0111172873819,0.00667037242913,0.00111172873819,0.0100055586437,0.749566924739,0.611114085611,MalcolmX-LettersFromAbroad,81,3,3.32666666667,3,3.48062034404,3
25,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp_test,1,3.17045903206,"gospel, hell, say, jesus, preach, christ, knife, don, pleas, tri",0.0268980477223,0.0325379609544,0.0,1.0,0.282296650718,124.0,0.593301435407,0.00824295010846,0.0125813449024,0.0208242950108,0.00997830802603,0.0225596529284,0.00260303687636,0.0156182212581,0.656168696127,0.586214587548,a-different-gospel-steve-shepherd-sermon-on-false-teaching-161833.asp,93,1,3.87333333333,3,3.17243480497,3
28,journal.1.10.10_test,1,1.51832103729,"master, inner, baba, discipl, miracl, wonder, incid, miracul, moment, mandali",0.0459418070444,0.0183767228178,1.0,0.0,0.5,12.0,0.545454545455,0.00153139356815,0.0,0.00153139356815,0.00612557427259,0.0199081163859,0.00153139356815,0.00918836140888,0.755845467324,0.529939189283,journal.1.10.10,64,4,3.58333333333,3,3.65677143841,3
31,SS14_test,1,1.27495312691,"vessel, thunder, poacher, crew, chase, gear, endur, illeg, monday, rescu",0.0356234096692,0.030534351145,1.0,0.0,0.47619047619,17.0,0.809523809524,0.0814249363868,0.00508905852417,0.0,0.0101781170483,0.0,0.0152671755725,0.00254452926209,0.819799153891,0.647116918527,SS14,125,3,3.04333333333,2,2.78078693885,2
32,YV06_test,1,2.56913995743,"sri, gurudev, swami, satchidananda, spirit, spiritu, messag, uniti, sadhu, doesn't",0.027289266222,0.00727713765919,1.0,0.0,0.352941176471,78.0,0.764705882353,0.0109157064888,0.0133414190418,0.0,0.00667070952092,0.0333535476046,0.00485142510612,0.0127349909036,0.66710193653,0.689833712226,YV06,131,5,3.78,3,4.18625181296,3
33,MalcolmX-ConfrontationWithAnExpert_test,1,6.534760952,"malcolm, bernard, hall, alcolm, let, negro, think, say, get, expert",0.0184566707681,0.0123044471788,1.0,0.0,0.495356037152,258.0,0.798761609907,0.00457022323783,0.0355071190016,0.0344524521005,0.0105466690104,0.00931622429249,0.00123044471788,0.013183336263,0.631446214468,0.656116850638,MalcolmX-ConfrontationWithAnExpert,91,2,3.61,5,4.07474811787,5
34,214.html_test,1,2.08817505836,"worker, margaret, priest, morn, cathol, stanthoni, prayer, spoke, miracl, contempl",0.0296540362438,0.0107084019769,1.0,0.0,0.338983050847,44.0,0.745762711864,0.0131795716639,0.00247116968699,0.00988467874794,0.00494233937397,0.0304777594728,0.00658978583196,0.0107084019769,0.740295482017,0.574778575084,214.html,29,5,4.12,3,4.46249094313,3
35,SS13_test,1,2.62098789215,"whale, seal, “human, “sustain, harvest, slaughter, club, eat, “conserv, fish",0.0180754917597,0.0425305688464,0.0,1.0,0.311926605505,65.0,0.596330275229,0.0154173312068,0.00478468899522,0.00744284954811,0.0127591706539,0.000531632110579,0.000531632110579,0.016480595428,0.690234889811,0.507854515709,SS13,124,1,2.32666666667,3,2.86372011763,3
42,piper99 12-12-99_test,1,3.28449606895,"reconcil, vers, save, wrath, god, shall, christ, enemi, rescu, justifi",0.0267489711934,0.022633744856,1.0,0.0,0.496551724138,117.0,0.806896551724,0.0411522633745,0.0238683127572,0.00329218106996,0.00246913580247,0.043621399177,0.0,0.00987654320988,0.642991266774,0.646481448274,piper99 12-12-99,59,4,3.38666666667,5,3.10876556012,3
52,YV13_test,1,1.38156700134,"happi, want, get, stamp, unhappi, joy, got, say, can't, moment",0.0164705882353,0.00705882352941,1.0,0.0,0.578947368421,28.0,0.736842105263,0.00941176470588,0.0705882352941,0.00235294117647,0.00705882352941,0.0,0.0,0.0329411764706,0.7743222598,0.553920281175,YV13,138,5,3.44,3,4.34213885872,3
56,piper89 4-7-89_test,1,2.85299992561,"womb, job, unborn, abort, god, innoc, shall, psalm, yuml, blood",0.0223234624146,0.0464692482916,0.0,1.0,0.353846153846,68.0,0.523076923077,0.00911161731207,0.00455580865604,0.0132118451025,0.00956719817768,0.0173120728929,0.0,0.0123006833713,0.656319489781,0.535040143732,piper89 4-7-89,50,5,2.87333333333,3,3.04602425307,3
57,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp_test,1,3.68634295464,"pit, forget, heal, prais, forgiv, get, sin, bless, thing, didnt",0.0414507772021,0.0173945225759,1.0,0.0,0.337423312883,126.0,0.773006134969,0.0188749074759,0.0214655810511,0.039600296077,0.00111028867506,0.0307179866765,0.0166543301258,0.0099925980755,0.62455425723,0.463175748418,forget-not-all-your-benefits-steve-shepherd-sermon-on-remember-blessings-178073.asp,94,4,4.23666666667,5,4.44495413675,5
58,291.html_test,1,1.99165511131,"smell, relief, walk, swim, hang, babi, stanley, garden, harlem, hot",0.0307062436029,0.028659160696,1.0,0.0,0.325581395349,29.0,0.674418604651,0.0112589559877,0.00204708290686,0.00614124872057,0.014329580348,0.00409416581372,0.0102354145343,0.00921187308086,0.79569393423,0.710015848458,291.html,31,4,3.07666666667,3,1.81739652533,3
