,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,Unnamed: 0,rank,rfPred,rfClassPred,svmPred,svmClassPred
1,YV02_test,1,1.26932001114,"yoga, ceremoni, eat, sleep, satchidananda, sake, don't, swami, spiritu, sri",0.0265780730897,0.00332225913621,1.0,0.0,0.611111111111,13.0,0.722222222222,0.00996677740864,0.0199335548173,0.0332225913621,0.0265780730897,0.0,0.0,0.00332225913621,0.778772788789,0.579184715841,YV02,127,4,3.81,3,3.57876996909,3
7,225.html_test,1,3.75201702118,"worker, fergi, get, feast, too, kichi, soul, priest, kitchen, prayer",0.0224835696991,0.0300933932895,0.0,1.0,0.490909090909,99.0,0.9,0.020062262193,0.00345901072293,0.00968523002421,0.00657212037357,0.0276720857835,0.0231753718437,0.00657212037357,0.69098362169,0.700691663263,225.html,30,3,3.61333333333,3,3.72831604812,4
9,SS01_test,1,1.35513496399,"vaquita, shepherd, gift, illeg, marin, save, porpois, whale, countless, gill",0.020325203252,0.0182926829268,1.0,0.0,0.35,13.0,0.65,0.020325203252,0.0121951219512,0.0020325203252,0.0,0.0,0.0,0.0020325203252,0.743814664111,0.588484581691,SS01,112,1,3.06,3,2.23311666925,2
13,ACLU03_test,1,1.87706899643,"flint, safe, poison, failur, elementari, ppb, done, drink, appoint, water",0.030303030303,0.0251082251082,1.0,0.0,0.285714285714,25.0,0.446428571429,0.0025974025974,0.004329004329,0.0,0.00952380952381,0.004329004329,0.0,0.0103896103896,0.748251408193,0.47666167497,ACLU03,141,3,3.68333333333,3,3.43113802079,3
19,MalcolmX-LettersFromAbroad_test,1,2.61663722992,"nigeria, mecca, racism, malcolm, brotherhood, abroad, color, muslim, ghana, sincer",0.0205669816565,0.0166759310728,1.0,0.0,0.458333333333,51.0,0.708333333333,0.0105614230128,0.000555864369094,0.0322401334074,0.0111172873819,0.00667037242913,0.00111172873819,0.0100055586437,0.741757746945,0.611114085611,MalcolmX-LettersFromAbroad,81,3,3.24,2,3.21658903279,3
24,YV07_test,1,1.98779702187,"heaven, let, everybodi, yogavill, yoga, happi, better, everyth, hurt, feel",0.0457746478873,0.0105633802817,1.0,0.0,0.381818181818,75.0,0.681818181818,0.0448943661972,0.0281690140845,0.00352112676056,0.00704225352113,0.00176056338028,0.000880281690141,0.0140845070423,0.675117886299,0.542770124457,YV07,132,7,3.89666666667,2,3.95508166725,5
27,296.html_test,1,1.3208990097,"liturg, pray, prayer, christ, liturgi, mystic, laiti, injustic, campion, complin",0.00686498855835,0.0183066361556,0.0,1.0,0.51724137931,20.0,0.689655172414,0.0800915331808,0.00228832951945,0.00228832951945,0.00228832951945,0.0045766590389,0.00228832951945,0.0137299771167,0.772360673561,0.587619690619,296.html,32,5,2.93333333333,2,2.84613168236,2
29,"2007-11-11 Spiritual Claustrophobia, Rev. Mark Belletini.PDF_test",1,5.44226694107,"experi, dont, let, theolog, els, hallway, tell, wrong, realli, too",0.0243632336656,0.0190476190476,1.0,0.0,0.203045685279,233.0,0.591370558376,0.0148394241417,0.0104097452935,0.0423034330011,0.00863787375415,0.00398671096346,0.00996677740864,0.0126245847176,0.673144086052,0.514337817248,"2007-11-11 Spiritual Claustrophobia, Rev. Mark Belletini.PDF",107,7,3.99666666667,3,4.7343168393,5
31,piper90 01-28-90_test,1,3.02133107185,"gospel, preach, fulfil, jesus, god, matthew, ministri, glori, isaiah, repent",0.0205106739221,0.0108832147342,1.0,0.0,0.483050847458,83.0,0.703389830508,0.0121389702805,0.00251151109251,0.00460443700293,0.00460443700293,0.0334868145668,0.0,0.00795311845961,0.7870263814,0.834559504194,piper90 01-28-90,52,4,3.85666666667,5,3.20644297749,2
37,"2001-11-11 Microbes and Peter Rabbit, Rev. Mark Belletini.htm_test",1,0.81765794754,"tree, potter, unitarian, beatrix, lichen, mind, hound, lifemarri, farreach, imit",0.025641025641,0.021978021978,1.0,0.0,0.538461538462,9.0,0.692307692308,0.00732600732601,0.003663003663,0.025641025641,0.018315018315,0.0,0.018315018315,0.0,0.00252181269223,0.537620456564,"2001-11-11 Microbes and Peter Rabbit, Rev. Mark Belletini.htm",102,2,2.98666666667,3,3.68686363286,3
