,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,Unnamed: 0,rank,rfPred,rfClassPred,svmPred,svmClassPred
7,225.html_test,1,2.85525298119,"worker, fergi, get, feast, too",0.0224835696991,0.0300933932895,0.0,1.0,0.345454545455,99.0,0.9,0.020062262193,0.00345901072293,0.00968523002421,0.00657212037357,0.0276720857835,0.0231753718437,0.00657212037357,0.690644742553,0.775010410443,225.html,30,3,3.40666666667,3,3.00959213886,3
12,YV11_test,1,1.03763699532,"whi, lotus, love, don't, yogavill",0.0368794326241,0.0156028368794,1.0,0.0,0.294117647059,44.0,0.647058823529,0.0326241134752,0.0198581560284,0.0212765957447,0.00992907801418,0.00141843971631,0.0,0.0156028368794,0.713850223478,0.6325635609,YV11,136,8,3.35,3,4.14157550005,3
15,piper81 071981m_test,1,3.25924181938,"drink, jesus, thirst, let, feast",0.0269186712486,0.0194730813288,1.0,0.0,0.347593582888,152.0,0.812834224599,0.0398052691867,0.00630011454754,0.0128865979381,0.00601374570447,0.0292096219931,0.00028636884307,0.0151775486827,0.733561584211,0.507094392483,piper81 071981m,46,5,3.89,5,4.54310171262,5
17,SS04_test,1,1.55121994019,"shepherd, net, illeg, whale, crew",0.0396119644301,0.018593371059,1.0,0.0,0.383333333333,53.0,0.883333333333,0.00970088924818,0.00323362974939,0.0299110751819,0.0210185933711,0.0,0.0,0.0121261115602,0.679254779753,0.66935465577,SS04,115,3,3.19666666667,4,3.76578677879,3
25,MalcolmX-AnAppealtoAfricanHeadsofState_test,1,5.08444714546,"malcolm, negro, uniti, cairo, get",0.0244808374135,0.0238055039676,1.0,0.0,0.234042553191,156.0,0.663829787234,0.0194158365693,0.00928583488097,0.00928583488097,0.00877933479656,0.00236366706061,0.00135066689178,0.0111430018572,0.727052752651,0.818617164133,MalcolmX-AnAppealtoAfricanHeadsofState,89,2,3.56,3,2.67818552061,3
30,"2006-04-09 Jesus, Rev. Mark Belletini.PDF_test",1,3.84804701805,"jesus, say, opinion, johnson, justic",0.02332433096,0.0203780996808,1.0,0.0,0.204545454545,152.0,0.575757575758,0.0127670022097,0.00515590473852,0.00883869383747,0.00613798183157,0.0235698502332,0.000982077093052,0.00736557819789,0.678806799222,0.492678617553,"2006-04-09 Jesus, Rev. Mark Belletini.PDF",106,6,3.08333333333,3,3.86434114193,3
32,piper92 09-27-92_test,1,2.50191092491,"christ, gentil, reconcil, jew, god",0.0179290157336,0.0135382363703,1.0,0.0,0.388489208633,82.0,0.589928057554,0.0160995243322,0.0175631174533,0.00658616904501,0.00731796560556,0.0204903036956,0.0,0.0032930845225,0.684371116257,0.858445894337,piper92 09-27-92,53,1,3.21666666667,3,2.28873353108,3
39,"2001-11-11 Microbes and Peter Rabbit, Rev. Mark Belletini.htm_test",1,0.737137079239,"tree, potter, unitarian, beatrix, lichen",0.025641025641,0.021978021978,1.0,0.0,0.307692307692,9.0,0.692307692308,0.00732600732601,0.003663003663,0.025641025641,0.018315018315,0.0,0.018315018315,0.0,0.665610715942,0.61907261021,"2001-11-11 Microbes and Peter Rabbit, Rev. Mark Belletini.htm",102,2,2.47333333333,1,3.24644273962,3
42,ACLU06_test,1,1.29381513596,"geofeedia, user, twitter, instagram, facebook",0.0212150433944,0.0183220829315,1.0,0.0,0.333333333333,23.0,0.511111111111,0.0154291224687,0.0,0.0,0.00771456123433,0.000964320154291,0.0,0.00867888138862,0.642062337065,0.578590514858,ACLU06,144,3,3.20333333333,3,2.49032028661,3
48,SS12_test,1,1.90452504158,"costa, rican, coco, illeg, shepherd",0.0115321252059,0.0219659527732,0.0,1.0,0.301204819277,56.0,0.674698795181,0.0175727622186,0.0,0.0236133992312,0.0126304228446,0.00054914881933,0.0,0.00604063701263,0.672477282936,0.683487897975,SS12,123,1,2.09,3,1.28914893101,1
53,piper2k 3-5-00_test,1,2.22185516357,"timothi, scriptur, vers, exult, sacr",0.0343158820941,0.0118785745711,1.0,0.0,0.268292682927,92.0,0.560975609756,0.0189177298724,0.0250769907611,0.0101187857457,0.00923889133304,0.0118785745711,0.0,0.010558732952,0.639650506014,0.685314801261,piper2k 3-5-00,42,3,4.37,4,3.43725040643,3
55,MalcolmX-AtTheAudubon_test,1,6.12060904503,"get, congo, malcolm, let, dick",0.0200935865676,0.0228461326727,0.0,1.0,0.1975,306.0,0.765,0.0177539223782,0.027250206441,0.0199559592623,0.0202312138728,0.0196807046518,0.00110101844206,0.01334984861,0.614303083286,0.584678659251,MalcolmX-AtTheAudubon,90,2,2.53666666667,2,1.86587248117,2
58,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf_test",1,4.0754301548,"gun, rabbi, congreg, kaddish, ask",0.0240109764464,0.0160073176309,1.0,0.0,0.170833333333,168.0,0.7,0.0187514292248,0.00617425108621,0.0338440429911,0.00983306654471,0.00891836268008,0.0036588154585,0.00686027898468,0.626700128988,0.563787198105,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",109,5,3.77666666667,5,4.54222650411,5
59,piper89 6-4-89_test,1,2.23572397232,"jesus, woman, sabbath, abraham, women",0.0288544358312,0.0159345391904,1.0,0.0,0.317880794702,106.0,0.701986754967,0.0142118863049,0.0193798449612,0.0021533161068,0.010766580534,0.0292850990525,0.0111972437554,0.0116279069767,0.685313340575,0.443762882853,piper89 6-4-89,51,3,4.00333333333,5,4.64259119248,5
63,MalcolmX-LastAnswersAndInterviews_test,1,9.92173290253,"malcolm, get, answer, think, racism",0.0136371482824,0.022009321595,0.0,1.0,0.236133122029,486.0,0.770206022187,0.00871741757293,0.0184705679268,0.0243397203521,0.0182979457967,0.01648541343,0.00060417745555,0.0156223027792,0.641626392535,0.54286489266,MalcolmX-LastAnswersAndInterviews,92,2,2.34666666667,2,2.13682601665,2
64,SS06_test,1,0.881685018539,"dolphin, captiv, tank, sorri, orca",0.00904977375566,0.0633484162896,0.0,1.0,0.64,24.0,0.96,0.00452488687783,0.0633484162896,0.0180995475113,0.00904977375566,0.0,0.0,0.0,0.679546677803,0.643518310748,SS06,117,2,2.24,1,3.14733488892,4
67,YV10_test,1,1.31683301926,"mantra, gurudeva, mind, felt, get",0.0203426124197,0.0182012847966,1.0,0.0,0.229885057471,77.0,0.885057471264,0.00321199143469,0.0117773019272,0.117773019272,0.00107066381156,0.0235546038544,0.0,0.0182012847966,0.700754125315,0.57275726703,YV10,135,8,3.95666666667,5,3.64342730358,4
71,"2015-07-05 Privilege Unpacking the Knapsack, Morgan Patten_test",1,1.67449402809,"privileg, realli, joke, talk, felt",0.0179597701149,0.0280172413793,0.0,1.0,0.285714285714,83.0,0.912087912088,0.00862068965517,0.0114942528736,0.0646551724138,0.0100574712644,0.010775862069,0.000718390804598,0.0172413793103,0.70515911126,0.584727312176,"2015-07-05 Privilege Unpacking the Knapsack, Morgan Patten",111,3,3.32,2,3.18840725501,2
78,journal.1.11.07_test,1,1.0159509182,"love, infinit, unexpress, condens, finit",0.0709117221418,0.0144717800289,1.0,0.0,0.428571428571,20.0,0.571428571429,0.00289435600579,0.0,0.0,0.00289435600579,0.0159189580318,0.0,0.0303907380608,0.776207075637,0.628967236092,journal.1.11.07,65,7,3.46666666667,3,3.97834374304,4
82,YV04_test,1,1.96872401237,"mind, yoga, calm, clean, whi",0.0382059800664,0.00830564784053,1.0,0.0,0.271523178808,102.0,0.675496688742,0.0227021040975,0.0581395348837,0.00221483942414,0.000553709856035,0.00166112956811,0.000553709856035,0.014950166113,0.742722672869,0.679122226454,YV04,129,3,4.57666666667,4,4.05624405396,4
83,200.html_test,1,0.744518041611,"convers, address, noth, communist, talk",0.0181818181818,0.0181818181818,0.0,1.0,0.347826086957,18.0,0.782608695652,0.0025974025974,0.0103896103896,0.0,0.0025974025974,0.0,0.0467532467532,0.0285714285714,0.421206571638,0.520967445329,200.html,28,3,2.99333333333,3,3.52163260841,4
