term,freq,idf,logidf,tfidf,logtfidf
shepherd,30,139.0,4.93447393313,4170.0,148.034217994
we,54,75.8181818182,4.32833812956,4094.18181818,233.730258996
illeg,28,139.0,4.93447393313,3892.0,138.165270128
costa,25,139.0,4.93447393313,3475.0,123.361848328
me,23,139.0,4.93447393313,3197.0,113.492900462
greenpeac,21,139.0,4.93447393313,2919.0,103.623952596
whale,20,139.0,4.93447393313,2780.0,98.6894786626
net,22,119.142857143,4.7803232533,2621.14285715,105.167111573
rican,17,139.0,4.93447393313,2363.0,83.8860568632
coco,16,139.0,4.93447393313,2224.0,78.9515829301
danish,15,139.0,4.93447393313,2085.0,74.017108997
dolphin,15,139.0,4.93447393313,2085.0,74.017108997
seal,15,139.0,4.93447393313,2085.0,74.017108997
my,17,119.142857143,4.7803232533,2025.42857143,81.2654953061
fish,43,46.3333333333,3.83586164446,1992.33333333,164.942050712
shark,14,139.0,4.93447393313,1946.0,69.0826350638
crew,14,139.0,4.93447393313,1946.0,69.0826350638
you,23,75.8181818182,4.32833812956,1743.81818182,99.5517769799
