term,freq,idf,logidf,tfidf,logtfidf
we,32,75.8181818182,4.32833812956,2426.18181818,138.506820146
worker,8,92.6666666667,4.52900882502,741.333333334,36.2320706002
love,10,64.1538461538,4.1612840449,641.538461538,41.612840449
poverti,6,104.25,4.64679186068,625.5,27.8807511641
thank,4,139.0,4.93447393313,556.0,19.7378957325
destitut,4,139.0,4.93447393313,556.0,19.7378957325
our,9,55.6,4.01818320126,500.4,36.1636488113
abandon,3,139.0,4.93447393313,417.0,14.8034217994
anyth,3,139.0,4.93447393313,417.0,14.8034217994
sheep,3,139.0,4.93447393313,417.0,14.8034217994
god,12,32.0769230769,3.46813686434,384.923076923,41.6176423721
my,3,119.142857143,4.7803232533,357.428571429,14.3409697599
must,6,59.5714285714,4.08717607274,357.428571428,24.5230564364
gospel,3,104.25,4.64679186068,312.75,13.940375582
suffer,5,59.5714285714,4.08717607274,297.857142857,20.4358803637
us,10,28.7586206897,3.35893757237,287.586206897,33.5893757237
daughter,3,92.6666666667,4.52900882502,278.0,13.5870264751
prais,2,139.0,4.93447393313,278.0,9.86894786626
easi,2,139.0,4.93447393313,278.0,9.86894786626
lazarus,2,139.0,4.93447393313,278.0,9.86894786626
