term,freq,idf,logidf,tfidf,logtfidf
we,85,75.8181818182,4.32833812956,6444.54545455,367.908741013
whale,31,139.0,4.93447393313,4309.0,152.968691927
seaworld,24,139.0,4.93447393313,3336.0,118.427374395
shepherd,22,139.0,4.93447393313,3058.0,108.558426529
your,20,139.0,4.93447393313,2780.0,98.6894786626
illeg,19,139.0,4.93447393313,2641.0,93.7550047295
net,22,119.142857143,4.7803232533,2621.14285715,105.167111573
fish,55,46.3333333333,3.83586164446,2548.33333333,210.972390445
you,33,75.8181818182,4.32833812956,2502.0,142.835158275
dolphin,18,139.0,4.93447393313,2502.0,88.8205307963
hsus,18,139.0,4.93447393313,2502.0,88.8205307963
orca,18,139.0,4.93447393313,2502.0,88.8205307963
seal,17,139.0,4.93447393313,2363.0,83.8860568632
dog,17,104.25,4.64679186068,1772.25,78.9954616316
eat,12,139.0,4.93447393313,1668.0,59.2136871976
our,28,55.6,4.01818320126,1556.8,112.509129635
crew,11,139.0,4.93447393313,1529.0,54.2792132644
slaughter,11,139.0,4.93447393313,1529.0,54.2792132644
