term,freq,idf,logidf,tfidf,logtfidf
we,262,75.8181818182,4.32833812956,19864.3636364,1134.02458994
worker,78,92.6666666667,4.52900882502,7228.0,353.262688352
our,128,55.6,4.01818320126,7116.8,514.327449761
love,64,64.1538461538,4.1612840449,4105.84615384,266.322178874
get,29,139.0,4.93447393313,4031.0,143.099744061
tri,29,139.0,4.93447393313,4031.0,143.099744061
me,27,139.0,4.93447393313,3753.0,133.230796195
dont,27,139.0,4.93447393313,3753.0,133.230796195
you,47,75.8181818182,4.32833812956,3563.45454546,203.431892089
say,44,75.8181818182,4.32833812956,3336.0,190.446877701
bread,20,139.0,4.93447393313,2780.0,98.6894786626
too,23,119.142857143,4.7803232533,2740.28571429,109.947434826
cathol,81,33.36,3.50735757749,2702.16,284.095963777
my,22,119.142857143,4.7803232533,2621.14285715,105.167111573
eat,18,139.0,4.93447393313,2502.0,88.8205307963
priest,17,139.0,4.93447393313,2363.0,83.8860568632
commune,17,139.0,4.93447393313,2363.0,83.8860568632
know,28,83.4,4.42364830936,2335.2,123.862152662
go,39,59.5714285714,4.08717607274,2323.28571428,159.399866837
labor,15,139.0,4.93447393313,2085.0,74.017108997
