term,freq,idf,logidf,tfidf,logtfidf
thi,45,139.0,4.93447393313,6255.0,222.051326991
thou,32,139.0,4.93447393313,4448.0,157.90316586
my,35,119.142857143,4.7803232533,4170.0,167.311313865
we,51,75.8181818182,4.32833812956,3866.72727273,220.745244608
you,45,75.8181818182,4.32833812956,3411.81818182,194.77521583
your,21,139.0,4.93447393313,2919.0,103.623952596
thee,18,139.0,4.93447393313,2502.0,88.8205307963
fear,18,139.0,4.93447393313,2502.0,88.8205307963
me,16,139.0,4.93447393313,2224.0,78.9515829301
truth,24,83.4,4.42364830936,2001.6,106.167559425
god,56,32.0769230769,3.46813686434,1796.30769231,194.215664403
our,32,55.6,4.01818320126,1779.2,128.58186244
spirit,17,104.25,4.64679186068,1772.25,78.9954616316
p,21,83.4,4.42364830936,1751.4,92.8966144966
divin,24,69.5,4.24132675257,1668.0,101.791842062
color,15,92.6666666667,4.52900882502,1390.0,67.9351323753
hath,10,139.0,4.93447393313,1390.0,49.3447393313
opinion,10,139.0,4.93447393313,1390.0,49.3447393313
heaven,10,139.0,4.93447393313,1390.0,49.3447393313
