term,freq,idf,logidf,tfidf,logtfidf
we,238,75.8181818182,4.32833812956,18044.7272727,1030.14447484
worker,94,92.6666666667,4.52900882502,8710.66666667,425.726829552
labor,53,139.0,4.93447393313,7367.0,261.527118456
our,123,55.6,4.01818320126,6838.8,494.236533755
get,38,139.0,4.93447393313,5282.0,187.510009459
you,55,75.8181818182,4.32833812956,4170.0,238.058597126
talk,30,139.0,4.93447393313,4170.0,148.034217994
peter,63,59.5714285714,4.08717607274,3753.0,257.492092583
love,57,64.1538461538,4.1612840449,3656.76923077,237.193190559
maurin,26,139.0,4.93447393313,3614.0,128.296322261
say,41,75.8181818182,4.32833812956,3108.54545455,177.461863312
farm,37,83.4,4.42364830936,3085.8,163.674987446
thing,44,69.5,4.24132675257,3058.0,186.618377113
manual,22,139.0,4.93447393313,3058.0,108.558426529
cathol,90,33.36,3.50735757749,3002.4,315.662181974
your,21,139.0,4.93447393313,2919.0,103.623952596
tri,21,139.0,4.93447393313,2919.0,103.623952596
my,23,119.142857143,4.7803232533,2740.28571429,109.947434826
know,32,83.4,4.42364830936,2668.8,141.5567459
christ,25,104.25,4.64679186068,2606.25,116.169796517
