term,freq,idf,logidf,tfidf,logtfidf
whale,67,139.0,4.93447393313,9313.0,330.60975352
shepherd,34,139.0,4.93447393313,4726.0,167.772113726
greenpeac,21,139.0,4.93447393313,2919.0,103.623952596
illeg,18,139.0,4.93447393313,2502.0,88.8205307963
save,17,139.0,4.93447393313,2363.0,83.8860568632
seal,16,139.0,4.93447393313,2224.0,78.9515829301
fish,45,46.3333333333,3.83586164446,2085.0,172.613774001
diminish,12,139.0,4.93447393313,1668.0,59.2136871976
whaler,11,139.0,4.93447393313,1529.0,54.2792132644
dog,14,104.25,4.64679186068,1459.5,65.0550860495
net,12,119.142857143,4.7803232533,1429.71428572,57.3638790396
slaughter,10,139.0,4.93447393313,1390.0,49.3447393313
japanes,14,92.6666666667,4.52900882502,1297.33333333,63.4061235503
galapago,9,139.0,4.93447393313,1251.0,44.4102653982
oxygen,9,139.0,4.93447393313,1251.0,44.4102653982
phytoplankton,8,139.0,4.93447393313,1112.0,39.475791465
seaworld,8,139.0,4.93447393313,1112.0,39.475791465
will,35,30.8888888889,3.43039653635,1081.11111111,120.063878772
orca,7,139.0,4.93447393313,973.0,34.5413175319
