term,freq,idf,logidf,tfidf,logtfidf
allah,141,139.0,4.93447393313,19599.0,695.760824571
you,116,75.8181818182,4.32833812956,8794.90909091,502.087223029
crusad,61,139.0,4.93447393313,8479.0,301.002909921
my,66,119.142857143,4.7803232533,7863.42857144,315.501334718
we,93,75.8181818182,4.32833812956,7051.09090909,402.535446049
wa,47,139.0,4.93447393313,6533.0,231.920274857
me,45,139.0,4.93447393313,6255.0,222.051326991
your,40,139.0,4.93447393313,5560.0,197.378957325
dabiq,39,139.0,4.93447393313,5421.0,192.444483392
waziristan,38,139.0,4.93447393313,5282.0,187.510009459
ibn,36,139.0,4.93447393313,5004.0,177.641061593
arena,34,139.0,4.93447393313,4726.0,167.772113726
islam,169,26.9032258065,3.29224619787,4546.6451613,556.38960744
sallam,32,139.0,4.93447393313,4448.0,157.90316586
shaykh,28,139.0,4.93447393313,3892.0,138.165270128
prison,28,139.0,4.93447393313,3892.0,138.165270128
will,120,30.8888888889,3.43039653635,3706.66666667,411.647584362
al,39,92.6666666667,4.52900882502,3614.0,176.631344176
