term,freq,idf,logidf,tfidf,logtfidf
we,280,75.8181818182,4.32833812956,21229.0909091,1211.93467628
worker,90,92.6666666667,4.52900882502,8340.0,407.610794252
our,128,55.6,4.01818320126,7116.8,514.327449761
labor,43,139.0,4.93447393313,5977.0,212.182379125
get,42,139.0,4.93447393313,5838.0,207.247905191
love,74,64.1538461538,4.1612840449,4747.38461538,307.935019323
priest,34,139.0,4.93447393313,4726.0,167.772113726
want,36,119.142857143,4.7803232533,4289.14285715,172.091637119
room,26,139.0,4.93447393313,3614.0,128.296322261
you,47,75.8181818182,4.32833812956,3563.45454546,203.431892089
go,54,59.5714285714,4.08717607274,3216.85714286,220.707507928
tri,23,139.0,4.93447393313,3197.0,113.492900462
poverti,29,104.25,4.64679186068,3023.25,134.75696396
too,25,119.142857143,4.7803232533,2978.57142857,119.508081332
say,39,75.8181818182,4.32833812956,2956.90909091,168.805187053
manual,21,139.0,4.93447393313,2919.0,103.623952596
talk,20,139.0,4.93447393313,2780.0,98.6894786626
farm,33,83.4,4.42364830936,2752.2,145.980394209
done,18,139.0,4.93447393313,2502.0,88.8205307963
my,20,119.142857143,4.7803232533,2382.85714286,95.606465066
