term,freq,idf,logidf,tfidf,logtfidf
unto,45,139.0,4.93447393313,6255.0,222.051326991
fag,41,139.0,4.93447393313,5699.0,202.313431258
balaam,34,139.0,4.93447393313,4726.0,167.772113726
gibeah,28,139.0,4.93447393313,3892.0,138.165270128
shall,27,139.0,4.93447393313,3753.0,133.230796195
fagenabl,25,139.0,4.93447393313,3475.0,123.361848328
hath,23,139.0,4.93447393313,3197.0,113.492900462
noah,21,139.0,4.93447393313,2919.0,103.623952596
israel,56,49.0588235294,3.8930200583,2747.29411765,218.009123265
benjamin,26,104.25,4.64679186068,2710.5,120.816588378
god,81,32.0769230769,3.46813686434,2598.23076923,280.919086012
judgment,18,139.0,4.93447393313,2502.0,88.8205307963
sermon,18,139.0,4.93447393313,2502.0,88.8205307963
bunyan,18,139.0,4.93447393313,2502.0,88.8205307963
s,39,64.1538461538,4.1612840449,2502.0,162.290077751
wit,35,69.5,4.24132675257,2432.5,148.44643634
belov,17,139.0,4.93447393313,2363.0,83.8860568632
ie,17,139.0,4.93447393313,2363.0,83.8860568632
we,29,75.8181818182,4.32833812956,2198.72727273,125.521805757
