term,freq,idf,logidf,tfidf,logtfidf
allah,154,139.0,4.93447393313,21406.0,759.908985702
wa,55,139.0,4.93447393313,7645.0,271.396066322
crusad,52,139.0,4.93447393313,7228.0,256.592644523
ibn,50,139.0,4.93447393313,6950.0,246.723696657
emir,41,139.0,4.93447393313,5699.0,202.313431258
waziristan,39,139.0,4.93447393313,5421.0,192.444483392
sallam,39,139.0,4.93447393313,5421.0,192.444483392
islam,193,26.9032258065,3.29224619787,5192.32258065,635.403516189
shaykh,37,139.0,4.93447393313,5143.0,182.575535526
dabiq,37,139.0,4.93447393313,5143.0,182.575535526
arena,34,139.0,4.93447393313,4726.0,167.772113726
yemen,34,139.0,4.93447393313,4726.0,167.772113726
prophet,31,139.0,4.93447393313,4309.0,152.968691927
said,101,41.7,3.7305011288,4211.7,376.780614009
al,44,92.6666666667,4.52900882502,4077.33333333,199.276388301
muslim,89,43.8947368421,3.78179442319,3906.63157895,336.579703664
shar,28,139.0,4.93447393313,3892.0,138.165270128
ask,27,139.0,4.93447393313,3753.0,133.230796195
apost,27,139.0,4.93447393313,3753.0,133.230796195
