term,freq,idf,logidf,tfidf,logtfidf
stteresa,10,139.0,4.93447393313,1390.0,49.3447393313
felt,9,139.0,4.93447393313,1251.0,44.4102653982
prayer,8,139.0,4.93447393313,1112.0,39.475791465
know,12,83.4,4.42364830936,1000.8,53.0837797123
wish,7,139.0,4.93447393313,973.0,34.5413175319
feel,7,139.0,4.93447393313,973.0,34.5413175319
morbid,6,139.0,4.93447393313,834.0,29.6068435988
soul,9,83.4,4.42364830936,750.6,39.8128347842
knew,5,139.0,4.93447393313,695.0,24.6723696657
tell,5,139.0,4.93447393313,695.0,24.6723696657
talk,5,139.0,4.93447393313,695.0,24.6723696657
sin,5,139.0,4.93447393313,695.0,24.6723696657
god,20,32.0769230769,3.46813686434,641.538461538,69.3627372868
joy,4,139.0,4.93447393313,556.0,19.7378957325
miseri,4,139.0,4.93447393313,556.0,19.7378957325
how,12,43.8947368421,3.78179442319,526.736842105,45.3815330783
struggl,14,36.2608695652,3.59073918643,507.652173913,50.27034861
too,4,119.142857143,4.7803232533,476.571428572,19.1212930132
away,4,104.25,4.64679186068,417.0,18.5871674427
flesh,3,139.0,4.93447393313,417.0,14.8034217994
