term,freq,idf,logidf,tfidf,logtfidf
whale,83,139.0,4.93447393313,11537.0,409.56133645
shepherd,60,139.0,4.93447393313,8340.0,296.068435988
we,62,75.8181818182,4.32833812956,4700.72727273,268.356964033
costa,25,139.0,4.93447393313,3475.0,123.361848328
danish,24,139.0,4.93447393313,3336.0,118.427374395
illeg,24,139.0,4.93447393313,3336.0,118.427374395
me,22,139.0,4.93447393313,3058.0,108.558426529
greenpeac,21,139.0,4.93447393313,2919.0,103.623952596
save,20,139.0,4.93447393313,2780.0,98.6894786626
slaughter,18,139.0,4.93447393313,2502.0,88.8205307963
rican,17,139.0,4.93447393313,2363.0,83.8860568632
seal,16,139.0,4.93447393313,2224.0,78.9515829301
coco,16,139.0,4.93447393313,2224.0,78.9515829301
vessel,14,139.0,4.93447393313,1946.0,69.0826350638
crew,13,139.0,4.93447393313,1807.0,64.1481611307
arrest,13,139.0,4.93447393313,1807.0,64.1481611307
stop,15,104.25,4.64679186068,1563.75,69.7018779102
diminish,11,139.0,4.93447393313,1529.0,54.2792132644
boat,11,139.0,4.93447393313,1529.0,54.2792132644
