term,freq,idf,logidf,tfidf,logtfidf
torah,30,139.0,4.93447393313,4170.0,148.034217994
jewish,113,36.2608695652,3.59073918643,4097.47826087,405.753528067
know,47,83.4,4.42364830936,3919.8,207.91147054
jew,44,75.8181818182,4.32833812956,3336.0,190.446877701
rabbi,24,139.0,4.93447393313,3336.0,118.427374395
moment,23,139.0,4.93447393313,3197.0,113.492900462
privileg,17,139.0,4.93447393313,2363.0,83.8860568632
israel,47,49.0588235294,3.8930200583,2305.76470588,182.97194274
feel,15,139.0,4.93447393313,2085.0,74.017108997
hope,15,139.0,4.93447393313,2085.0,74.017108997
adam,14,139.0,4.93447393313,1946.0,69.0826350638
bless,14,139.0,4.93447393313,1946.0,69.0826350638
eve,14,139.0,4.93447393313,1946.0,69.0826350638
too,16,119.142857143,4.7803232533,1906.28571429,76.4851720528
choic,16,119.142857143,4.7803232533,1906.28571429,76.4851720528
learn,24,75.8181818182,4.32833812956,1819.63636364,103.880115109
say,24,75.8181818182,4.32833812956,1819.63636364,103.880115109
knew,13,139.0,4.93447393313,1807.0,64.1481611307
realli,13,139.0,4.93447393313,1807.0,64.1481611307
