term,freq,idf,logidf,tfidf,logtfidf
we,298,75.8181818182,4.32833812956,22593.8181818,1289.84476261
worker,90,92.6666666667,4.52900882502,8340.0,407.610794252
our,127,55.6,4.01818320126,7061.2,510.30926656
get,48,139.0,4.93447393313,6672.0,236.85474879
dont,39,139.0,4.93447393313,5421.0,192.444483392
me,36,139.0,4.93447393313,5004.0,177.641061593
too,41,119.142857143,4.7803232533,4884.85714286,195.993253385
priest,35,139.0,4.93447393313,4865.0,172.70658766
my,39,119.142857143,4.7803232533,4646.57142858,186.432606879
talk,31,139.0,4.93447393313,4309.0,152.968691927
want,33,119.142857143,4.7803232533,3931.71428572,157.750667359
say,51,75.8181818182,4.32833812956,3866.72727273,220.745244608
tri,27,139.0,4.93447393313,3753.0,133.230796195
love,56,64.1538461538,4.1612840449,3592.61538461,233.031906514
fr,23,139.0,4.93447393313,3197.0,113.492900462
you,39,75.8181818182,4.32833812956,2956.90909091,168.805187053
cathol,86,33.36,3.50735757749,2868.96,301.632751664
go,48,59.5714285714,4.08717607274,2859.42857143,196.184451492
thing,41,69.5,4.24132675257,2849.5,173.894396855
told,20,139.0,4.93447393313,2780.0,98.6894786626
