term,freq,idf,logidf,tfidf,logtfidf
worker,86,92.6666666667,4.52900882502,7969.33333334,389.494758952
get,31,139.0,4.93447393313,4309.0,152.968691927
love,67,64.1538461538,4.1612840449,4298.3076923,278.806031008
want,31,119.142857143,4.7803232533,3693.42857143,148.190020852
poverti,34,104.25,4.64679186068,3544.5,157.990923263
say,46,75.8181818182,4.32833812956,3487.63636364,199.10355396
strike,26,119.142857143,4.7803232533,3097.71428572,124.288404586
too,26,119.142857143,4.7803232533,3097.71428572,124.288404586
tri,22,139.0,4.93447393313,3058.0,108.558426529
cathol,84,33.36,3.50735757749,2802.24,294.618036509
peter,47,59.5714285714,4.08717607274,2799.85714286,192.097275419
know,30,83.4,4.42364830936,2502.0,132.709449281
poor,43,55.6,4.01818320126,2390.8,172.781877654
room,17,139.0,4.93447393313,2363.0,83.8860568632
talk,17,139.0,4.93447393313,2363.0,83.8860568632
thing,34,69.5,4.24132675257,2363.0,144.205109587
labor,16,139.0,4.93447393313,2224.0,78.9515829301
picket,15,139.0,4.93447393313,2085.0,74.017108997
novena,14,139.0,4.93447393313,1946.0,69.0826350638
steel,14,139.0,4.93447393313,1946.0,69.0826350638
