term,freq,idf,logidf,tfidf,logtfidf
get,53,139.0,4.93447393313,7367.0,261.527118456
worker,79,92.6666666667,4.52900882502,7320.66666667,357.791697177
talk,38,139.0,4.93447393313,5282.0,187.510009459
dont,33,139.0,4.93447393313,4587.0,162.837639793
peter,69,59.5714285714,4.08717607274,4110.42857143,282.015149019
say,49,75.8181818182,4.32833812956,3715.09090909,212.088568348
tri,26,139.0,4.93447393313,3614.0,128.296322261
too,30,119.142857143,4.7803232533,3574.28571429,143.409697599
go,57,59.5714285714,4.08717607274,3395.57142857,232.969036146
want,26,119.142857143,4.7803232533,3097.71428572,124.288404586
know,32,83.4,4.42364830936,2668.8,141.5567459
maurin,19,139.0,4.93447393313,2641.0,93.7550047295
thing,38,69.5,4.24132675257,2641.0,161.170416598
must,43,59.5714285714,4.08717607274,2561.57142857,175.748571128
bread,18,139.0,4.93447393313,2502.0,88.8205307963
ownership,18,139.0,4.93447393313,2502.0,88.8205307963
love,39,64.1538461538,4.1612840449,2502.0,162.290077751
farm,29,83.4,4.42364830936,2418.6,128.285800971
labor,17,139.0,4.93447393313,2363.0,83.8860568632
pius,16,139.0,4.93447393313,2224.0,78.9515829301
