,fileName,sentence
0,./data_dsicap/Bahai/raw/Bahai28.txt,"['With impartial love and wisdom He has sent forth His Prophets and divine teachings .', 'His teachings are the means of establishing union and fellowship among mankind and awakening love and kindness in human hearts .', 'The Prophets of God have been the servants of reality ; Their teachings constitute the science of reality .', 'Reality is one ; it does not admit plurality .', 'We conclude , therefore , that the foundation of the religions of God is one foundation .']"
1,./data_dsicap/Bahai/raw/Bahai16.txt,"['The earth is but one country , and mankind its citizens .', 'The fundamental purpose animating the Faith of God and His Religion is to safeguard the interests and promote the unity of the human race , and to foster the spirit of love and fellowship amongst men .', 'Our hope is that the **CODEC_ERROR** religious leaders and the rulers thereof will unitedly arise for the reformation of this age and the rehabilitation of its fortunes .']"
2,./data_dsicap/Bahai/raw/Bahai34.txt,"['Have you ever seen a couple sitting at a restaurant obviously struggling to find something to talk about ?', 'Have you and your spouse slid into having only routine conversations about the bills , children , or housework ?', 'If you are goal oriented , you may jump out of bed , and all your actions begin to focus on your priorities and activities for the day .', 'Perhaps hugging each other or pausing to pray together feels like it would sidetrack you from getting to work .', 'That first-part-of-the-day connection to each other , though , can provide the emotional security to go on your way and be more successful in your work .', 'The **CODEC_ERROR** teachings say God made us for that kind of close friendship : The **CODEC_ERROR** made woman and man to abide with each other in the closest companionship , and to be even as a single soul .', 'If they live thus , they will pass through this world with perfect contentment , bliss , and peace of heart , and become the object of divine grace and favor in the Kingdom of heaven .', 'Have you thought about what habits and practices connect you with your marriage partner ?', 'What makes your friendship strong ?', 'What helps you laugh together ?', 'What keeps you in touch with what is important to your loved one ?', '**CODEC_ERROR** Friendship fuels the flames of romance because it offers the best protection against feeling adversarial toward your spouse .', 'What patterns do you have in your lives that provide a clear space to talk through your goals , **CODEC_ERROR** new , or anything that troubles you ?', 'You could consider an early Sunday morning walk each week , a cup of tea after dinner on Tuesdays , or a standing date night for fun .', 'Couple time on the weekend for intimacy or going out socially helps us stay connected .', 'Once a month on the anniversary of our wedding date , we generally make more formal plans for a dinner out , movie , or weekend getaway .', 'As you talk with each other and share your thoughts and feelings , the bond between you grows .', 'You listen to each other and experience what it is like to know someone and have them know you .', 'You build loyalty and gain support for what is important to each other .', 'When a disruption in communication occurs , or it seems as if you have nothing important to talk about , **CODEC_ERROR** time to reassess .', 'Perhaps the two of you need to engage in new activities , whether separately or together , that prompt you to focus on fresh topics of conversation .', 'Some couples find that it nurtures their own friendship to spend time with friends and neighbors .', 'When some aspects of your lives give you an outward-looking focus , it provides interesting new experiences to talk about together .', 'It can be easy to regard being at home at the same time as couple time .', 'When you assess how you use that time , it is good to look at whether you are on separate electronic devices or in separate rooms .', 'If you are wandering in social media , ensure that you are spotting and sharing something with each other instead of heading in separate directions .', 'I often find photos and videos of what our children and grandchildren are doing and share them with him .', 'walking-on-the-beach When was the last time you walked hand-in-hand through a park or along a beach ?', 'If you have young children , it takes work to set this up , since reliable childcare is a vital requirement .', 'You miss much of the richness of married life this way .', 'Often the sweet and funny stories that you would share daily **CODEC_ERROR** seem that important a few days later .', 'You forget to communicate things , leaving you with the problems that result .', 'You **CODEC_ERROR** clear up issues as you go , and then **CODEC_ERROR** upset or resentful for days instead of minutes or hours .', 'If **CODEC_ERROR** both this busy , you probably **CODEC_ERROR** praying together either , something that helps keep your marriage bond in good working order .', 'When we pray and share about who and what we pray for , it helps keep us in touch with each **CODEC_ERROR** heart and soul .', 'From a **CODEC_ERROR** perspective , all of these activities have one overriding goal : to forge loving companionship for eternity : **CODEC_ERROR** marriage is the commitment of the two parties one to the other , and their mutual attachment of mind and heart .', '**CODEC_ERROR** Their purpose must be this : to become loving companions and comrades and at one with each other for time and **CODEC_ERROR** .', 'Ensure you behave like true friends do .', 'Be confident you know what big and little stuff is going on in each **CODEC_ERROR** lives .', 'Establish the patterns of action in your marriage that build connection and happiness .']"
3,./data_dsicap/Bahai/raw/Bahai20.txt,"['With regard to the spiritual influence of stars , though this influence of stars in the human world may appear strange , still , if you reflect deeply upon this subject , you will not be so much surprised at it .', 'In the same way , the parts of this infinite universe have their members and elements connected with one another , and influence one another spiritually and materially .', 'Moreover , the connection which exists between the members of beings must necessarily have an effect and impression , whether it be material or spiritual .', 'For those who deny spiritual influence upon material things we mention this brief example : wonderful sounds and tones , melodies and charming voices , are accidents which affect the **CODEC_ERROR** sound is the term for vibrations of the **CODEC_ERROR** by these vibrations the nerves of the tympanum of the ear are affected , and hearing results .', 'Now reflect that the vibration of the air , which is an accident of no importance , attracts and exhilarates the spirit of man and has great effect upon him : it makes him weep or laugh ; perhaps it will influence him to such a degree that he will throw himself into danger .', 'Therefore , see the connection which exists between the spirit of man and the atmospheric vibration , so that the movement of the air becomes the cause of transporting him from one state to another , and of entirely overpowering him ; it will deprive him of patience and tranquillity .', 'But as beings are connected one with another with the greatest strength , they are in order in their places and perfect .']"
4,./data_dsicap/Bahai/raw/Bahai43.txt,"['During the course of his travels in the West **CODEC_ERROR** gave many public talks in churches , synagogues , mosques , universities , societies for specific social causes , conferences and conventions of various kinds , charitable institutions , hotels , private residences , and many other venues .', 'Before his trip to the West , he had never given a public talk even to people in his own part of the world , let alone to Westerners .', 'In spite of these seeming disadvantages , **CODEC_ERROR** moved with ease through every circle of society , spreading the news of his **CODEC_ERROR** new Faith and describing its essential teachings .', 'In most cases he was warmly welcomed , and , due to his breadth of knowledge and powerful spiritual qualities , created deep and lasting impressions upon those who met him .', 'No matter what subject was brought up He was perfectly at home in its discussion , yet always with an undercurrent of modesty and loving consideration for the opinions of others .', 'Another account was written by Sara Louisa , Lady Blomfield , after **CODEC_ERROR** visited her home in London in 1911 : A silence as of love and awe overcame us , as we looked at Him ; the gracious figure , clothed in a simple , white garment .', 'His figure was of such perfect symmetry , and so full of dignity and grace , that the first impression was that of considerable height .', 'He seemed an incarnation of loving understanding , of compassion and power , of wisdom and authority , of strength , and of a buoyant youthfulness , which somehow defied the burden of His years ; and such years !', 'Let it not be imagined , however , that all observers were well-disposed towards the **CODEC_ERROR** Faith .', 'Yet this individual , although deeply disturbed at the appearance of a new religion , could not help but express personal admiration for **CODEC_ERROR** himself : In the brief personal acquaintance with the head of the new faith , with which I have been honored , Abbas has impressed me as a man of great mental ability , tact , and persuasive power ; friendly in disposition , affable in his manners , and amiable and progressive in his spirit .', 'He is wisely putting the emphasis in the Behai community more and more on those great principles of international fellowship and friendly relations between diverse faiths and races that best realize the essence of the Christian spirit .', 'They have taught that men should love and mutually help each other in order that they might progress .', 'You will find their fundamentals are one and the same .']"
5,./data_dsicap/Bahai/raw/Bahai13.txt,"[""**CODEC_ERROR** spoke directly about the contrast between political and spiritual activity many times , but his talk on the subject in Paris in 1911 definitively presented the **CODEC_ERROR** ideal of the separation of religion and politics in a new way **CODEC_ERROR** by focusing on love : Abdu'l-Baha True Color Paris 1911 **CODEC_ERROR** in Paris ( 1911 ) Genuinely True Color We must find a way of spreading love among the sons of humanity ."", 'You can not adequately express infinite love by limited means .', 'To love our own race may mean hatred of all others , and even people of the same race often dislike each other .', 'It is clear that limited material ties are insufficient to adequately express the universal love .', 'Since the **CODEC_ERROR** Faith teaches that love for all humanity can reinvigorate the world and lead to its unity , **CODEC_ERROR** understand that choosing one side or another in the partisan political divisions of our time will only lead to continuing fragmentation and disunity .', 'In fact , **CODEC_ERROR** urges the **CODEC_ERROR** to take an active part in civil society , to eagerly and industriously work for the betterment of their villages , towns , cities and localities : Be anxiously concerned with the needs of the age ye live in , and centre your deliberations on its exigencies and requirements .', '**CODEC_ERROR** **CODEC_ERROR** vote along party lines , identify themselves with political parties or accept political posts , instead preferring to devote their energies to the spiritual growth of humanity : Politics are occupied with the material things of life .', 'Religious teachers should not invade the realm of politics ; they should concern themselves with the spiritual education of the people ; they should ever give good counsel to men , trying to serve God and human kind ; they should endeavor to awaken spiritual aspiration , and strive to enlarge the understanding and knowledge of humanity , to improve morals , and to increase the love for justice .', 'This unique relationship between the **CODEC_ERROR** Faith and the hundreds of nations and cultures where it exists means that **CODEC_ERROR** concentrate their efforts on building a new global community .']"
6,./data_dsicap/Bahai/raw/Bahai15.txt,"['**CODEC_ERROR** taught that every country must recognize the common global citizenship rights of all its peoples : **CODEC_ERROR** earth is but one country , and mankind its **CODEC_ERROR** **CODEC_ERROR** , speaking in Europe and North America in 1911 and 1912 , reinforced the **CODEC_ERROR** concept of universal human rights : **CODEC_ERROR** taught that an equal standard of human rights must be recognized and adopted .', 'In 2010 The Universal House of Justice , the democratically-elected governing body of the **CODEC_ERROR** of the world , issued this statement on gay rights : With respect to your question concerning the position **CODEC_ERROR** are to take regarding homosexuality and civil **CODEC_ERROR** **CODEC_ERROR** are enjoined to eliminate from their lives all forms of prejudice and to manifest respect towards all .', 'Because of the progressive **CODEC_ERROR** teachings on human rights-related issues and the essential unity of all religions , several governments have denied **CODEC_ERROR** their rights to education , employment , housing and even burial .', '**CODEC_ERROR** government has imprisoned , tortured and executed **CODEC_ERROR** solely for their Faith .', 'Ultimately , the **CODEC_ERROR** believe that the arc of universal human rights will inevitably bend toward justice : The wrong in the world continues to exist just because people talk only of their ideals , and do not strive to put them into practice .', 'My hope for you is that you will ever avoid tyranny and oppression ; that you will work without ceasing till justice reigns in every **CODEC_ERROR** .']"
7,./data_dsicap/Bahai/raw/Bahai48.txt,"['2. strong belief in God or in the doctrines of a religion , based on spiritual apprehension rather than proof ; a system of religious belief : the Christian faith ; a strongly held belief or theory : the faith that life will expand until it fills the universe .', 'Faith arises consciously and unconsciously as we move through life , as a response to experience and learning .', 'Experience leads us to have faith that unsupported objects will fall .', 'Even scientists act on this faith unconsciously ; though it can be scientifically described in theories of gravitation , faith in the behavior of falling objects existed long before anyone described them scientifically .', 'We react to this faith reflexively when we see something topple off the edge of a table .', 'We move to grab the object even before **CODEC_ERROR** consciously registered its fall .', 'A scientist , carefully observing the phenomenon caused by gravity , acts on his faith consciously when he proposes other theories about the behavior of objects based on what he has observed , and then takes concrete steps to test those theories .', 'In the New Testament , for example , we are encouraged to judge things by their **CODEC_ERROR** is , the results they produce .', '**CODEC_ERROR** how to find **CODEC_ERROR** diligently searching within to discover what you truly believe .', 'He defines faith as the process of organizing our emotions around our assumptions about how the universe works .', 'But what is also true is that we seem to be more suited to gradual , smooth transitions than to sudden , violent , cataclysmic ones .', 'Given that we should keep our faith aligned with reality , why **CODEC_ERROR** we ?', 'As our understanding of material reality evolves , why **CODEC_ERROR** our view of spiritual reality ?', 'We come to expect the wrong things and to mistake our own ephemeral understanding of reality with reality itself .', 'We are emotionally disturbed when reality **CODEC_ERROR** match our expectations .', '**CODEC_ERROR** set ourselves up for a **CODEC_ERROR** of faith : **CODEC_ERROR** Even when presented with clear contradictions in our conceptions we resist **CODEC_ERROR** Thus , we may be led , by our emotions , to act against our own interest .', 'How scientifically did Jesus say , **CODEC_ERROR** a man thinketh , so is he , **CODEC_ERROR** and how scientifically did Paul say , **CODEC_ERROR** good I would do I do **CODEC_ERROR** The more we persist in our blind faith the greater the inertia against acceptance of a truer picture of reality , and the greater the pain when the larger conception forces itself upon us , and we can avoid it no longer .', 'Faith must be rational , and reason must operate within the context of our basic assumptions about **CODEC_ERROR** , our faith .', 'The reason for having faith in the scientific method is that it works .', 'So , how do we develop a practical understanding of reality ?', 'The theoretical uncertainty remains even with the surest of statements , but it is our explicit awareness of this uncertainty which is our greatest asset in adapting to our human situation .', 'Once we accept humbly the limitations imposed on us , it becomes practically possible to resolve a good many issues and to make real progress in formulating a meaningful and practical understanding of reality .', 'He has endowed man with ears that he may hear the message of reality and conferred upon him the gift of reason by which he may discover things for himself .', 'Therefore , depend upon your own reason and judgment and adhere to the outcome of your own investigation ; otherwise , you will be utterly submerged in the sea of ignorance and deprived of all the bounties of God .', 'Turn to God **CODEC_ERROR** that God may rend asunder the veils that obscure your vision .', 'So , the scientist ( Hatcher ) advises humility in the face of our own limitations , and the religious ( **CODEC_ERROR** ) tells us that we have a responsibility to use our **CODEC_ERROR** for the investigation of **CODEC_ERROR** ( in which he includes our reason and judgment ) lest we consign ourselves to ignorance .', 'Whether we seek scientific or spiritual knowledge , to act on that advice is an act of faith .']"
8,./data_dsicap/Bahai/raw/Bahai25.txt,"['**CODEC_ERROR** mind and spirit of man advance when he is tried by suffering .', 'Look back to the times past and you will find that the greatest men have suffered **CODEC_ERROR** **CODEC_ERROR** ( Paris Talks , pp 178-179 )']"
9,./data_dsicap/Bahai/raw/Bahai41.txt,"['**CODEC_ERROR** Deuteronomy 31:23 Courage is never to let your actions be influenced by your fears .', '**CODEC_ERROR** Ernest Hemingway Courage is the most important of the virtues , because without courage you **CODEC_ERROR** practice any other virtue consistently .', 'You can practice any virtue erratically , but nothing consistently without courage .', 'We admire courageousness in others , and hope to acquire it **CODEC_ERROR** our fears turn us into cowards .', 'So how do we develop the noble attribute of courage , and the power to face up to **CODEC_ERROR** hard tests ?', 'How can we confront our fears , and in the process , minimize or eliminate them ?', 'Socrates defined courage as **CODEC_ERROR** of the **CODEC_ERROR** Thomas Aquinas called it **CODEC_ERROR** deliberate facing of dangers and **CODEC_ERROR** Rather than seeming reckless or rash , the Tao Te Ching claims that courage exemplifies love and patience .', 'Nietzsche said that true courage allows us to **CODEC_ERROR** our evil qualities as our best **CODEC_ERROR** So if **CODEC_ERROR** like to develop the power of fortitude and courage , **CODEC_ERROR** want to work on facing and changing the qualities in yourself that provoke fear and prevent spiritual growth .', 'Therefore , I desire that your hearts may be directed to the Kingdom of God , that your intentions may be pure and sincere , your purposes turned toward altruistic accomplishment unmindful of your own welfare ; nay , rather , may all your intentions center in the welfare of humanity , and may you seek to sacrifice yourselves in the pathway of devotion to mankind .', 'Even as Jesus Christ forfeited His life , may you , likewise , offer yourselves in the threshold of sacrifice for the betterment of the world ; and just as **CODEC_ERROR** suffered severe ordeals and calamities nearly fifty years for you , may you be willing to undergo difficulties and withstand catastrophes for humanity in general .', 'May you bear these trials and tests most willingly and joyously , for every night is followed by a day , and every day has a night .', 'Not exactly your standard pop culture definition of courage , is it ?', 'When most of us think of courage , we think of a noble hero fighting great odds and achieving victory over his foes .', '**CODEC_ERROR** put it this way : The source of courage and power is the promotion of the Word of God , and steadfastness in His Love .', 'In the love of God you must become distinguished from all else .', 'You must become distinguished for loving humanity , for unity and accord , for love and justice .', 'In brief , you must become distinguished in all the virtues of the human world **CODEC_ERROR** for faithfulness and sincerity , for justice and fidelity , for firmness and steadfastness , for philanthropic deeds and service to the human world , for love toward every human being , for unity and accord with all people , for removing prejudices and promoting international peace .', 'Finally , you must become distinguished for heavenly illumination and for acquiring the bestowals of God .', 'When that happens , the **CODEC_ERROR** writings say , the power of courage appears , and that courage draws the hosts of heaven to help us : O ye servants of the Sacred Threshold !']"
