term,freq,idf,logidf,tfidf,logtfidf
we,251,75.8181818182,4.32833812956,19030.3636364,1086.41287052
our,123,55.6,4.01818320126,6838.8,494.236533755
worker,62,92.6666666667,4.52900882502,5745.33333334,280.798547151
you,69,75.8181818182,4.32833812956,5231.45454546,298.65533094
get,33,139.0,4.93447393313,4587.0,162.837639793
say,54,75.8181818182,4.32833812956,4094.18181818,233.730258996
me,27,139.0,4.93447393313,3753.0,133.230796195
too,31,119.142857143,4.7803232533,3693.42857143,148.190020852
cloth,25,139.0,4.93447393313,3475.0,123.361848328
love,54,64.1538461538,4.1612840449,3464.30769231,224.709338425
poverti,33,104.25,4.64679186068,3440.25,153.344131402
want,27,119.142857143,4.7803232533,3216.85714286,129.068727839
my,27,119.142857143,4.7803232533,3216.85714286,129.068727839
room,23,139.0,4.93447393313,3197.0,113.492900462
farm,37,83.4,4.42364830936,3085.8,163.674987446
bread,21,139.0,4.93447393313,2919.0,103.623952596
labor,21,139.0,4.93447393313,2919.0,103.623952596
tri,20,139.0,4.93447393313,2780.0,98.6894786626
eat,20,139.0,4.93447393313,2780.0,98.6894786626
go,43,59.5714285714,4.08717607274,2561.57142857,175.748571128
