term,freq,idf,logidf,tfidf,logtfidf
amalek,41,139.0,4.93447393313,5699.0,202.313431258
s,61,64.1538461538,4.1612840449,3913.38461538,253.838326739
shall,28,139.0,4.93447393313,3892.0,138.165270128
lord,60,55.6,4.01818320126,3336.0,241.090992076
curs,23,139.0,4.93447393313,3197.0,113.492900462
unto,22,139.0,4.93447393313,3058.0,108.558426529
thee,22,139.0,4.93447393313,3058.0,108.558426529
amalekit,21,139.0,4.93447393313,2919.0,103.623952596
god,88,32.0769230769,3.46813686434,2822.76923077,305.196044062
say,37,75.8181818182,4.32833812956,2805.27272727,160.148510794
fear,20,139.0,4.93447393313,2780.0,98.6894786626
wit,38,69.5,4.24132675257,2641.0,161.170416598
jew,34,75.8181818182,4.32833812956,2577.81818182,147.163496405
fire,36,69.5,4.24132675257,2502.0,152.687763093
lightn,17,139.0,4.93447393313,2363.0,83.8860568632
christ,22,104.25,4.64679186068,2293.5,102.229420935
hage,16,139.0,4.93447393313,2224.0,78.9515829301
israel,44,49.0588235294,3.8930200583,2158.58823529,171.292882565
sermon,15,139.0,4.93447393313,2085.0,74.017108997
wrath,15,139.0,4.93447393313,2085.0,74.017108997
