term,freq,idf,logidf,tfidf,logtfidf
mind,91,119.142857143,4.7803232533,10842.0,435.00941605
yoga,71,139.0,4.93447393313,9869.0,350.347649252
mantra,49,139.0,4.93447393313,6811.0,241.789222723
vibrat,45,139.0,4.93447393313,6255.0,222.051326991
om,44,139.0,4.93447393313,6116.0,217.116853058
whi,36,139.0,4.93447393313,5004.0,177.641061593
medit,34,139.0,4.93447393313,4726.0,167.772113726
say,58,75.8181818182,4.32833812956,4397.45454546,251.043611514
sound,76,52.125,3.95364468012,3961.5,300.476995689
should,56,69.5,4.24132675257,3892.0,237.514298144
want,32,119.142857143,4.7803232533,3812.57142858,152.970344106
get,27,139.0,4.93447393313,3753.0,133.230796195
anyth,24,139.0,4.93447393313,3336.0,118.427374395
let,24,139.0,4.93447393313,3336.0,118.427374395
everyth,23,139.0,4.93447393313,3197.0,113.492900462
will,95,30.8888888889,3.43039653635,2934.44444445,325.887670953
ourselv,20,139.0,4.93447393313,2780.0,98.6894786626
breath,20,139.0,4.93447393313,2780.0,98.6894786626
hum,20,139.0,4.93447393313,2780.0,98.6894786626
