,fileName,sentence
0,./data_dsicap/WBC/raw/WestboroBaptist_Sermon_20071104.pdf.txt,"['The United States of America put WBC on trial for our deeply-held religious beliefs .', ""Mind you , in New York Times vs. Sullivan , they said that in political debate , speech can be `` robust , wide-open , and uninhibited '' even if it offends people ."", 'Now , they have said during the past two weeks , that if WBC preaches too much on such doctrines as Eternal Hell Fire and Brimstone , or the Coming Great and Dreadful Day of Judgment and somebody gets upset by it they can sue us .', 'Our Lord Jesus Christ laid the ax to the root of the trees , and when His servants preach the blessed , holy word of God like they mean it like He taught them to do sparks will fly .', 'But stranger things than these we have experienced of late , are on the way a cause of great rejoicing for us .', ""To wit : `` For the Lord shall rise up as in mount Perazim , he shall be wroth as in the valley of Gibeon , that he may do his work , his STRANGE work ; and bring to pass his act , his STRANGE act . ''"", ""What is this `` STRANGE WORK '' of God that He will certainly do ?"", ""This `` STRANGE ACT '' of God , that He will certainly bring to pass ?"", ""By Strong 's definition it is said to be something totally foreign to anything we have experienced before ; something totally different and wonderful , to the point of being outlandish , unthinkable to the carnal mind ."", 'By comparing these and other scriptures in the aggregate we will discern the mind of God taught herein , `` even as those who by reason of use have their senses exercised to discern both good and evil ; ( Heb .', ""To wit : `` But when the Philistines heard that they had anointed David king over Israel , all the Philistines came up to seek David , '' ( i.e."", ', to kill David , the preeminent type of Christ , of whom Satan and his minions fighting us today say ) `` But his citizens hated him , and sent a message after him , saying , We will not have this man to reign over us ( Lk .', '`` And they gave him audience unto this word , and then they lifted up their voices , and said , `Away with such a fellow from the earth : for it is not fit that he should live .', 'And David enquired of the Lord , saying , Shall I go up to the Philistines ?', 'And the Lord said unto David , Go up : for I will doubtless deliver the Philistines into thine hand .', 'And David came to Baal-perazim , and David smote them there , and said , THE LORD HATH BROKEN FORTH UPON MINE ENEMIES BEFORE ME , AS THE BREACH OF WATERS .', ""So , the `` strange work '' that God will do is somehow involved with a mighty breaking forth upon His and His people 's enemies , as the breach of mighty waters , as when a mighty dam suddenly breaks and sweeps all before it ."", ""36:16 ; to wit : `` But they mocked the Sunday , November 4 pg.2 Sermon Outline messengers of God , and despised his words , and misused his prophets , until the wrath of the Lord arose against his people , till there was no remedy . ''"", ""THERE SHALL COME IN THE LAST DAYS SCOFFERS NOW FOR THIS FURTHER LIGHT ON THE PASSAGE , ADD LUKE 19:27 ; to wit : `` But those mine enemies , which would not that I should reign over them , bring hither , and slay them before me . ''"", 'Listen to Peter ; to wit : `` Knowing this first , that there shall come in the last days scoffers , walking after their own lusts , And saying , Where is the promise of his coming ?', 'Based on our experience this past two weeks in the case of the United States of America vs. WBC Beloved !', ""In denying the JURY 'S request mind you for a copy of the King James version of the Bible , the court said in open court to defense counsel John Katz , `` I 've read the Bible , Mr. Katz , strange as that may sound to you . ''"", ""What if Westboro Baptist Church is the apple of God 's eye , whose dear , humble members , under great distress , are often crying out to God in the words of Psalm 17 `` Keep me as the apple of the eye , hide me under the shadow of thy wings , From the wicked that oppress me , from my deadly enemies , who compass me about ... Arise , O Lord , disappoint him , cast him down : deliver my soul from the wicked . ''"", ""What if WBC members are as they profess themselves so to be God 's Elect who cry to Him night and day ?"", ""Christ put the rhetorical question , `` And shall not God avenge his own elect , which cry day and night unto him , though he bear long with them ? ''"", ""Without leaving the rhetorical question alone to bear the affirmative answer in its teeth with it , as it left the Savior 's lips , Christ gave the thundering reply Himself , immediately ; to wit : `` I TELL YOU THAT HE WILL AVENGE THEM SPEEDILY . ''"", 'Sunday , November 4 pg.3 Sermon Outline IN MY DISTRESS I CALLED UPON THE LORD Each humble little one from Westboro Baptist Church , has this testimony , for all the world to hear and for all the intelligent universe to hear for all eternal ages to come again , THIS TESTIMONY ; to wit : `` The sorrows of death compassed me , and the floods of ungodly men made me afraid .', 'The sorrows of hell compassed me about : the snares of death prevented me .', 'In my distress I called upon the LORD , and cried unto my God : he heard my voice out of his temple , and my cry came before him , even into his ears .', 'He sent from above , he took me , he drew me out of many waters .', 'He delivered me from my strong enemy , and from them which hated me : for they were too strong for me ...', ""He brought me forth also into a large place ; he delivered me , because he delighted in me . ''"", 'Again I ask , What if these things are all true about Westboro Baptist Church as we assuredly believe them to be then what exceeding great woes are most certain to befall those evil ones who have lifted up their wicked hands against us ; to wit : `` And it came to pass after all thy wickedness , ( woe , woe unto thee !', ""Taking up the text where we left off ; to wit : `` For I have heard from the Lord God of hosts A CONSUMPTION , EVEN DETERMINED UPON THE WHOLE EARTH . ''"", 'Now since this fearful consumption is on the way , WHAT ELSE BESIDE INSTITUTIONALIZED MOCKERY are we to look for ?', 'Well , the context suggests that those with the spirit of the gifted Bezaleel and Aholiab of original tabernacle-building fame will appear on the earth to join with the Great God in the doing of His STRANGE WORK and bringing to pass His STRANGE ACT .', ""Recall how it was with the two God-blessed and gifted ones Bezaleel and Aholiab and consider that each of God 's Elect especially in these days of God 's strange work may assume the nickname of Bezaleel or Aholiab , whichever one you like best ; to wit : `` And the Lord spake unto Moses , saying , See , I have called by name Bezaleel the son of Uri , the son of Hur , of the tribe of Judah : And I have filled him with the spirit of God , in wisdom , and in understanding , and in knowledge , and in all manner of workmanship , To devise cunning works , to work in gold , and in silver , and in brass , And in cutting of stones , to set them , and in carving of timber , to work in all manner of workmanship ."", ""And I , behold , I have given with him AHOLIAB , the son of Ahisamach , of the tribe of Dan : and in the hearts of all that are wise hearted I have put wisdom , that they may make all that I have commanded thee ; THE TABERNACLE OF THE CONGREGATION , and the ark of the testimony , and the mercy seat that is thereupon , and all the furniture of the tabernacle , And the table and his furniture , and the pure candlestick with all his furniture , and the altar of incense , And the altar of burnt offering with all his furniture , and the laver and his foot , And the cloths of service , and the holy garments of Aaron the priest , and the garments of his sons , to minister Sunday , November 4 pg.4 Sermon Outline in the priest 's office , And the anointing oil , and sweet incense for the holy place : ACCORDING TO ALL THAT I HAVE COMMANDED THEE SHALL THEY DO . ''"", 'THE SPIRIT OF WISDOM , KNOWLEDGE , AND UNDERSTANDING In those days the work of God was the construction of the Tabernacle , and many full and lengthy chapters of Exodus and Numbers are dedicated to directing them in elaborate detail as to how to build that Tabernacle .', 'Similarly , today , the work of God is to preach and warn all mankind that the USA and the world are doomed , due to their abominable sins and transgressions .', 'Beloved , who else in the world has the 17 years of expertise such as God has given us ?', ""Can it not be said of WBC 's humble servants of God , as it was said of BEZALEEL & AHOLIAB , that God gave them the spirit of wisdom , and knowledge , and understanding , in all manner of workmanship , to do and devise the cunning and curious work of God which He commanded them , despite constant and intense persecution & opposition for 17 yrs ."", 'Now consider the holy parable of the PLOWMAN and the FITCHES ; To-wit : `` Give ye ear , and hear my voice ; hearken , and hear my speech .', 'When he hath made plain the face thereof , doth he not cast abroad the FITCHES ( little dill seed ) and scatter the cummin , and cast in the principal wheat and the appointed barley and the rie in their place ?', 'For his God doth instruct him to discretion , and doth teach him .', ""Despite America 's court 's demonic contempt for WBC 's picketing ministry , ( freak show , indeed ) they would do well to heed the words of John Gill in his exposition of this passage ; to wit : `` The whole is intended to show the wisdom of the husbandman ( plowman ) , in sowing different seeds in ground suitable to each of them ; and in the mystical sense designs the execution of divine judgments on men , in proportion to their sins , after they have been admonished of them , and reproved for them . ''"", ""Mankind should be well advised , that WBC 's picketing ministry is of God , who instructed us to discretion , and teaches us all along the way as to the content of our signs ."", ""Our ministry `` cometh forth from the Lord of hosts , which is wonderful in counsel , and excellent in working . ''""]"
1,./data_dsicap/WBC/raw/WestboroBaptist_Sermon_20080427.pdf.txt,"[""It 's the Day of Pentecost , following the death and resurrection of the Lord Jesus , and Peter is preaching one of his greatest sermons to the huge crowd of people assembled in Jerusalem from all over the world ; to wit : `` And there were dwelling at Jerusalem Jews , devout men , out of every nation under heaven ... Parthians , and Medes , and Elamites , and the dwellers in Mesopotamia , and in Judea , and Cappadocia , in Pontus , and Asia , Phrygia , and Pamphylia , in Egypt , and in the parts of Libya about Cyrene , and strangers of Rome , Jews and proselytes , Cretes and Arabians ..."", ""But Peter , standing up with the eleven , lifted up his voice , and said unto them , Ye men of Judea , and all ye that dwell at Jerusalem , be this known unto you , and hearken to my words ... Ye men of Israel , hear these words : Jesus of Nazareth , a man approved of God among you by miracles and wonders and signs , which God did by him in the midst of you ; as ye yourselves also know : Him , being delivered by the determinate counsel and foreknowledge of God , ye have taken , and by wicked hands have crucified and slain . ''"", '( Acts 2:5,9-11,14,22,23 ) Thus you see that Peter plainly and boldly declared the doctrine of REPROBATION in his historic sermon on the Day of Pentecost that launched the infant church , as it were .', 'The Holy Spirit dictated this portion of church history and we therefore can fully depend on its accuracy .', 'Also , my sermon today is about the strangely controversial doctrine of REPROBATION , a doctrine plainly and clearly taught throughout the Scriptures .', 'To-wit : `` And they worshiped the beast , saying , Who is like unto the beast ?', '... And all that dwell upon the earth shall worship him , WHOSE NAMES ARE NOT WRITTEN IN THE BOOK OF LIFE OF THE LAMB slain from the foundation of the world ?', ""... And the third angel followed them , saying with a loud voice , If any man worship the beast and his image , and receive his mark in his forehead , or in his hand , The same shall drink of the wine of the wrath of God , which is poured out without mixture into the cup of his indignation ; and he shall be tormented with fire and brimstone in the presence of the holy angels , and in the presence of the Lamb ; And the smoke of their torment ascendeth up for ever and ever ; and they have no rest day nor night , who worship the beast and his image , and whosoever receiveth the mark of his name . ''"", ""13:4,8 ; 14:9-11 ) Sunday , April 27 , 2008 page 2 Sermon Outline And then a somewhat strange , startling pronouncement is made , apparently by the third angel , or maybe an unidentified voice from heaven ; To wit : `` HERE is the patience of the saints ; HERE are they that keep the commandments of God , and the faith of Jesus . ''"", ""And then , an unidentified voice is heard from heaven , maybe the same voice speaking comforting words to those patient and suffering saints ( God 's Elect ) who have evidently been hurt by the Beast and his agents , who are now suffering the torments of the damned just described ."", ""Here are the words of comfort from heaven ; to wit : `` And I heard the voice from heaven saying unto me , Write , Blessed are the dead which die in the Lord from henceforth ; Yea , saith the ( Holy ) Spirit , that they may rest from their labors ; and their works do follow them . ''"", ""14:13 ) In the preceding chapter 13 the Beast is seen ruling the world and waging a successful war against God 's Elect ; to wit : `` And it was given him to make war with the saints , and to overcome them ; and power was given him over all kindreds , and tongues , and nations ."", "", the REPROBATES ) `` shall worship him , WHOSE NAMES ARE NOT WRITTEN IN THE BOOK OF LIFE OF THE LAMB slain from the foundation of the world '' ( i.e."", ""And one hellish tactic of the Beast in making war on the saints was to deny them the ability to earn a living to the extent of his power ; to wit : `` And he causeth all , both small and great , rich and poor , free and bond , to receive a mark in their right hand , or in their foreheads ; And that no man might buy or sell , save he that had the mark , or the name of the beast , or the number of his name . ''"", ""You see HERE , right HERE , some of Satan 's hellish devices to make our lives miserable but only to the extent of his powers allowed to him by God 's protective providences ."", ""It is a miracle of God 's sovereign grace and favor , that any of us have jobs or means of earning a living for our homes and families ."", 'And the specter of impoverishment hangs over our heads at all times , testing our faith in the promises of God versus the threatenings of the demon-possessed Sons of Belial with whom we have to do , that swarm all around us .', '`` Let us go forth therefore unto him without the camp , bearing his reproach .', 'For here have we no continuing city , but we seek one to come .', ""By him therefore let us offer the sacrifice of praise to God continually , that is , the fruit of our lips giving thanks to his name . ''"", 'Truly , Beloved , it is our joy and privilege that we have from this little church by our preaching , our testimony , and our manner of life sent forth a message to the whole world , confessing that we are strangers and pilgrims on the earth .', ""`` For they that say such things declare plainly that they seek a country ... a better , that is an heavenly country ... wherefore God is not ashamed to be Sunday , April 27 , 2008 page 3 Sermon Outline called their God ; for he hath prepared for them a city . ''"", ""And , remember Beloved , what a dreadful choice the REPROBATES made , when they took the Mark of the Beast branded , as it were 666 indelibly branded upon their bodies by some hellish device as the price they paid for the right to buy and sell and thereby earn a living in Satan 's worldwide empire ; to wit : `` And that no man might buy or sell , save he that had the mark . ''"", 'Many say as a school of Lutheran scholars and theologians , in particular that predestination is proper only for the elect , and that as to the reprobate , there is only a prescience or naked foreknowledge ; no preordination ; and sometimes called PRETERITION ( a mere passing by ) that is , as to the reprobate , God merely passes him by and leaves him in his sins .', ""But Scripture is strong in the position that just as God actively predestinates some few members of Adam 's race to be saved ; even so , God actively predestinates all the huge balance of Adam 's vile seed to be damned and even pickles him so that he is preserved in his sins to be damned ; to wit : `` The Lord knoweth how to deliver the godly '' ( i.e."", ""Listen to this simple declaration of truth in Proverbs 16:4 ; to wit : `` The Lord hath made all things for himself ; yea , even the wicked for the day of evil . ''"", 'In the eternal punishment of the wicked , the Lord God manifests various of His glorious attributes in no other way that God in His wisdom could manifest them .', 'Thus , the Lord created wicked men so that He could punish them in everlasting fire and brimstone , for ever , for their sins .', 'To wit : `` For the scripture saith unto Pharaoh , Even for this same purpose have I raised thee up , 1 ) THAT I MIGHT SHOW MY POWER IN THEE , and , 2 ) THAT MY NAME MIGHT BE DECLARED THROUGHOUT ALL THE EARTH .', ""Therefore hath he mercy on whom he will have mercy , and whom he will he hardeneth . ''"", 'The eternal torment of these men in Hell was decreed from all eternity , so that Almighty God could thereby make gloriously manifest for all creation to see and learn the truth about two of His marvelous attributes ; to wit : His WRATH and His POWER .', 'Because He wanted to His mere will was to do it ; to wit : `` At that time Jesus answered and said , I thank thee , O Father , Lord of heaven and earth , because thou hast hid these things from the wise and prudent , and hast revealed them unto babes .', '11:25,26 ) There you have it , from the lips of our Lord Jesus Christ .', 'When you track any and all events whatsoever , track them back upstream to their original source their fountainhead you will find the original source of all things whatsoever to be the WILL OF GOD .', 'God wanted to do it .', ""It was God 's will to do it and therefore He did it ; to wit : `` And all the inhabitants of the earth are reputed as nothing ; and HE DOETH ACCORDING TO HIS WILL in the army of heaven , and among the inhabitants of the earth ; and none can stay his hand , ( i.e."", "", stop His acts of providence ) or say unto him , What doest thou ? ''"", ""And you should look at the context in which the Lord Jesus said , `` Even so , Father ; for so it seemed good in thy sight . ''"", "", God did it because He wanted to do it , because it was God 's WILL TO DO IT , and for no other reason . )"", ""The Lord Jesus was announcing the doom of entire cities telling them that they were going to Hell , because God wanted them to go to Hell ; to wit : `` Then began he to upbraid the cities wherein most of his mighty works were done , because they repented not ... And thou , Capernaum , which art exalted unto heaven , shalt be brought down to hell . ''"", ""And then the Lord Jesus made this startling statement ; to wit : `` For if the mighty works , which have been done in thee , had been done in SODOM , '' ( yes , SODOM ) , `` it would have remained until this day ."", ""But I say unto you , That it shall be more tolerable for the land of Sodom in the day of judgment , than for thee . ''"", ""Immediately following the prophesy of Jesus that 1 ) all the inhabitants of the magnificent city of Capernaum would be cast into Hell ; and , 2 ) that God would punish them more severely in the day of judgment than Sodom 's hapless inhabitants and , 3 ) that God would not have famously destroyed Sodom 2,000 years earlier with a spectacular fire and brimstone annihilation of all her inhabitants , if the mighty works which had been done in Capernaum by Christ had also been done in Sodom ."", 'I say , that it was immediately following those three startling announcements that the Lord Jesus said , `` I thank thee , O Father , 1 ) because thou hast hid these things from the wise and prudent , and hast revealed them unto babes ; and , 2 ) Even so , Father ; for so it seemed good in thy sight ( i.e.', ""THE FATHER 'S WILL ABSOLUTELY PREVAILS Another incident with almost identical wording occurred in Luke Chapter 10 ; and there , these additional words are added ; to wit : `` In that hour Jesus rejoiced in spirit , and said , I thank thee , O Father ... '' Lk ."", ""Beloved , if the Lord Jesus was so happily thankful that the Father 's WILL ABSOLUTELY PREVAILS in every situation , surely we should find great comfort and joy in the same considerations in our meditations ."", 'Peter is telling the multitudes that they are to blame for the torture and death of Christ , concluding with these words : `` Therefore , let all the house of Israel know assuredly , that God hath made that same Jesus , whom ye have crucified , both Lord and Christ .', ""Now when they heard this , they were pricked in their heart , and said unto Peter and to the rest of the apostles , Men and brethren , what shall we do ? ''"", ""( Acts 2:36,37 ) Earlier , Peter had also squarely charged them with the murder of Christ , saying , `` Him ... ye have taken , and by wicked hands have crucified and slain . ''"", ""Manton says , `` The scriptures show that the greatest evil that ever was , did not only fall under the foreknowledge , but the `determinate counsel of God , ' Acts 2:23 ; it was not only foreknown , but unchangeably ordained and determined . ''"", ""Just as , Elder Daniel Parker and the first Baptist church in Texas , called their church , the `` Pilgrim Predestinarian Regular Baptist Church , '' that all people for all time to come might know by the steady reminder in their very name , that they believed and preached continuously , that God governs His universe pursuant to His absolute PREDESTINATION of all things .""]"
2,./data_dsicap/WBC/raw/WestboroBaptist_Sermon_20071209.pdf.txt,"[""Sunday , December 9 , 2007 pg.1 Sermon Outline `` They rejected the counsel of God against themselves . ''"", 'A remarkable ASSEVERATION ( *to declare a thing very , very seriously ) I say , A remarkable ASSEVERATION appears at Luke 7:29 ; to wit : `` And all the people that heard him ( Christ ) , and the publicans , JUSTIFIED GOD , BEING BAPTIZED WITH THE BAPTISM OF JOHN .', ""But the Pharisees and lawyers REJECTED THE COUNSEL OF GOD against themselves , BEING NOT BAPTIZED OF HIM . ''"", 'How did they justify God ?', ""Well , under the particular , unique circumstances then and there existing on the ground , as they say they openly , notoriously , publicly , and boldly , submitted to the baptism of John ; thereby giving their assent to John 's message , showing their approval of it ."", ""Even the PUBLICANS as Gill says , `` Even those wicked men , who were before profligate and abandoned sinners , when they came under John 's ministry , were so wrought upon by the power and grace of God through it , that they approved of and applauded the wisdom , goodness , and grace of God , in sending such a prophet as John ; in qualifying him in the manner he did , and giving in him a commission to preach such doctrines , and administer such an ordinance as he did : and this their approbation of the divine conduct , and their thankfulness for the same , they testified by their being baptized with the baptism of John ; they expressed their sentiments by their obedience ; they declared it was right in God to institute such an ordinance , and for John to administer it ; and that it became them to submit to it , as a part of righteousness to be fulfilled ; they hereby signified , that they thought that it was agreeable to the nature of God , who is holy , just , and good , suitable to the Gospel dispensation , and very fit and proper for them . ''"", ""But , as in every dispensation in addition to good people who gladly stepped into the water as the first public step in their journey desiring to flee from God 's wrath to come there were others who `` REJECTED THE COUNSEL OF GOD AGAINST THEMSELVES , '' and who gave public evidence of their stubborn and rebellious hatred of God by one simple declination ; to wit : `` But the Pharisees and lawyers rejected the counsel of God against themselves , BEING NOT BAPTIZED OF HIM . ''"", ""7:30 ) Some ancient versions read , But the Pharisees , lawyers and scribes , because the lawyers and scribes are the same sort of persons ; tending to comprise `` them that are contentious , and do not obey the truth , but obey unrighteousness , thereby incurring unto themselves the indignation and wrath , the tribulation and anguish of God Almighty . ''"", ""This is `` the counsel of God against themselves '' a fearful thing ."", 'It is as the Lord Jesus prayed : Sunday , December 9 , 2007 pg.2 Sermon Outline `` I thank thee , O Father , Lord of Heaven and Earth , that thou hast hid these things from the wise and prudent , and hast revealed them unto babes .', '10:21 ) Gill says that in rejecting the counsel of God against themselves , these everlasting smart alecks have acted against their own best interest and advantage , to their everlasting hurt and detriment .', ""For , by `` the counsel of God '' here , includes His purpose , intention , and design pertaining to all things and all persons whatsoever ."", ""The Ethiopic version renders it , `` They despised the command of God ; '' that is , the ordinance of baptism , which was of God , and the produce of his counsel and wisdom , as the whole scheme , and all the ordinances of the Gospel are , and that they ARE NOT THE INVENTIONS OF MEN ."", ""Here , Beloved , is a most important lesson for us to learn ; to wit : In whatever the dispensation of God 's dealing with mankind , in whatever time or place when He raises up a man or a community of men ( such as a church ) with His unction ; AT THEIR ETERNAL PERIL does mankind ignore or otherwise neglect or mistreat that man or community ."", ""And he did that which was evil in the sight of the Lord his God , AND HUMBLED NOT HIMSELF BEFORE JEREMIAH THE PROPHET SPEAKING FROM THE MOUTH OF THE LORD . ''"", ""Beloved , we must with all humility be required and enabled to lay hold on the concept , that WBC this humble church of the Lord Jesus Christ is in the line of , and directly descended from , Jeremiah and the prophets of the Old Testament , and John the Baptist , crying in the 21st Century Wilderness , `` Prepare ye the way of the Lord , make his paths straight . ''"", '50 years , in this place , pointing sinners to the Lamb of God , of whom John spoke when he said , `` Whose fan is in his hand , and he will throughly purge his floor , and will gather the wheat into his garner ; but the chaff he will burn with fire unquenchable .', ""And many other things in his exhortation preached he unto the people . ''"", ""Among the `` many other things '' that John preached was a reproof of Herod the king for marrying his brother Philip 's wife ; to wit : `` But Herod the tetrarch , being reproved by John for Herodias his brother Philip 's wife , AND FOR ALL THE EVILS WHICH HEROD HAD DONE , Added yet this ABOVE ALL , that he shut up John in prison . ''"", ""That kind of preaching cost John his head shortly after he baptized the Lord Jesus at `` about thirty years of age '' ( Lk ."", '3:23 ) , when Jesus began His ministry of preaching and baptizing ; to wit : `` After these things came Jesus and his disciples into the land of Judea ; and there he tarried with them , and BAPTIZED .', ""Christ said of this young man : `` Verily I say unto you , Among them that are born of women there hath not risen a greater than John the Baptist . ''"", 'Then and there on the ground , as they say if you sincerely wanted to do business with God about your soul , you HAD TO DEAL with John the Baptist .', 'Beloved , on the ground , as they say here and now Westboro Baptist Church HAS A BAPTISTRY .', 'And the people asked him , saying , What shall we do then ?', ""He answereth and saith unto them , He that hath two coats , let him impart to him that hath none . ''"", ""6:17-19 ; to wit : Sunday , December 9 , 2007 pg.4 Sermon Outline `` Charge them that are rich in this world , that they be not highminded , nor trust in uncertain riches , but in the living God , who giveth us richly all things to enjoy ; That they do good , that they be rich in good works , ready to distribute , willing to communicate ; Laying up in store for themselves a good foundation against the time to come , that they may lay hold on eternal life . ''"", ""`` Then came also publicans ( tax-collectors ) to be baptized ... And he said unto them , Exact no more than that which is appointed you . ''"", ""`` And the soldiers ( law-enforcement , cops in the Roman scheme of things ) `` And he said unto them , Do violence to no man . ''"", '`` And he said unto them ...', 'Cops are like the `` three things , yea , four things , that are never satisfied ; that never say , It is enough : The grave ; and the barren womb ; the earth that is not filled ( i.e.', "", covetousness ) lies in the 5th Bullet of Hebrews 13 right after `` Marriage is honorable in all ; '' to wit : `` Let your conversation be without covetousness ; and be content with such things as ye have : for he hath said , I will never leave thee nor forsake thee ."", ""So that we may boldly say , The Lord is my helper , and I will not fear what man shall do unto me . ''""]"
