term,freq,idf,logidf,tfidf,logtfidf
mind,99,119.142857143,4.7803232533,11795.1428572,473.252002077
medit,75,139.0,4.93447393313,10425.0,370.085544985
yoga,67,139.0,4.93447393313,9313.0,330.60975352
breath,34,139.0,4.93447393313,4726.0,167.772113726
get,31,139.0,4.93447393313,4309.0,152.968691927
prana,28,139.0,4.93447393313,3892.0,138.165270128
feel,26,139.0,4.93447393313,3614.0,128.296322261
conscious,24,139.0,4.93447393313,3336.0,118.427374395
want,27,119.142857143,4.7803232533,3216.85714286,129.068727839
sit,19,139.0,4.93447393313,2641.0,93.7550047295
anyth,18,139.0,4.93447393313,2502.0,88.8205307963
pranayama,17,139.0,4.93447393313,2363.0,83.8860568632
ask,17,139.0,4.93447393313,2363.0,83.8860568632
realiz,16,139.0,4.93447393313,2224.0,78.9515829301
cri,15,139.0,4.93447393313,2085.0,74.017108997
ourselv,15,139.0,4.93447393313,2085.0,74.017108997
inhal,15,139.0,4.93447393313,2085.0,74.017108997
someth,19,104.25,4.64679186068,1980.75,88.2890453529
everyth,14,139.0,4.93447393313,1946.0,69.0826350638
