term,freq,idf,logidf,tfidf,logtfidf
spirit,25,104.25,4.64679186068,2606.25,116.169796517
prophet,15,139.0,4.93447393313,2085.0,74.017108997
spank,14,139.0,4.93447393313,1946.0,69.0826350638
punish,13,139.0,4.93447393313,1807.0,64.1481611307
we,22,75.8181818182,4.32833812956,1668.0,95.2234388503
uniti,12,139.0,4.93447393313,1668.0,59.2136871976
equal,25,55.6,4.01818320126,1390.0,100.454580032
prejudic,10,139.0,4.93447393313,1390.0,49.3447393313
realiz,9,139.0,4.93447393313,1251.0,44.4102653982
perfect,9,139.0,4.93447393313,1251.0,44.4102653982
heaven,9,139.0,4.93447393313,1251.0,44.4102653982
virus,9,139.0,4.93447393313,1251.0,44.4102653982
you,16,75.8181818182,4.32833812956,1213.09090909,69.253410073
will,36,30.8888888889,3.43039653635,1112.0,123.494275309
muhammad,8,139.0,4.93447393313,1112.0,39.475791465
sex,8,139.0,4.93447393313,1112.0,39.475791465
let,8,139.0,4.93447393313,1112.0,39.475791465
women,20,55.6,4.01818320126,1112.0,80.3636640252
p,13,83.4,4.42364830936,1084.2,57.5074280217
