term,freq,idf,logidf,tfidf,logtfidf
shall,104,139.0,4.93447393313,14456.0,513.185289046
s,205,64.1538461538,4.1612840449,13151.5384615,853.063229205
unto,94,139.0,4.93447393313,13066.0,463.840549714
we,155,75.8181818182,4.32833812956,11751.8181818,670.892410082
you,130,75.8181818182,4.32833812956,9856.36363637,562.683956843
lord,166,55.6,4.01818320126,9229.6,667.018411409
god,278,32.0769230769,3.46813686434,8917.38461538,964.142048287
fag,64,139.0,4.93447393313,8896.0,315.80633172
your,64,139.0,4.93447393313,8896.0,315.80633172
say,114,75.8181818182,4.32833812956,8643.27272727,493.43054677
wbc,60,139.0,4.93447393313,8340.0,296.068435988
ye,55,139.0,4.93447393313,7645.0,271.396066322
my,62,119.142857143,4.7803232533,7386.85714287,296.380041705
me,50,139.0,4.93447393313,6950.0,246.723696657
sermon,50,139.0,4.93447393313,6950.0,246.723696657
wit,96,69.5,4.24132675257,6672.0,407.167368247
sunday,48,139.0,4.93447393313,6672.0,236.85474879
ie,47,139.0,4.93447393313,6533.0,231.920274857
outlin,46,139.0,4.93447393313,6394.0,226.985800924
