,fileName,judgements
0,./data_dsicap/SeaShepherds/raw/SS12.txt,"['The San Jose was the first large illegal fishing boat caught and stopped in the Cocos Island Marine Reserve and the first illegal fishing vessel to be confiscated by the Costa Rican courts .', 'The partnership with Costa Rica never happened because a Costa Rican poaching vessel , the Varadero I , was caught by my crew and me in Guatemalan territorial waters in 2002 and at the request of the Guatemalan authorities , we stopped their illegal activities .', 'I never heard another word about this until May 2012 when the German border guards arrested me in Frankfurt on a Costa Rican extradition warrant for a charge which was now stated as something called **CODEC_ERROR** **CODEC_ERROR** This arrest was followed immediately by a Japanese extradition request .', 'The charges were brought against me in the port city of Puntarenas , where illegal fishing is epidemic .', 'Gilbert Bell is an advisor to the Costa Rican Fisheries Institute ( INCOPESCA ) , a government agency that has been the subject of a few criminal investigations .', 'In 2012 **CODEC_ERROR** Vice President , Alvaro Moreno , was fired for corruption and since 2011 , the current President of INCOPESCA , Luis Dobles , has been under criminal investigation for failure to sanction two fishing boats accused of shark finning in 2011 .', '**CODEC_ERROR** are more concerned about these [ drug trafficking ] organizations infiltrating our fishermen or the fishing boats that were once dedicated to fishing and are now dedicated to the trafficking of drugs , **CODEC_ERROR** said Public Security Vice Minister Gustavo Mata .', '**CODEC_ERROR** speaking , more of our fishermen are dedicating themselves to coca **CODEC_ERROR** However back in 2001 , rangers on Cocos Island told me at that time that they were very concerned about drugs being transported on fishing vessels .', 'This is also the reason that our offer of two first-rate fast patrol vessels for Cocos Island has been turned down .', 'I heard nothing more until I was arrested 10 years later in Germany , this time for the charge of **CODEC_ERROR** **CODEC_ERROR** The accusation as it stands now states that the incident took place in international waters yet it also states an exact position , a position that is well inside Guatemalan waters where Guatemalan law allowed us to intervene against this illegal activity .', 'The Costa Rican court states there is no evidence that the Costa Rican fishermen were poachers despite the fact that we filmed them poaching and the fact that in 2001 , the Varadero I was arrested in the Galapagos ( Ecuador ) for illegal fishing .', 'The amount of time and effort that Costa Rica has invested in this case with monies from the Costa Rican people , over 13 years , is completely disproportionate to a situation in which no one was hurt and property was not damaged .', 'For years I have thought that the courts , INCOPESCA and other government officials were protecting poachers and there is a great deal of evidence that they have in fact been protecting poachers .', 'In May 2013 , turtle conservationist Jairo Mora Sandoval was murdered by narco-poachers at Moin Beach .', 'In the case of Jairo Mora Sandoval , his killers were acquitted earlier this year by the Costa Rican court , not because they were innocent , but because the police and the prosecution conveniently lost crucial evidence .', 'We installed just such a system in the Galapagos for around one million euros and we maintain it on a permanent basis and it has been very successful program .', 'I am taking this case before the Inter-American Commission on Human Rights and we will continue to investigate just why it is that the Costa Rican government is protecting poachers and refusing to properly patrol the Cocos Islands National Park Marine Reserve .']"
1,./data_dsicap/SeaShepherds/raw/SS13.txt,"['We need to put an end to the utilitarian , consumeristic jargon that is employed to justify ecological exploitation and the infliction of cruelty upon nonhuman species .', 'Clubbing helpless baby seals in a seal nursery is not hunting ; **CODEC_ERROR** a cruel and horrific massacre of helpless and innocent creatures .', 'After you strip away the spin and the green-washing , it simply means **CODEC_ERROR** as **CODEC_ERROR** For example , there is a great deal of talk about the value of **CODEC_ERROR** **CODEC_ERROR** I **CODEC_ERROR** think of many fisheries that are actually **CODEC_ERROR** Practically every commercial fishery in the world is in a state of commercial collapse , yet you can still find **CODEC_ERROR** **CODEC_ERROR** cod or tuna ( at least it says so on the label ) .', 'The ecological reality is that all industrialized fishing should be prohibited immediately if we are to protect oceanic eco-systems .', 'Another word used these days is **CODEC_ERROR** This word makes it sound like the ocean is our private warehouse .', 'We use terms in fisheries like **CODEC_ERROR** the stocks , **CODEC_ERROR** or the **CODEC_ERROR** have been reduced , **CODEC_ERROR** or the **CODEC_ERROR** are **CODEC_ERROR** It makes it sound like **CODEC_ERROR** all neat and handy , and like the fish is already on the grocery shelf .', 'The correct term should be **CODEC_ERROR** We **CODEC_ERROR** say there is an **CODEC_ERROR** stock of humans messing up the **CODEC_ERROR** Nor do we say that the **CODEC_ERROR** of humans needs to be **CODEC_ERROR** When you put the three above-mentioned words together , you get the **CODEC_ERROR** harvesting of **CODEC_ERROR** of fish .', 'Sometimes the word **CODEC_ERROR** is replaced by the word **CODEC_ERROR** **CODEC_ERROR** sir , we caught a million cans of product this season , all canned up and ready to go to market , sustainably , and humanely harvested , of **CODEC_ERROR** Which bring us to the term **CODEC_ERROR** , **CODEC_ERROR** as in **CODEC_ERROR** **CODEC_ERROR** This term suggests that killing is acceptable as long as it is humane .', 'In fact we are angered beyond measure , and rightfully so , when the Chinese authorities conduct mass seizures and slaughters of dogs ; yet many of these same outraged people seem to think it is perfectly alright to kick , club and skin baby seals alive or to cut the throats of sheep and goats .', 'The reality is that the chickens get to leave their cage at some point before they are beheaded and turned into **CODEC_ERROR** **CODEC_ERROR** **CODEC_ERROR** or **CODEC_ERROR** **CODEC_ERROR** are names that would best describe our human species .', 'Thus we have the absurd description of the Canadian seal hunt or the Japanese dolphin slaughter as **CODEC_ERROR** and sustainable harvesting of stocks of **CODEC_ERROR** By simply using the word **CODEC_ERROR** , **CODEC_ERROR** we can accept that an animal being bludgeoned on the head with a spiked club is kind of okay because it is described as **CODEC_ERROR** Imagine the outrage if animal shelters put down dogs and cats using a club instead of a lethal injection .', 'Lethal injection is considered more humane than clubbing , yet the end result is still death .', 'We always hear that Faroese whale killers **CODEC_ERROR** saw through the neck of a pilot whale to sever the spinal **CODEC_ERROR** It takes a few minutes but the Danish government has said that the slaughter of pilot whales is a humane , sustainable harvest of wild pilot whale stocks .', 'And to add insult to injury we have named some whales **CODEC_ERROR** **CODEC_ERROR** because whalers viewed them as the **CODEC_ERROR** whales to kill : because they were slow and did not sink after they were harpooned .', '**CODEC_ERROR** **CODEC_ERROR** dictionary defines **CODEC_ERROR** as the killing of another human being , but it also says that to kill or slaughter inhumanely or barbarously is murder too .', '**CODEC_ERROR** is the correct term for the killing of a human being .', 'The key is **CODEC_ERROR** , **CODEC_ERROR** which means murder ; thus , **CODEC_ERROR** is the killing of a whale and **CODEC_ERROR** is the murder of a chimpanzee .', 'In the Faroe Islands they call the killing of the pilot whales the **CODEC_ERROR** The word **CODEC_ERROR** means whale and the word **CODEC_ERROR** is Nordic for murder .', 'In fact , the average non-vegetarian human is a carrion eater ; they eat dead flesh .', 'The correct term is not **CODEC_ERROR** but **CODEC_ERROR** Sometimes the flesh they eat has been dead for weeks or even years , but it looks red and fresh thanks to chemicals , bleach , and dyes .', 'Yet corporations like Union Carbine , Monsanto , BP , Shell , and Exxon can kill people and cause incredible environmental damage without the media referring to them as **CODEC_ERROR** Usually it is corporation that calls the nature defenders **CODEC_ERROR** , **CODEC_ERROR** which is a PR word designed to demonize people of compassion .', 'We **CODEC_ERROR** have a logging industry anymore ; they now call it **CODEC_ERROR** It goes along with the Healthy Forest Initiative , where a **CODEC_ERROR** forest is a forest that is harvested **CODEC_ERROR** humanely , and sustainably , of course .', 'As a conservationist , **CODEC_ERROR** always viewed myself as a **CODEC_ERROR** , **CODEC_ERROR** but now I find that the right-wing , radical , wacko anti-conservationists who destroy forests , overfish the oceans , and pollute our rivers are now calling themselves **CODEC_ERROR** and accusing me of being a radical for working to conserve nature and endangered species .']"
2,./data_dsicap/SeaShepherds/raw/SS14.txt,"['Because of the loss of the vessel , the loss of the fishing season , the loss of the fishing gear and the 15-million-euro fine , the back of the revered Galician crime syndicate has been broken .', 'We linked arms with each other when we needed to be stronger .']"
3,./data_dsicap/SeaShepherds/raw/SS09.txt,"['On behalf of Sea Shepherd Conservation Society , I am very happy to announce that Pamela Anderson has joined Sea **CODEC_ERROR** Board of Directors and has been appointed Chair of Sea Shepherd Conservation Society .']"
4,./data_dsicap/SeaShepherds/raw/SS20.txt,"['Sea Shepherd will continue to put pressure on Denmark for as long as the Danish military , Danish police and Danish courts support an activity that is illegal in Europe and in Denmark .', 'Sea Shepherd has never called for a boycott of Danish products but the feeling in Denmark is that we have done so , and of course many people outside of Sea Shepherd have advocated a boycott .', 'Denmark should not be using Danish tax dollars and European subsidies to support an activity that is forbidden under European regulations .', 'A Faroese news article states that Danish politicians **CODEC_ERROR** refused to get involved with the **CODEC_ERROR** in the Faroe **CODEC_ERROR** This is not true .']"
5,./data_dsicap/SeaShepherds/raw/SS08.txt,"['The last time a Greenpeace ship sailed to the Southern Ocean to defend whales was 2007 yet the money begging mail-outs continue to be churned out asking for donations to save the whales .', 'I have tried to hold my tongue over the last few years with regard to Greenpeace but this , this is a deceitful betrayal of what we created in the Seventies .', 'They have simply spat in the face of their founders like myself , David Garrick and the late Robert Hunter with this shocking revelation that the Greenpeace Foundation is a pro-sealing organization .']"
6,./data_dsicap/SeaShepherds/raw/SS10.txt,"['These remarkable hounds can differentiate many smells , but in the Galapagos they particularly seek out illegal products being smuggled out of the archipelago , especially shark fins and sea cucumbers , but including wildlife .', 'After their acquisition by Sea Shepherd Conservation Society , it was necessary for the dogs to be vaccinated and checked to ensure they were in excellent health and would meet international standards for exportation from Holland and importation to Ecuador .', 'Upon their arrival , the **CODEC_ERROR** dogs were taken to the Regional Center for Dog Training ( CRAC ) in Quito , the capital city of Ecuador .', 'There , both dogs and handlers ( eight trainers in total for the four dogs ) were educated and prepared to fulfill their important and **CODEC_ERROR** relationships and roles , preventing the illegal trafficking of wildlife .', 'It is not believed that this was always the way , but because the rest of the world has suffered a gross destruction of fish stocks , Galapagos has been left as a **CODEC_ERROR** , **CODEC_ERROR** a unique eco-system on a planet once teeming with wildlife , including crucially important apex predators such as sharks .', 'As species of wildlife face trafficking , poaching and other threats driving them ever closer to extinction , the battle against extinction is an urgent fight .']"
7,./data_dsicap/SeaShepherds/raw/SS05.txt,"['For years HSUS has been condemning SeaWorld and campaigning against the miserable , distressing conditions the orcas are forced to endure ( for no other reason than to provide entertainment to humans ) .', 'The first spin was their blatant proclamation that no orca has been successfully returned to the wild .', 'At the time of **CODEC_ERROR** release , HSUS was boasting of the success and certainly claiming credit for their part in it .', 'For years HSUS has been promoting sea pens , large enclosures in a fjord or bay for the orcas to be released , where they could swim for miles and learn to hunt for fish .', 'That all is now forgotten when Pacelle , sitting side by side with Manby , said to the world last week that sea pens will not work and he was happy that the orcas will live out their lives without a breeding program .', 'Of course what they do by themselves is something else altogether , to which they will argue , **CODEC_ERROR** difficult to separate an amorous couple of orcas unless of course they are contemplating abortions .', ""It looks good , but in the end , they **CODEC_ERROR** offer evidence of success because they **CODEC_ERROR** monitor most of the animals they **CODEC_ERROR** Now , according to the ad , HSUS is calling SeaWorld **CODEC_ERROR** and describes their swim with dolphin programs ( it recently condemned ) , as **CODEC_ERROR** , interactive and informative experiences . ''"", 'At the end of the ad , HSUS boldly states , **CODEC_ERROR** seafood ( fish ) served in the SeaWorld parks will be **CODEC_ERROR** HSUS knows there is no such thing as **CODEC_ERROR** **CODEC_ERROR** The oceans are grossly over-fished .', 'HSUS will be promoted inside SeaWorld with the potential of enlisting a huge increase in support with their now larger tent and SeaWorld will appear to be absolved of their sins .']"
8,./data_dsicap/SeaShepherds/raw/SS11.txt,"['Japan returns to the killing fields with an arrogant confidence that they will be unopposed .', 'In 2008 the Australian Federal Court declared that Japanese whaling in the waters of the Australian Antarctic Territory was unlawful , and banned further whaling .', 'In 2014 , the International Court of Justice ruled that Japanese whaling is neither scientific nor lawful and ordered the Japanese whaling fleet to cease and desist from killing whales in the Antarctic .', 'In 2011 , the whalers sued the U.S. Sea Shepherd entity **CODEC_ERROR** Sea Shepherd Conservation Society **CODEC_ERROR** and me in U.S. federal court , and were able to obtain an injunction barring us from approaching the whaling vessels .', 'The logistics of the situation in the Southern Ocean have changed considerably since Japan announced its new program Lowering the quota and expanding their hunting area means it would be more difficult and take more time to track down the whaling fleet , and in the time that would take , they could kill most of their quota .', 'Although Sea Shepherd Australia is sending the Steve Irwin to the Southern Ocean this December on a mission to intervene against illegal activities in the Southern Ocean , it is unlikely that they will make any dent in the **CODEC_ERROR** killing .', 'The best way to stop illegal Japanese whaling now may be through another effort in the courts **CODEC_ERROR** this time , the U.S. courts .', 'But they have millions from the Japanese government to fund their legal fight , and they are trying to use their money to bully us into submission .']"
9,./data_dsicap/SeaShepherds/raw/SS16.txt,"['Now if they do not proceed with the pool expansion , they will be stating loud and clear that the expansion was planned as part of a breeding program .', 'It will expose yet another lie and people will realize that all the talk about caring for the Orcas and wanting to give them more room was just a cover to expand the pools for breeding programs .', 'However , any shareholder that continues to hold shares after this decision is simply too damn rich to care about the losses or too damn stupid to see what is going on .', 'The days of the slave tanks are almost over .']"
