term,freq,idf,logidf,tfidf,logtfidf
unto,107,139.0,4.93447393313,14873.0,527.988710845
shall,100,139.0,4.93447393313,13900.0,493.447393313
s,166,64.1538461538,4.1612840449,10649.5384615,690.773151453
christ,92,104.25,4.64679186068,9591.0,427.504851183
fag,66,139.0,4.93447393313,9174.0,325.675279587
lord,162,55.6,4.01818320126,9007.2,650.945678604
god,277,32.0769230769,3.46813686434,8885.3076923,960.673911422
say,109,75.8181818182,4.32833812956,8264.18181818,471.788856122
hath,58,139.0,4.93447393313,8062.0,286.199488122
sermon,58,139.0,4.93447393313,8062.0,286.199488122
ie,57,139.0,4.93447393313,7923.0,281.265014188
wit,111,69.5,4.24132675257,7714.5,470.787269535
belov,55,139.0,4.93447393313,7645.0,271.396066322
thee,54,139.0,4.93447393313,7506.0,266.461592389
preach,53,139.0,4.93447393313,7367.0,261.527118456
sunday,51,139.0,4.93447393313,7089.0,251.65817059
outlin,48,139.0,4.93447393313,6672.0,236.85474879
thou,45,139.0,4.93447393313,6255.0,222.051326991
hell,45,139.0,4.93447393313,6255.0,222.051326991
thi,42,139.0,4.93447393313,5838.0,207.247905191
