term,freq,idf,logidf,tfidf,logtfidf
shall,111,139.0,4.93447393313,15429.0,547.726606577
unto,101,139.0,4.93447393313,14039.0,498.381867246
s,199,64.1538461538,4.1612840449,12766.6153846,828.095524935
ye,80,139.0,4.93447393313,11120.0,394.75791465
hell,77,139.0,4.93447393313,10703.0,379.954492851
say,131,75.8181818182,4.32833812956,9932.18181818,567.012294972
sin,63,139.0,4.93447393313,8757.0,310.871857787
god,267,32.0769230769,3.46813686434,8564.53846153,925.992542779
thou,60,139.0,4.93447393313,8340.0,296.068435988
sermon,52,139.0,4.93447393313,7228.0,256.592644523
wit,100,69.5,4.24132675257,6950.0,424.132675257
lord,125,55.6,4.01818320126,6950.0,502.272900158
outlin,48,139.0,4.93447393313,6672.0,236.85474879
preach,48,139.0,4.93447393313,6672.0,236.85474879
sunday,48,139.0,4.93447393313,6672.0,236.85474879
jeroboam,42,139.0,4.93447393313,5838.0,207.247905191
ie,39,139.0,4.93447393313,5421.0,192.444483392
baxter,39,139.0,4.93447393313,5421.0,192.444483392
belov,38,139.0,4.93447393313,5282.0,187.510009459
thi,37,139.0,4.93447393313,5143.0,182.575535526
