term,freq,idf,logidf,tfidf,logtfidf
perfect,25,139.0,4.93447393313,3475.0,123.361848328
your,25,139.0,4.93447393313,3475.0,123.361848328
prejudic,23,139.0,4.93447393313,3197.0,113.492900462
you,41,75.8181818182,4.32833812956,3108.54545455,177.461863312
courag,22,139.0,4.93447393313,3058.0,108.558426529
fear,22,139.0,4.93447393313,3058.0,108.558426529
hath,20,139.0,4.93447393313,2780.0,98.6894786626
prophet,20,139.0,4.93447393313,2780.0,98.6894786626
we,32,75.8181818182,4.32833812956,2426.18181818,138.506820146
love,35,64.1538461538,4.1612840449,2245.38461538,145.644941571
p,23,83.4,4.42364830936,1918.2,101.743911115
my,15,119.142857143,4.7803232533,1787.14285714,71.7048487995
our,28,55.6,4.01818320126,1556.8,112.509129635
god,48,32.0769230769,3.46813686434,1539.69230769,166.470569488
revel,11,139.0,4.93447393313,1529.0,54.2792132644
uniti,11,139.0,4.93447393313,1529.0,54.2792132644
color,16,92.6666666667,4.52900882502,1482.66666667,72.4641412003
christ,14,104.25,4.64679186068,1459.5,65.0550860495
me,10,139.0,4.93447393313,1390.0,49.3447393313
