term,freq,idf,logidf,tfidf,logtfidf
shall,166,139.0,4.93447393313,23074.0,819.1226729
unto,107,139.0,4.93447393313,14873.0,527.988710845
s,195,64.1538461538,4.1612840449,12510.0,811.450388756
lord,203,55.6,4.01818320126,11286.8,815.691189856
thi,78,139.0,4.93447393313,10842.0,384.888966784
ye,71,139.0,4.93447393313,9869.0,350.347649252
hath,71,139.0,4.93447393313,9869.0,350.347649252
sermon,58,139.0,4.93447393313,8062.0,286.199488122
ie,57,139.0,4.93447393313,7923.0,281.265014188
thou,57,139.0,4.93447393313,7923.0,281.265014188
god,236,32.0769230769,3.46813686434,7570.15384615,818.480299984
isa,52,139.0,4.93447393313,7228.0,256.592644523
say,95,75.8181818182,4.32833812956,7202.72727273,411.192122308
wit,103,69.5,4.24132675257,7158.5,436.856655515
thee,50,139.0,4.93447393313,6950.0,246.723696657
belov,47,139.0,4.93447393313,6533.0,231.920274857
sunday,46,139.0,4.93447393313,6394.0,226.985800924
outlin,45,139.0,4.93447393313,6255.0,222.051326991
sin,44,139.0,4.93447393313,6116.0,217.116853058
jerusalem,41,139.0,4.93447393313,5699.0,202.313431258
