term,freq,idf,logidf,tfidf,logtfidf
we,182,75.8181818182,4.32833812956,13798.9090909,787.75753958
our,184,55.6,4.01818320126,10230.4,739.345709032
your,53,139.0,4.93447393313,7367.0,261.527118456
you,97,75.8181818182,4.32833812956,7354.36363637,419.848798567
my,51,119.142857143,4.7803232533,6076.28571429,243.796485918
torah,32,139.0,4.93447393313,4448.0,157.90316586
cave,29,139.0,4.93447393313,4031.0,143.099744061
ben,28,139.0,4.93447393313,3892.0,138.165270128
bar,27,139.0,4.93447393313,3753.0,133.230796195
jewish,103,36.2608695652,3.59073918643,3734.86956522,369.846136202
moment,26,139.0,4.93447393313,3614.0,128.296322261
rabbi,26,139.0,4.93447393313,3614.0,128.296322261
mose,26,139.0,4.93447393313,3614.0,128.296322261
yochai,25,139.0,4.93447393313,3475.0,123.361848328
me,23,139.0,4.93447393313,3197.0,113.492900462
ask,23,139.0,4.93447393313,3197.0,113.492900462
know,36,83.4,4.42364830936,3002.4,159.251339137
hope,18,139.0,4.93447393313,2502.0,88.8205307963
israel,51,49.0588235294,3.8930200583,2502.0,198.544022973
