term,freq,idf,logidf,tfidf,logtfidf
we,96,75.8181818182,4.32833812956,7278.54545455,415.520460438
our,91,55.6,4.01818320126,5059.6,365.654671315
you,48,75.8181818182,4.32833812956,3639.27272727,207.760230219
my,30,119.142857143,4.7803232533,3574.28571429,143.409697599
torah,24,139.0,4.93447393313,3336.0,118.427374395
your,20,139.0,4.93447393313,2780.0,98.6894786626
cousin,18,139.0,4.93447393313,2502.0,88.8205307963
israel,51,49.0588235294,3.8930200583,2502.0,198.544022973
want,20,119.142857143,4.7803232533,2382.85714286,95.606465066
learn,26,75.8181818182,4.32833812956,1971.27272727,112.536791369
me,14,139.0,4.93447393313,1946.0,69.0826350638
know,23,83.4,4.42364830936,1918.2,101.743911115
am,15,119.142857143,4.7803232533,1787.14285714,71.7048487995
jew,23,75.8181818182,4.32833812956,1743.81818182,99.5517769799
jewish,45,36.2608695652,3.59073918643,1631.73913043,161.583263389
rabbi,11,139.0,4.93447393313,1529.0,54.2792132644
happen,11,139.0,4.93447393313,1529.0,54.2792132644
moment,11,139.0,4.93447393313,1529.0,54.2792132644
realli,10,139.0,4.93447393313,1390.0,49.3447393313
