,fileName,sentence
0,./data_dsicap/Bahai/raw/Bahai38.txt,"['Some theologians , in fact , rejected heliocentrism as falsely exalting the Earth by placing the **CODEC_ERROR** symbol of the Divine and the source of **CODEC_ERROR** the lowly spot in which **CODEC_ERROR** **CODEC_ERROR** filth and ephemera collect , **CODEC_ERROR** as Galileo put it , and granting the Earth movement and a place among the stars .', 'This fails to support the idea that human worth is derived from the physical centrality of the ball of dust we all live on .', 'In fact , a common argument against Christian belief is that it devalues humanity by suggesting that we are flawed .', 'When I observe Your heavens , the work of Your fingers , the moon and the stars , which You set in place , what is man that You remember him , the son of man that You look after him ?', 'The **CODEC_ERROR** scriptures , too , are replete with passages that make a point of the non-material nature of human value : If true glory were to consist in the possession of such perishable things , then the earth on which ye walk must needs vaunt itself over you , because it supplieth you , and bestoweth upon you , these very things , by the decree of the Almighty .', 'In its bowels are contained , according to what God hath ordained , all that ye possess .', 'From it , as a sign of His mercy , ye derive your riches .', 'Behold then your state , the thing in which ye glory !', 'And : Know ye not why We created you all from the same dust ?', 'Ponder at all times in your hearts how ye were created .', 'Since We have created you all from one same substance it is incumbent on you to be even as one soul , to walk with the same feet , eat with the same mouth and dwell in the same land , that from your inmost being , by your deeds and actions , the signs of oneness and the essence of detachment may be made manifest .', 'The conflation of intellectual concepts with their physical analogues or metaphors has dogged mankind since we first attempted to **CODEC_ERROR** into words what can not be put into **CODEC_ERROR** as my colleague , Ursula Le Guin has summed up as the **CODEC_ERROR** job .', 'We sometimes seem to have difficulty distinguishing fact from metaphor .', 'How do we tell the difference ?', 'Even as scripture takes pains to rob us of our sense of entitlement due to our address , it stresses a different type of centrality that owes nothing to location .', 'The Earth was only His footstool : But I tell you , **CODEC_ERROR** take an oath at all : either by heaven , because it is **CODEC_ERROR** throne ; or by the earth , because it is His **CODEC_ERROR** **CODEC_ERROR** Matthew 3:34-35a So whence the myth ?', 'Dennis Danielson conjectures that there was a collision of a number of different world views as each new discovery changed the way we saw the universe .', '**CODEC_ERROR** fascinating to me about this is that as the telescope showed us more and more of the cosmos , two polar opposite reactions emerged .', 'Nothing , the **CODEC_ERROR** teachings say , could be farther from the truth : It is impossible for religion to be contrary to science , even though some intellects are too weak or too immature to understand truth .', 'God made religion and science to be the measure , as it were , of our understanding .', 'Take heed that you neglect not such a wonderful power .', 'To him who has the power of comprehension religion is like an open book , but how can it be possible for a man devoid of reason and intellectuality to understand the Divine Realities of God ?', 'Put all your beliefs into harmony with science ; there can be no opposition , for truth is one .', 'When religion , shorn of its superstitions , traditions , and unintelligent dogmas , shows its conformity with science , then will there be a great unifying , cleansing force in the world which will sweep before it all wars , disagreements , discords and struggles **CODEC_ERROR** and then will mankind be united in the power of the Love of God .', 'I have to admit that , in my own life , the more I know about the way the Universe works , the deeper my appreciation of God grows : Science is an effulgence of the Sun of Reality , the power of investigating and discovering the verities of the universe , the means by which man finds a pathway to God .']"
1,./data_dsicap/Bahai/raw/Bahai36.txt,"['As I mindlessly filled out a ream of forms in my **CODEC_ERROR** office last week , I began to **CODEC_ERROR** many of these dang things do I have to fill out during a lifetime , anyway ?', 'As an adult , I **CODEC_ERROR** filled out a few thousand forms so far , checking boxes and listing old addresses and trying to remember random account numbers or what courses I took in college or when I had my tonsils removed .', 'Always , in this modern age , someone hands you or sends you one more form to fill out .', '**CODEC_ERROR** we just go back to the days when no one had to fill out a form to prove they existed ?', 'You know the worst thing about all those endless forms ?', 'That question about **CODEC_ERROR** It always stops me dead in my tracks .', 'The question usually says something like **CODEC_ERROR** race are you ?', '**CODEC_ERROR** or **CODEC_ERROR** of these categories best fits your racial or ethnic background ?', 'Each of those categories has a little box **CODEC_ERROR** supposed to check if you **CODEC_ERROR** with that group .', 'This always baffles me .', 'What if I , a light-skinned guy who comes mostly from Viking ancestors a thousand years ago , want to reach all the way back to my African roots fifty thousand years ago ?', 'What if I **CODEC_ERROR** even believe in categorizing people by their color or their culture ?', '**CODEC_ERROR** **CODEC_ERROR** my main problem with the **CODEC_ERROR** **CODEC_ERROR** the past few hundred years , science has tried to determine the origins of humanity .', 'Now , several different scientific studies of the human genome have determined , for the first time ever , that we all come from Africa .', 'You have no choice .', 'Because , whether you realize it or not , you descend from Africans .', '**CODEC_ERROR** believe me ?', 'But how did our species go on to populate the rest of the globe ?', 'How do we know that ?', 'There you go .', '**CODEC_ERROR** because the studies examined and then sequenced the genomes of a large cohort of indigenous **CODEC_ERROR** , African pygmies , Mayans , Bedouins , Sherpas , Cree Indians and many **CODEC_ERROR** analyzed highly detailed scans of their mitochondrial DNA , which traces ancestry through the maternal lines we share .', '**CODEC_ERROR** must forget all imaginary causes of difference and seek the very fundamentals of the divine religions in order that we may associate in perfect love and accord and consider humankind as one family , the surface of the earth as one nationality and all races as one humanity .', 'I promise , **CODEC_ERROR** no time during the course of these essays will you have to fill out any forms .']"
2,./data_dsicap/Bahai/raw/Bahai07.txt,"['But you can find similar stories of the confusion and multiplication of human language in the **CODEC_ERROR** , in the ancient Greek myth of Hermes , in the Sumerian epic called Enmerkar and the Lord of Arrata , and in multiple tribal cultures like the Maidu Indians of California , the Tlingit of Alaska , the Wasania tribe in Kenya and the **CODEC_ERROR** Maya in Guatemala .', 'The Tower of Babel The Tower of Babel This universal story of the Tower of Babel tells the tale of the beginnings of cultural differences among humanity , the origin of our multiplicity of languages .', '**CODEC_ERROR** believe we can solve that problem by adopting an internationally-accepted auxiliary language : In order to facilitate complete understanding between all people , a universal auxiliary language will be adopted and in the schools of the future two languages will be taught **CODEC_ERROR** the mother tongue and this international auxiliary tongue which will be either one of the existing languages or a new language made up of words from all the languages **CODEC_ERROR** the matter is to be determined by a confederation met for the purpose which shall represent all tribes and nations .', 'It will make the world one home and become the divine impulse for human advancement .']"
3,./data_dsicap/Bahai/raw/Bahai19.txt,"['O Thou Whose face is the object of my adoration , Whose beauty is my sanctuary , Whose habitation is my goal , Whose praise is my hope , Whose providence is my companion , Whose love is the cause of my being , Whose mention is my solace , Whose nearness is my desire , Whose presence is my dearest wish and highest aspiration , I entreat Thee not to withhold from me the things Thou didst ordain for the chosen ones among Thy servants .', 'Supply me , then , with the good of this world and of the next .', '**CODEC_ERROR** My God , my Adored One , my King , my Desire !', 'What tongue can voice my thanks to Thee ?', 'I was heedless , Thou didst awaken me .', 'I had turned back from Thee , Thou didst graciously aid me to turn towards Thee .', 'I was as one dead , Thou didst quicken me with the water of life .', 'I was withered , Thou didst revive me with the heavenly stream of Thine utterance which hath flowed forth from the Pen of the All-Merciful .', 'All existence is begotten by Thy bounty ; deprive it not of the waters of Thy generosity , neither do Thou withhold it from the ocean of Thy mercy .', 'I beseech Thee to aid and assist me at all times and under all conditions , and seek from the heaven of Thy grace Thine ancient favor .', '**CODEC_ERROR** Lauded be Thy Name , O Lord our God !', 'We shall seek Thy grace on the appointed Day and shall put our whole reliance in Thee , Who art our Lord .', 'Grant us that which is good and seemly that we may be able to dispense with everything but Thee .', 'Recompense those who endure patiently in Thy days , and strengthen their hearts to walk undeviatingly in the path of Truth .', 'Grant then , O Lord , such goodly gifts as would enable them to gain admittance into Thy blissful Paradise .', 'He is the Bearer of the most excellent titles throughout the heavens and the earth and whatever lieth between them .', 'All do His bidding , and all the dwellers of earth and heaven celebrate His praise , and unto Him shall all return .', 'The **CODEC_ERROR** O my God , my Lord and my Master !', 'I have detached myself from my kindred and have sought through Thee to become independent of all that dwell on earth and ever ready to receive that which is praiseworthy in Thy sight .', 'Bestow on me such good as will make me independent of aught else but Thee , and grant me an ampler share of Thy boundless favors .', 'Pitiful are we , grant us Thy favor ; poor , bestow upon us a share from the ocean of Thy wealth ; needy , do Thou satisfy us ; abased , give us Thy glory .', 'The fowls of the air and the beasts of the field receive their meat each day from Thee and all beings partake of Thy care and loving kindness .', 'Give us our daily bread and grant Thine increase in the necessities of life , that we may be dependent on none other than Thee , may commune wholly with Thee , may walk in Thy ways and declare Thy mysteries .', 'We are servants of Thy Threshold , taking shelter at Thy holy Door .', 'We seek no refuge save only this strong pillar , turn nowhere for a haven but unto Thy safekeeping .', 'Protect us , bless us , support us , make us such that we shall love but Thy good pleasure , utter only Thy praise , follow only the pathway of truth , that we may become rich enough to dispense with all save Thee , and receive our gifts from the sea of Thy beneficence , that we may ever strive to exalt Thy Cause and to spread Thy sweet savors far and wide , that we may become oblivious of self and occupied only with Thee , and disown all else and be caught up in Thee .', 'Grant us Thy grace and loving-kindness , Thy gifts and Thy bestowals , and sustain us , that we may attain our goal .', 'Thou art the Powerful , the Able , the Knower , the Seer ; and , verily , Thou art the Generous , and , verily , Thou art the All-Merciful , and , verily , Thou art the Ever-Forgiving , He to Whom repentance is due , He Who forgiveth even the most grievous of sins .', 'Turn the distressing cares of Thy holy ones into ease , their hardship into comfort , their abasement into glory , their sorrow into blissful joy , O Thou that holdest in Thy grasp the reins of all mankind !']"
4,./data_dsicap/Bahai/raw/Bahai31.txt,"['These colors developed later due to climates and regions ; they have no significance whatsoever .', 'The quote , from a famous speech **CODEC_ERROR** gave at Washington , **CODEC_ERROR** Howard University in 1912 , contains two scientific concepts **CODEC_ERROR** like to **CODEC_ERROR** skin color of our original human ancestors ; and the effect of climate on our color today .', '**CODEC_ERROR** what **CODEC_ERROR** had to say about Adam and Eve : If one were to take this account [ in the Torah ] according to the literal meaning of the words as indicated by their common usage , it would indeed be exceedingly strange , and human minds would be excused from accepting , affirming or imagining **CODEC_ERROR** The account of Adam and Eve , their eating from the tree , and their expulsion from Paradise are therefore symbols and divine mysteries .', 'But since the science of the human genome has advanced so rapidly , we can now begin to understand Adam and Eve from a scientific **CODEC_ERROR** as single individuals , but as small groups of people whose strong genes have persisted throughout human history , and who have mighty big family trees .', 'If you said Eastern Africa , **CODEC_ERROR** absolutely right .', 'What skin color do you think they had ?', 'No one knows with absolute certainty , of course , but Africans who live near the equator tend to have dark **CODEC_ERROR** brings us to **CODEC_ERROR** second point about color and climate .', 'Science has determined that your skin **CODEC_ERROR** you inherit **CODEC_ERROR** directly related to the amount of ultraviolet radiation your distant ancestors received .', 'If you live in an area near the equator where UV radiation is high , and your ancestors lived there , too , **CODEC_ERROR** likely have dark skin , which protects you from the sun .', 'If you live far from the tropics and closer to the **CODEC_ERROR** polar regions , you get less UV radiation , which produces lighter-skinned populations over time .', 'So dark skin allowed your **CODEC_ERROR** by extension , **CODEC_ERROR** live .', 'Without it , we **CODEC_ERROR** be human , and we would not have survived .', 'We all owe a great debt to Africa and **CODEC_ERROR** them , we **CODEC_ERROR** be here .', 'But **CODEC_ERROR** another big surprise : when people change their geographic location , and migrate away from one region into another , the skin color of their distant offspring gradually changes from dark to light or from light to dark .', 'When you understand all of this , and know the science behind skin color , it does become insignificant , a mere accident of history , genetics , geography and nature .', 'It can also become beautiful , like a multi-colored rose garden : My hope is that the white and the black will be united in perfect love and fellowship , with complete unity and brotherhood .', 'If they were all white or yellow or red , the garden would lack variety and attractiveness ; but when the colors are varied , white , pink , yellow , red , there will be the greatest beauty .', 'Therefore , I hope that you will be like a rose garden .', '**CODEC_ERROR** you receive rays from the same sun .']"
5,./data_dsicap/Bahai/raw/Bahai14.txt,"['While we can try to comprehend God , the **CODEC_ERROR** writings say , God will always remain an unthinkable , limitless , eternal , immortal and invisible mystery .', 'One mystical metaphor in the **CODEC_ERROR** writings compares God to a painter and the created world to a painting : Consider the relation between the craftsman and his handiwork , between the painter and his painting .', 'Which leads us to this basic conundrum : If God is beyond our comprehension , how can we seek and find **CODEC_ERROR** inspiration and life-giving energies ?', '**CODEC_ERROR** answers that critical question this way : So we can say there must be a Mediator between God and Man , and this is none other than the Holy Spirit , which brings the created earth into relation with the **CODEC_ERROR** **CODEC_ERROR** , the Divine Reality .', 'This animating intermediary between God and humanity , often called the Holy Spirit in the **CODEC_ERROR** writings , transmits its life-giving radiance to us through the prophets , the messengers , the manifestations of God : The Holy Spirit is the Light from the Sun of Truth bringing , by its infinite power , life and illumination to all mankind , flooding all souls with Divine Radiance , conveying the blessings of **CODEC_ERROR** Mercy to the whole world .', 'Likewise the Holy Spirit is the very cause of the life of man ; without the Holy Spirit he would have no intellect , he would be unable to acquire his scientific knowledge by which his great influence over the rest of creation is gained .', 'The illumination of the Holy Spirit gives to man the power of thought , and enables him to make discoveries by which he bends the laws of nature to his will .', 'The Holy Spirit it is which , through the mediation of the Prophets of God , teaches spiritual virtues to man and enables him to attain Eternal Life .', 'All these blessings are brought to man by the Holy Spirit ; therefore we can understand that the Holy Spirit is the Intermediary between the Creator and the created .', ""Baha'i House of Worship in Wilmette , IL **CODEC_ERROR** House of Worship in Wilmette , IL In the **CODEC_ERROR** concept of progressive revelation , the linked , systemic oneness of all the Manifestations of God , we can see how the power of the Holy Spirit has repeatedly inspired and illumined the world through the founders of the great Faiths : Abraham , Moses , Jesus Christ , Krishna , Buddha , Muhammad and now **CODEC_ERROR** ."", 'And those divine messengers all appeared to teach us how to access the mystical , the numinous and the spiritual realities of life .', 'So the primary and most heartfelt **CODEC_ERROR** prayers all ask for the power of the Holy Spirit to illuminate every human soul : May our eyes be ever awake ; may the windows of our minds be flung wide , so that when the messenger appeareth , we may not be deprived of his glory through the veils of preconceived ideas ; so that when the heavenly herald shouts the word of God , we may not be deaf ; so that when the holy fragrance of the paradise of the Almighty be diffused , our nostrils may not be afflicted with cold .', 'May we be enabled to inhale the perfume , behold the splendor , hearken to the voice and be regenerated with the spirit of the new day .', 'Then our life will be revivified , we shall enjoy eternal existence , be refreshed with the breath of the Holy Spirit and become informed of the mysteries of creation .']"
6,./data_dsicap/Bahai/raw/Bahai06.txt,"['In clear and uncompromising terms , the **CODEC_ERROR** writings exalt the position of scientific endeavor and discovery : God has endowed man with intelligence and reason whereby he is required to determine the verity of questions and propositions .', 'If religious beliefs and opinions are found contrary to the standards of science they are mere superstitions and imaginations ; for the antithesis of knowledge is ignorance , and the child of ignorance is superstition .', 'They have a common reality that all seekers of truth can recognize .', 'God has given us rational minds for this purpose , to penetrate all things , to find truth .', 'How can we understand **CODEC_ERROR** commands and to what use can we put them without the balance of reason ?', 'When religion is upheld by science and reason we can believe with assurance and act with conviction , for this rational faculty is the greatest power in the world .', 'Let us make nature our captive , break through all laws of limitation and with deep penetration bring to light that which is hidden .', 'African teenage girl examining experiment in chemistry labThe **CODEC_ERROR** Faith encourages everyone to use their God-given gifts of logic , reason , rationality , scientific inquiry and the power of the human mind to ascertain truth .']"
7,./data_dsicap/Bahai/raw/Bahai26.txt,"['As we are in Cincinnati , the home of President Taft , who has rendered such noble service in the cause of peace , I will dictate a statement for the people of Cincinnati and America generally .', 'Therefore , I left my native land to associate here with those who are the standard-bearers of international conciliation and agreement .']"
8,./data_dsicap/Bahai/raw/Bahai46.txt,"['All of the **CODEC_ERROR** internecine strife does have a positive **CODEC_ERROR** shows a deep caring and concern for the future of our countries and peoples .', 'People have passionate ideas and opinions because they care .', 'As you can see from the quotation above , though , the **CODEC_ERROR** teachings **CODEC_ERROR** shy away from that clash of divergent **CODEC_ERROR** encourage it .', 'In **CODEC_ERROR** consultation , everyone seeks the truth in an atmosphere of love and trust : **CODEC_ERROR** must have for its object the investigation of truth .', 'He who expresses an opinion should not voice it as correct and right but set it forth as a contribution to the consensus of opinion , for the light of reality becomes apparent when two opinions coincide .', 'Man should weigh his opinions with the utmost serenity , calmness and composure .', 'If he finds that a previously expressed opinion is more true and worthy , he should accept it immediately and not willfully hold to an opinion of his own .', 'By this excellent method he endeavors to arrive at unity and truth .', 'That means our leaders need to adhere to beliefs and convictions that unite groups of people rather than separate us from each other .', 'Only through proper and civilized discourse based on evidence and facts , can we even hope to identify the maladies afflicting humankind , prescribe the remedies , and then , through our combined unity of will and purpose administer the proper medicines in doses that will heal the ailing body of humankind .', '**CODEC_ERROR** proclaimed this principle : Not everything that a man knoweth can be disclosed , nor can everything that he can disclose be regarded as timely , nor can every timely utterance be considered as suited to the capacity of those who hear **CODEC_ERROR** Such is the consummate wisdom to be observed in thy pursuits .', 'The **CODEC_ERROR** teachings say that the Divine Physician has appeared once **CODEC_ERROR** Persian nobleman imprisoned for his social and religious beliefs titled **CODEC_ERROR** , the Glory of God .', 'He repeatedly stated that these prescriptions were not from himself , but rather from God .', '**CODEC_ERROR** asks the central question of our era : how long will we persist in our old , outdated , useless ways , and how long do we have before those old ways destroy us ?', 'We need to unite to live , or persist in our separation and perish .', 'About five miles from my home a metal truss bridge over the Delaware River , originally built in 1835 , separates New Jersey from Pennsylvania .', 'lower-trenton-bridge Those thick coiled cables , one strand wound amidst others , remind me of unified consultation and discourse .', 'Sometimes the outer , thinner wires must be peeled back to arrive at the core of **CODEC_ERROR** yet , all the wires make up the whole truth , and one wire by itself **CODEC_ERROR** support the structure .', 'They support the facts of the matter at hand , so we can apply the prescriptions of the Divine Physician , identify the disease and apply the remedies .']"
9,./data_dsicap/Bahai/raw/Bahai40.txt,"['Clothe thyself with the essence of righteousness , and let thine heart be afraid of none except God .', 'Try this for a minute : see if you can remember the last time you felt really afraid .', 'Can you recall it ?', 'If not , good for **CODEC_ERROR** you lead a charmed life , or maybe **CODEC_ERROR** conquered your fears .', 'But if you do remember that feeling of abject fear , think about why you felt that way .', 'Did you fear humiliation , or a loss of respect , or poverty , or injury , or even death ?', 'Did you fear for yourself , or for someone close to you ?', 'Did the fear you felt make you change your behavior or your beliefs ?', 'Fear can powerfully motivate us in life .', 'Scientists have determined , though , that most fears **CODEC_ERROR** **CODEC_ERROR** , we learn them .', 'We all have early experiences that condition our fear response , and that make us afraid of certain things .', 'My wife **CODEC_ERROR** ride horses , for **CODEC_ERROR** because of anything that ever happened directly to her , but because at three years old she saw her older sister fall off a horse .', 'scared-girl These cognitive fears , whether rational or irrational , can persist throughout our lives , and even determine the course of our lives .', 'In my own life , I developed an early fear of God , because my parents took me to a church that instilled a fire-and-brimstone version of the Creator in my young mind .', 'So I visualized that **CODEC_ERROR** God as a wrathful , bad-tempered tyrant , who insisted that I be good or suffer terrible consequences .', 'For most of my childhood I feared that particular God , until I learned that I could reject his **CODEC_ERROR** did .', 'For some time , I thought of myself as an atheist , denying the existence of any Creator because I **CODEC_ERROR** like or believe the depiction of God I first encountered .', 'Then I learned about the **CODEC_ERROR** Faith , and I found a completely new conception of God .', 'Instead of an angry , anthropomorphized Supreme Being , I learned that God exists far beyond the conceptual abilities of any human being .', 'The birds of our hearts , I realized , can never reach the heights necessary to understand our Creator : To every discerning and illuminated heart it is evident that God , the unknowable Essence , the Divine Being , is immensely exalted beyond every human attribute , such as corporeal existence , ascent and descent , egress and regress .', 'In fact , **CODEC_ERROR** compares those attempts to a painting trying to comprehend the painter : He is indeed a true believer in the unity of God who , in this Day , will regard Him as One immeasurably exalted above all the comparisons and likenesses with which men have compared Him .', 'He hath erred grievously who hath mistaken these comparisons and likenesses for God Himself .', 'So maybe you can understand my consternation , years after I decided to become a **CODEC_ERROR** , when I came upon this passage in the **CODEC_ERROR** writings : The fear of God hath ever been a sure defense and a safe stronghold for all the peoples of the world .', 'There it was **CODEC_ERROR** fear of God .', 'As a **CODEC_ERROR** , I had learned that God loves humanity , that **CODEC_ERROR** love created the very core of our existence .', 'I associated the **CODEC_ERROR** conception of God with mercy and kindness , not fear .', 'So I searched the **CODEC_ERROR** writings for the phrase **CODEC_ERROR** fear of **CODEC_ERROR** I tried to understand how **CODEC_ERROR** and **CODEC_ERROR** used it and what it meant .', 'Instead , taqwa can also mean virtue , protection , faithfulness , piety , trust , righteousness and a high level of awareness of your place in the larger scheme of things .', 'Rather than instilling a primal fear of an angry God , this much more complex usage suggests how we should relate to the unknowable essence of **CODEC_ERROR** the emotions of awe , respect and inspiration : O people !', 'Fear God , and disbelieve not in Him Whose grace hath surrounded all things , Whose mercy hath pervaded the contingent world , and the sovereign potency of Whose Cause hath encompassed both your inner and your outer beings , both your beginning and your end .', 'Instead of reacting to it from a **CODEC_ERROR** fearful point of view , I began to see it from another **CODEC_ERROR** mixture of reverence , wonder and deep deference to that Unknowable Essence who created us all .']"
