term,freq,idf,logidf,tfidf,logtfidf
we,280,75.8181818182,4.32833812956,21229.0909091,1211.93467628
worker,130,92.6666666667,4.52900882502,12046.6666667,588.771147253
our,108,55.6,4.01818320126,6004.8,433.963785736
talk,40,139.0,4.93447393313,5560.0,197.378957325
labor,39,139.0,4.93447393313,5421.0,192.444483392
you,65,75.8181818182,4.32833812956,4928.18181818,281.341978421
get,34,139.0,4.93447393313,4726.0,167.772113726
my,35,119.142857143,4.7803232533,4170.0,167.311313865
say,50,75.8181818182,4.32833812956,3790.90909091,216.416906478
maurin,26,139.0,4.93447393313,3614.0,128.296322261
me,26,139.0,4.93447393313,3614.0,128.296322261
chapter,30,119.142857143,4.7803232533,3574.28571429,143.409697599
poverti,34,104.25,4.64679186068,3544.5,157.990923263
christ,33,104.25,4.64679186068,3440.25,153.344131402
farm,41,83.4,4.42364830936,3419.4,181.369580684
tri,24,139.0,4.93447393313,3336.0,118.427374395
factori,24,139.0,4.93447393313,3336.0,118.427374395
too,27,119.142857143,4.7803232533,3216.85714286,129.068727839
peter,53,59.5714285714,4.08717607274,3157.28571428,216.620331855
your,22,139.0,4.93447393313,3058.0,108.558426529
