term,freq,idf,logidf,tfidf,logtfidf
allah,231,139.0,4.93447393313,32109.0,1139.86347855
wa,65,139.0,4.93447393313,9035.0,320.740805653
ibn,59,139.0,4.93447393313,8201.0,291.133962055
prophet,58,139.0,4.93447393313,8062.0,286.199488122
sallam,50,139.0,4.93447393313,6950.0,246.723696657
crusad,44,139.0,4.93447393313,6116.0,217.116853058
messeng,44,139.0,4.93447393313,6116.0,217.116853058
said,119,41.7,3.7305011288,4962.3,443.929634327
dabiq,33,139.0,4.93447393313,4587.0,162.837639793
inde,31,139.0,4.93447393313,4309.0,152.968691927
ask,30,139.0,4.93447393313,4170.0,148.034217994
will,125,30.8888888889,3.43039653635,3861.11111111,428.799567044
islam,127,26.9032258065,3.29224619787,3416.70967743,418.115267129
apost,24,139.0,4.93447393313,3336.0,118.427374395
soldier,46,69.5,4.24132675257,3197.0,195.101030618
fear,23,139.0,4.93447393313,3197.0,113.492900462
punish,22,139.0,4.93447393313,3058.0,108.558426529
libya,22,139.0,4.93447393313,3058.0,108.558426529
say,39,75.8181818182,4.32833812956,2956.90909091,168.805187053
