term,freq,idf,logidf,tfidf,logtfidf
you,295,75.8181818182,4.32833812956,22366.3636364,1276.85974822
your,94,139.0,4.93447393313,13066.0,463.840549714
we,168,75.8181818182,4.32833812956,12737.4545455,727.160805766
yoga,76,139.0,4.93447393313,10564.0,375.020018918
mind,54,119.142857143,4.7803232533,6433.71428572,258.137455678
our,83,55.6,4.01818320126,4614.8,333.509205705
breath,31,139.0,4.93447393313,4309.0,152.968691927
fruit,28,139.0,4.93447393313,3892.0,138.165270128
prana,25,139.0,4.93447393313,3475.0,123.361848328
feel,24,139.0,4.93447393313,3336.0,118.427374395
yogi,22,139.0,4.93447393313,3058.0,108.558426529
happi,21,139.0,4.93447393313,2919.0,103.623952596
get,19,139.0,4.93447393313,2641.0,93.7550047295
want,22,119.142857143,4.7803232533,2621.14285715,105.167111573
gurudev,18,139.0,4.93447393313,2502.0,88.8205307963
pranayama,16,139.0,4.93447393313,2224.0,78.9515829301
inhal,15,139.0,4.93447393313,2085.0,74.017108997
peac,59,34.75,3.54817957201,2050.25,209.342594749
selfish,14,139.0,4.93447393313,1946.0,69.0826350638
