term,freq,idf,logidf,tfidf,logtfidf
you,302,75.8181818182,4.32833812956,22897.0909091,1307.15811513
your,89,139.0,4.93447393313,12371.0,439.168180049
we,115,75.8181818182,4.32833812956,8719.09090909,497.758884899
mind,56,119.142857143,4.7803232533,6672.00000001,267.698102185
want,53,119.142857143,4.7803232533,6314.57142858,253.357132425
happi,37,139.0,4.93447393313,5143.0,182.575535526
yogavill,34,139.0,4.93447393313,4726.0,167.772113726
arjuna,28,139.0,4.93447393313,3892.0,138.165270128
everyth,26,139.0,4.93447393313,3614.0,128.296322261
know,42,83.4,4.42364830936,3502.8,185.793228993
should,50,69.5,4.24132675257,3475.0,212.066337629
me,25,139.0,4.93447393313,3475.0,123.361848328
yourself,25,139.0,4.93447393313,3475.0,123.361848328
krishna,24,139.0,4.93447393313,3336.0,118.427374395
get,24,139.0,4.93447393313,3336.0,118.427374395
self,24,139.0,4.93447393313,3336.0,118.427374395
my,27,119.142857143,4.7803232533,3216.85714286,129.068727839
yoga,21,139.0,4.93447393313,2919.0,103.623952596
whi,20,139.0,4.93447393313,2780.0,98.6894786626
