term,freq,idf,logidf,tfidf,logtfidf
synagogu,40,139.0,4.93447393313,5560.0,197.378957325
jew,64,75.8181818182,4.32833812956,4852.36363636,277.013640292
torah,31,139.0,4.93447393313,4309.0,152.968691927
know,48,83.4,4.42364830936,4003.2,212.335118849
bless,28,139.0,4.93447393313,3892.0,138.165270128
jewish,98,36.2608695652,3.59073918643,3553.56521739,351.89244027
isra,22,139.0,4.93447393313,3058.0,108.558426529
rabbi,22,139.0,4.93447393313,3058.0,108.558426529
israel,62,49.0588235294,3.8930200583,3041.64705882,241.367243615
want,24,119.142857143,4.7803232533,2859.42857143,114.727758079
sibl,20,139.0,4.93447393313,2780.0,98.6894786626
templ,22,104.25,4.64679186068,2293.5,102.229420935
moment,16,139.0,4.93447393313,2224.0,78.9515829301
messag,15,139.0,4.93447393313,2085.0,74.017108997
am,17,119.142857143,4.7803232533,2025.42857143,81.2654953061
how,45,43.8947368421,3.78179442319,1975.26315789,170.180749044
get,14,139.0,4.93447393313,1946.0,69.0826350638
feel,14,139.0,4.93447393313,1946.0,69.0826350638
ourselv,14,139.0,4.93447393313,1946.0,69.0826350638
