term,freq,idf,logidf,tfidf,logtfidf
allah,154,139.0,4.93447393313,21406.0,759.908985702
you,156,75.8181818182,4.32833812956,11827.6363636,675.220748211
ibn,68,139.0,4.93447393313,9452.0,335.544227453
wa,59,139.0,4.93447393313,8201.0,291.133962055
prophet,47,139.0,4.93447393313,6533.0,231.920274857
sallam,47,139.0,4.93447393313,6533.0,231.920274857
your,46,139.0,4.93447393313,6394.0,226.985800924
we,76,75.8181818182,4.32833812956,5762.18181818,328.953697847
ask,41,139.0,4.93447393313,5699.0,202.313431258
dollar,31,139.0,4.93447393313,4309.0,152.968691927
messeng,29,139.0,4.93447393313,4031.0,143.099744061
said,93,41.7,3.7305011288,3878.1,346.936604978
crusad,25,139.0,4.93447393313,3475.0,123.361848328
prison,24,139.0,4.93447393313,3336.0,118.427374395
dabiq,24,139.0,4.93447393313,3336.0,118.427374395
me,23,139.0,4.93447393313,3197.0,113.492900462
repli,23,139.0,4.93447393313,3197.0,113.492900462
will,92,30.8888888889,3.43039653635,2841.77777778,315.596481344
