term,freq,idf,logidf,tfidf,logtfidf
thi,45,139.0,4.93447393313,6255.0,222.051326991
thou,32,139.0,4.93447393313,4448.0,157.90316586
uniti,20,139.0,4.93447393313,2780.0,98.6894786626
thee,18,139.0,4.93447393313,2502.0,88.8205307963
heaven,15,139.0,4.93447393313,2085.0,74.017108997
p,20,83.4,4.42364830936,1668.0,88.4729661872
imagin,11,139.0,4.93447393313,1529.0,54.2792132644
mankind,11,139.0,4.93447393313,1529.0,54.2792132644
prejudic,10,139.0,4.93447393313,1390.0,49.3447393313
talk,9,139.0,4.93447393313,1251.0,44.4102653982
virus,9,139.0,4.93447393313,1251.0,44.4102653982
principl,25,49.0588235294,3.8930200583,1226.47058823,97.3255014575
love,19,64.1538461538,4.1612840449,1218.92307692,79.0643968531
equal,21,55.6,4.01818320126,1167.6,84.3818472265
spiritu,18,64.1538461538,4.1612840449,1154.76923077,74.9031128082
will,36,30.8888888889,3.43039653635,1112.0,123.494275309
verili,8,139.0,4.93447393313,1112.0,39.475791465
ye,8,139.0,4.93447393313,1112.0,39.475791465
grace,8,139.0,4.93447393313,1112.0,39.475791465
