term,freq,idf,logidf,tfidf,logtfidf
allah,11,139.0,4.93447393313,1529.0,54.2792132644
choic,7,119.142857143,4.7803232533,834.000000001,33.4622627731
deed,5,139.0,4.93447393313,695.0,24.6723696657
methodolog,4,139.0,4.93447393313,556.0,19.7378957325
prophet,4,139.0,4.93447393313,556.0,19.7378957325
prais,3,139.0,4.93447393313,417.0,14.8034217994
rush,4,104.25,4.64679186068,417.0,18.5871674427
dabiq,3,139.0,4.93447393313,417.0,14.8034217994
islam,13,26.9032258065,3.29224619787,349.741935485,42.7992005723
ideolog,4,75.8181818182,4.32833812956,303.272727273,17.3133525182
choos,2,139.0,4.93447393313,278.0,9.86894786626
foreword,2,139.0,4.93447393313,278.0,9.86894786626
ob,2,139.0,4.93447393313,278.0,9.86894786626
er,2,139.0,4.93447393313,278.0,9.86894786626
hijrah,2,139.0,4.93447393313,278.0,9.86894786626
kufr,2,139.0,4.93447393313,278.0,9.86894786626
inflict,2,139.0,4.93447393313,278.0,9.86894786626
creed,2,139.0,4.93447393313,278.0,9.86894786626
afflict,2,139.0,4.93447393313,278.0,9.86894786626
