term,freq,idf,logidf,tfidf,logtfidf
you,359,75.8181818182,4.32833812956,27218.7272727,1553.87338851
your,124,139.0,4.93447393313,17236.0,611.874767708
we,127,75.8181818182,4.32833812956,9628.90909091,549.698942454
mind,66,119.142857143,4.7803232533,7863.42857144,315.501334718
yoga,49,139.0,4.93447393313,6811.0,241.789222723
om,43,139.0,4.93447393313,5977.0,212.182379125
whi,38,139.0,4.93447393313,5282.0,187.510009459
say,65,75.8181818182,4.32833812956,4928.18181818,281.341978421
want,40,119.142857143,4.7803232533,4765.71428572,191.212930132
vibrat,27,139.0,4.93447393313,3753.0,133.230796195
get,26,139.0,4.93447393313,3614.0,128.296322261
guru,25,139.0,4.93447393313,3475.0,123.361848328
me,24,139.0,4.93447393313,3336.0,118.427374395
self,23,139.0,4.93447393313,3197.0,113.492900462
let,23,139.0,4.93447393313,3197.0,113.492900462
should,41,69.5,4.24132675257,2849.5,173.894396855
know,34,83.4,4.42364830936,2835.6,150.404042518
mantra,20,139.0,4.93447393313,2780.0,98.6894786626
will,89,30.8888888889,3.43039653635,2749.11111111,305.305291735
