term,freq,idf,logidf,tfidf,logtfidf
unto,37,139.0,4.93447393313,5143.0,182.575535526
shall,36,139.0,4.93447393313,5004.0,177.641061593
thee,27,139.0,4.93447393313,3753.0,133.230796195
lord,67,55.6,4.01818320126,3725.2,269.218274484
thou,23,139.0,4.93447393313,3197.0,113.492900462
s,44,64.1538461538,4.1612840449,2822.76923077,183.096497976
daniel,20,139.0,4.93447393313,2780.0,98.6894786626
god,84,32.0769230769,3.46813686434,2694.46153846,291.323496605
belov,19,139.0,4.93447393313,2641.0,93.7550047295
nebuchadnezzar,17,139.0,4.93447393313,2363.0,83.8860568632
christ,22,104.25,4.64679186068,2293.5,102.229420935
imag,30,75.8181818182,4.32833812956,2274.54545455,129.850143887
sermon,16,139.0,4.93447393313,2224.0,78.9515829301
heaven,15,139.0,4.93447393313,2085.0,74.017108997
dan,15,139.0,4.93447393313,2085.0,74.017108997
sunday,15,139.0,4.93447393313,2085.0,74.017108997
outlin,15,139.0,4.93447393313,2085.0,74.017108997
ye,15,139.0,4.93447393313,2085.0,74.017108997
tim,15,139.0,4.93447393313,2085.0,74.017108997
say,27,75.8181818182,4.32833812956,2047.09090909,116.865129498
