,fileName,sentence
0,./data_dsicap/SeaShepherds/raw/SS01.txt,"['Dear Friends , Because of you , thousands of endangered and threatened whales , dolphins , porpoises , sea turtles , sharks and other marine mammals have been saved .', ""During last year 's Operation Milagro II campaign , our Sea Shepherd crew members were able to save one humpback whale , seven totoaba bass , fifty-five rays , dozens of sharks and countless numbers of other marine mammals that were entangled in illegal gill nets ."", 'We removed 42 illegal gill nets from the Gulf of California which also extended the lives of countless marine species , including the vaquita .', ""During last year 's Operation Milagro II campaign , our Sea Shepherd crew members were able to save one humpback whale , seven totoaba bass , fifty-five rays , dozens of sharks and countless numbers of other marine mammals that were entangled in illegal gill nets ."", 'We removed 42 illegal gill nets from the Gulf of California which also extended the lives of countless marine species , including the vaquita .', 'Your meaningful support provides our crew members with vital equipment and resources to protect the vaquita and other marine species .']"
1,./data_dsicap/SeaShepherds/raw/SS12.txt,"['Fourteen years ago in 2001 , I took my ship Ocean Warrior to Cocos Island , Costa Rica .', 'When we arrived we found an Ecuadorian long-liner , the San Jose , busily slaughtering sharks not far off the beach of Cocos Island National Park .', 'The rangers were watching from the shore but , not having a boat , they could do nothing .', 'We offered our help and together the Cocos Island rangers and the Sea Shepherd crew stopped the San Jose , confiscated many kilometers of longlines and hundreds of dead sharks .', 'We then assisted with the arrest of the crew .', 'Because of that arrest , I made a formal agreement with the Costa Rican Ministry of the Environment to begin patrolling the Cocos Island Marine Reserve in partnership with the rangers beginning in 2002 .', 'The partnership with Costa Rica never happened because a Costa Rican poaching vessel , the Varadero I , was caught by my crew and me in Guatemalan territorial waters in 2002 and at the request of the Guatemalan authorities , we stopped their illegal activities .', 'However these eight fishermen returned to Costa Rica and accused me of trying to murder them .', 'Once again I went to court and once again the charges were dismissed and I was given clearance to depart Costa Rica .', 'I never heard another word about this until May 2012 when the German border guards arrested me in Frankfurt on a Costa Rican extradition warrant for a charge which was now stated as something called **CODEC_ERROR** **CODEC_ERROR** This arrest was followed immediately by a Japanese extradition request .', 'Japan wanted me extradited for **CODEC_ERROR** to **CODEC_ERROR** on a whaling ship and for **CODEC_ERROR** of **CODEC_ERROR** Germany made the decision to extradite me to Japan , which gave me no choice but to skip bail and escape to sea , where I spent the next 15 months from August 2012 until the end of October 2013 .', 'In my case , I stopped a shark finning operation in Guatemalan waters at the request of the Guatemalan government and Japan charged me because of our opposition to their illegal whaling operations ( as ruled by the International Court of Justice ) in the Southern Ocean .', 'The charges were brought against me in the port city of Puntarenas , where illegal fishing is epidemic .', 'During the initial trial we discovered and documented the illegal landing of sharks in Puntarenas .', 'It was not hard , the shark fins were being dried in public view .', '**CODEC_ERROR** are more concerned about these [ drug trafficking ] organizations infiltrating our fishermen or the fishing boats that were once dedicated to fishing and are now dedicated to the trafficking of drugs , **CODEC_ERROR** said Public Security Vice Minister Gustavo Mata .', '**CODEC_ERROR** speaking , more of our fishermen are dedicating themselves to coca **CODEC_ERROR** However back in 2001 , rangers on Cocos Island told me at that time that they were very concerned about drugs being transported on fishing vessels .', 'It is becoming clearer to me that our plans to come to Cocos Island in 2002 for permanent patrols represented a threat to the narco-traffickers .', 'This is also the reason that our offer of two first-rate fast patrol vessels for Cocos Island has been turned down .', 'In 2002 , at the request of the Guatemalan government , we stopped a Costa Rican shark-finning vessel , the Varadero I in Guatemalan waters .', 'We caught and filmed them in the act of catching and finning sharks .', 'The eight fishermen onboard the Varadero I reported to Costa Rican authorities that we tried to murder them .', 'They had no evidence , no documentation , just their word against the 30 Sea Shepherd crewmembers and independent filmmakers who witnessed and documented the incident on the Ocean Warrior .', 'A week later I was charged once again with eight counts of assault ; once again our film disproved these charges and the charges were dismissed and I was given clearance to depart Costa Rica .', 'I heard nothing more until I was arrested 10 years later in Germany , this time for the charge of **CODEC_ERROR** **CODEC_ERROR** The accusation as it stands now states that the incident took place in international waters yet it also states an exact position , a position that is well inside Guatemalan waters where Guatemalan law allowed us to intervene against this illegal activity .', 'The Costa Rican court states there is no evidence that the Costa Rican fishermen were poachers despite the fact that we filmed them poaching and the fact that in 2001 , the Varadero I was arrested in the Galapagos ( Ecuador ) for illegal fishing .', 'In the case of Jairo Mora Sandoval , his killers were acquitted earlier this year by the Costa Rican court , not because they were innocent , but because the police and the prosecution conveniently lost crucial evidence .', 'However at the last minute the meeting was cancelled , with the excuse being that they could not work with Sea Shepherd as long as I was wanted by the courts and Costa Rica continues seeking to extradite me .', 'They need a good full-time patrol boat .', 'We have such a boat , two of them in fact , and we can deploy these boats on a permanent basis to work in partnership with the rangers in order to stop all poaching activities in the Cocos Island Marine Reserve .', 'However , I **CODEC_ERROR** believe that some Costa Rican government officials want eyes and ears that they can not control anywhere near Cocos Island .', 'I am taking this case before the Inter-American Commission on Human Rights and we will continue to investigate just why it is that the Costa Rican government is protecting poachers and refusing to properly patrol the Cocos Islands National Park Marine Reserve .']"
2,./data_dsicap/SeaShepherds/raw/SS15.txt,"['A few days ago I posted that there was an unconfirmed report that an Orca had died at Marineland in Antibes .', 'I think it is quite safe to say that the flood damage was the cause of death but that would contradict the report after the flood that an Orca had died , a report that Marineland denied at the time .', 'Marineland , SeaWorld and other cetacean prisons around the world are a disgrace to humanity and an ongoing ordeal of suffering for hundreds of animals denied their rights to be free and to live a full and productive life .']"
3,./data_dsicap/SeaShepherds/raw/SS13.txt,"['You **CODEC_ERROR** **CODEC_ERROR** seals , pigs , dolphins , deer , fish or any other animal .', 'You harvest corn , oranges , or apples but not seals or fish .', 'I notice that even farmers **CODEC_ERROR** use the term for the killing of cows or pigs ; they slaughter cows and pigs , they **CODEC_ERROR** harvest them .', 'It seems to me that any seal that **CODEC_ERROR** swim , **CODEC_ERROR** escape , and is helpless on an ice floe at three weeks of age qualifies as a baby seal .', 'And it is not a seal hunt .', 'She was all for conservation , as long as it took place outside the borders of Norway and did not involve Norwegian fishing vessels .', 'Just think , if every person on Earth ate one fish per week , it would add up to seven and a half billion fish per week or 390 billion fish per year .', 'The ecological reality is that all industrialized fishing should be prohibited immediately if we are to protect oceanic eco-systems .', 'We use terms in fisheries like **CODEC_ERROR** the stocks , **CODEC_ERROR** or the **CODEC_ERROR** have been reduced , **CODEC_ERROR** or the **CODEC_ERROR** are **CODEC_ERROR** It makes it sound like **CODEC_ERROR** all neat and handy , and like the fish is already on the grocery shelf .', 'The correct term should be **CODEC_ERROR** We **CODEC_ERROR** say there is an **CODEC_ERROR** stock of humans messing up the **CODEC_ERROR** Nor do we say that the **CODEC_ERROR** of humans needs to be **CODEC_ERROR** When you put the three above-mentioned words together , you get the **CODEC_ERROR** harvesting of **CODEC_ERROR** of fish .', 'It is the ethically correct substitute word for **CODEC_ERROR** Humans wipe out 90 million sharks a year , many times slicing off their fins and tossing them back alive into the sea .', 'In fact we are angered beyond measure , and rightfully so , when the Chinese authorities conduct mass seizures and slaughters of dogs ; yet many of these same outraged people seem to think it is perfectly alright to kick , club and skin baby seals alive or to cut the throats of sheep and goats .', 'Thus we have the absurd description of the Canadian seal hunt or the Japanese dolphin slaughter as **CODEC_ERROR** and sustainable harvesting of stocks of **CODEC_ERROR** By simply using the word **CODEC_ERROR** , **CODEC_ERROR** we can accept that an animal being bludgeoned on the head with a spiked club is kind of okay because it is described as **CODEC_ERROR** Imagine the outrage if animal shelters put down dogs and cats using a club instead of a lethal injection .', 'We always hear that Faroese whale killers **CODEC_ERROR** saw through the neck of a pilot whale to sever the spinal **CODEC_ERROR** It takes a few minutes but the Danish government has said that the slaughter of pilot whales is a humane , sustainable harvest of wild pilot whale stocks .', 'And to add insult to injury we have named some whales **CODEC_ERROR** **CODEC_ERROR** because whalers viewed them as the **CODEC_ERROR** whales to kill : because they were slow and did not sink after they were harpooned .', 'I would prefer to see the Patagonia right whale called the Patagonia whale .', 'I would prefer to have the whale named after someone who likes whales or defends whales instead of some serial murderer of whales .', 'I call this whale the **CODEC_ERROR** **CODEC_ERROR** And why is it that you **CODEC_ERROR** describe an animal killer as a **CODEC_ERROR** ?', '**CODEC_ERROR** **CODEC_ERROR** dictionary defines **CODEC_ERROR** as the killing of another human being , but it also says that to kill or slaughter inhumanely or barbarously is murder too .', 'In the Faroe Islands they call the killing of the pilot whales the **CODEC_ERROR** The word **CODEC_ERROR** means whale and the word **CODEC_ERROR** is Nordic for murder .', 'I think that **CODEC_ERROR** is an acceptable term for describing the barbarous slaughter of a seal or the inhumane killing of a dolphin , a whale or an elephant .', 'Carnivores hunt down , pounce upon , and rip the flesh from the body of their living prey , with veins in their teeth , blood on their face and the stench of slaughter in their nostrils .']"
4,./data_dsicap/SeaShepherds/raw/SS06.txt,"['For more than thirty years , you have been held captive in one tiny pool or another , first in Sealand and now in SeaWorld .', 'You have been forced to perform tricks for food , forced to donate sperm , forced to endure isolation , and forced to live a shell of a life that in no way resembles the true nature of an orca .', 'For nearly forty years , Sea Shepherd has sought to protect you , your family , and all marine wildlife .', 'We have sought to end the slaughter of seals in Canada , to stop the murder of whales in Antarctica , and we have sought to end the horrific dolphin drive hunts in Taiji , Japan .', 'Your suffering is magnified in the thousands of dolphins ripped from the North Pacific Ocean to also endure a lifetime of slavery .', 'I have seen dolphins ripped away from their families .', 'During my three campaigns in Taiji , Japan , I saw firsthand the harsh and brutal reality of the captive dolphin trade .', 'The dolphins stolen from the sea in Taiji were not just taken captive ; they were molested in the truest sense of the word .', 'Sea Shepherd is committed to stopping the captive dolphin industry not just for those dolphins , but for you and for every other orca who languishes in a concrete tank .', 'Blackfish was not just your story , but the story of all orcas , dolphins , seals , sea lions , and animals held against their wills in tanks , ocean pens , and cement pools .', 'And now your health has deteriorated to the point that even SeaWorld , your captors , admit that you are dying .', 'Please know that Sea Shepherd will continue to fight for you and for cetacean freedom -- until every last tank is empty .']"
5,./data_dsicap/SeaShepherds/raw/SS04.txt,"['Joining the Sea Shepherd on a campaign was never anything I took lightly .', ""I realize that they have received some fame , along with some infamy , from the TV show 'Whale Wars ' ."", 'But my instinct told me that the Sea Shepherd team was involved in some very powerful and effective activities meant to put a stop to at least some , if not all , of the atrocities occurring in our oceans today .', ""My trip to join Operation Milagro aboard the M/V Farley Mowat would also coincide with a growing need within myself , to be effective in a more `` ground level , one thing at a time '' approach to my activism ( one whale - one dolphin - one shark - one ecosystem ) ."", ""The general attitude of the crew on board the Farley Mowat ( a former coast guard cutter ) and the Martin Sheen ( a beautiful monohull sailboat ) the two boats on the mission in Mexico , feels much like a 'refreshing excitement ' for their meaningful work ."", ""This `` good '' includes finding and pulling illegal **CODEC_ERROR** fishing nets , disrupting ( safely and legally ) fish poaching , rescuing any distressed ocean life they come across and staying in constant contact with the local navy and environmental protection agencies who enforce the anti-poaching laws ."", 'They are volunteers willing to do anything they can to help and they are joined and led by people with skills in marine mechanical , diving , marine biology , media management and filming and , of course , the chefs and the experienced boat captains and crew .', 'In the first three days of my stay aboard ship , we found and pulled up one illegal gill net per day .', 'At other times , they are possibly quite new and the carnage of all manner of sea life from dolphins to sea turtles , from sharks and rays to swordfish and tuna is evident every few feet .', 'Two days before I arrived they had found a newish net that was over a mile and a half long and contained over 70 sharks .', 'Indiscriminately killed in the pursuit of the Totoaba , an endangered fish valued ( by Asian markets ) for , of all things , its swim bladder .', 'All night long they patrol the waters flashing massive bright lights on illegal fishing taking place within the fish reserves and using illegal nets .', 'This time , they are designing a **CODEC_ERROR** **CODEC_ERROR** meant to troll behind their boats in the hopes of grabbing unseen illegal gill nets .', 'The net was wrapped around its head and held to the ocean bottom by massive and heavy anchors on either side .', 'An intense 4 hours later I have only good news to tell you ; we cut the whale free of the net .', 'Though there was some initial scrambling as the crew is not really trained for such a job , cool heads prevailed and working with the navy we all pitched in to cut away the net while the little whale ( and by little I mean roughly 8 tons ) struggled in distress .', 'I myself will have the lifelong memory of knowing I made the actual last cut ( along with the navy and our crew working the other side ) while hanging off the front of the Sea Shepherd zodiac dinghy .', 'At one moment we were all working hard to do all we could to free the whale and the next moment there was nothing .', 'Until suddenly one hundred yards away the beautiful young whale surfaced to our cheers !', 'However , the Sea Shepherd organization is putting all its money where its mouth is by being constantly and actively involved wherever it can be .', 'As Paul Watson is fond of saying to poachers ; **CODEC_ERROR** you **CODEC_ERROR** doing anything illegal , then what are you worried about ?', 'Worried that their ability to rampage the ocean , raping and running , essentially clear cutting the fish out of the ocean will become more and more powerless .', ""And it 's the efforts of organizations like the Sea Shepherd that give me confidence that what needs to be done to save this planet , is being done ."", 'As the Sea Shepherd teams around the world ( the fleet is growing ) continues to work in concert with government , **CODEC_ERROR** and environmental protection agencies they are still accused wrongly of being **CODEC_ERROR** .', 'The Sea Shepherd Conservation Society only wants what you and I do ; a clean , healthy planet with intact ecosystems and variety of flora and fauna for our great , great grandchildren to enjoy .', 'I will return to many more Sea Shepherd voyages in my lifetime to help out .']"
6,./data_dsicap/SeaShepherds/raw/SS20.txt,"['Sea Shepherd has never called for a boycott of Danish products but the feeling in Denmark is that we have done so , and of course many people outside of Sea Shepherd have advocated a boycott .', 'We do need to continue to write to Danish politicians and we do need to keep this issue before the Danish public .']"
7,./data_dsicap/SeaShepherds/raw/SS05.txt,"['The Humane Society of the United States ( HSUS ) may be collecting their 30 pieces of silver over the next five years .', 'This partnership is not really so surprising when we consider that HSUS previously partnered with abusive dog fighting criminal Michael Vick to help him return to acceptability in the public eye .', 'The first spin was their blatant proclamation that no orca has been successfully returned to the wild .', 'He spent those five years free , hunting for fish and swimming between Norway and Iceland .', 'In fact , 20 SeaWorld orcas and 133 of their dolphins have died in captivity over the last 24 years .', 'SeaWorld is not fooling us by saying that life is better in their concrete tanks than in the sea .', 'At the time of **CODEC_ERROR** release , HSUS was boasting of the success and certainly claiming credit for their part in it .', 'Now it appears there is more profit in agreeing with SeaWorld , that the release was a failure .', 'For years HSUS has been promoting sea pens , large enclosures in a fjord or bay for the orcas to be released , where they could swim for miles and learn to hunt for fish .', 'That all is now forgotten when Pacelle , sitting side by side with Manby , said to the world last week that sea pens will not work and he was happy that the orcas will live out their lives without a breeding program .', 'Of course what they do by themselves is something else altogether , to which they will argue , **CODEC_ERROR** difficult to separate an amorous couple of orcas unless of course they are contemplating abortions .', 'In that ad they claimed SeaWorld does wonderful things like rescuing animals in distress , yet only a few years ago Dr. Naomi Rose , speaking about SeaWorld said , **CODEC_ERROR** work that they actually do **CODEC_ERROR** as great as they claim .', ""It looks good , but in the end , they **CODEC_ERROR** offer evidence of success because they **CODEC_ERROR** monitor most of the animals they **CODEC_ERROR** Now , according to the ad , HSUS is calling SeaWorld **CODEC_ERROR** and describes their swim with dolphin programs ( it recently condemned ) , as **CODEC_ERROR** , interactive and informative experiences . ''"", 'HSUS added that **CODEC_ERROR** food offerings ( will ) reflect an awareness of animal welfare , such as crate-free pork and cage-free **CODEC_ERROR** It appears that HSUS had forgotten their past condemnation of the practice of grinding up male chicks alive and the horrendous conditions at slaughter houses .', 'I think HSUS will fare much better with their betrayal of the orcas and dolphins of SeaWorld .', 'SeaWorld has announced that they will be active partners with HSUS to oppose sealing , whaling and shark-finning .', 'I assume this partnership will include promoting HSUS at SeaWorld and HSUS promoting SeaWorld to the public .', 'Manby has said he will lobby to stop Japan from killing whales .', 'The orcas will remain in their tanks .', 'HSUS will be promoted inside SeaWorld with the potential of enlisting a huge increase in support with their now larger tent and SeaWorld will appear to be absolved of their sins .', 'SeaWorld intends to see them stay imprisoned in their little tanks and HSUS sees that as a good thing .']"
8,./data_dsicap/SeaShepherds/raw/SS02.txt,"['This is our largest sea turtle defense campaign to date and we need your help to support our ground crew in three countries , to save endangered sea turtles .', 'While humans are the biggest threat to sea turtles , we also hold the key to their survival .', 'How Operation Jairo II Will Make a Difference In Florida , we will work to save turtles from light pollution that disorients the turtles away from the ocean , causing them to die from dehydration or to be killed by cars .', 'In Costa Rica and Honduras , we will fight the many human-induced threats to sea turtles like pollution and poaching .', 'In all locations , we will conduct beach clean-ups to protect the turtles .', 'Our 2015 sea turtle campaign saved over 12,000 turtles and hatchlings !', 'Your Gift Will Support Other Missions Sea Shepherd Conservation Society continues to combat illegal fishing , over-fishing , whaling , sealing , dolphin killing , plastic pollution and preventing the destruction of coral reefs and other oceanic ecosystems .', 'In addition to supporting Operation Jairo II , your gift will support other upcoming campaigns , including efforts to stop salmon farming , to protect the critically endangered vaquita porpoise and totoaba bass , combat ongoing efforts to oppose Orcas in captivity and so much more .', 'Thank you in advance for making all Sea Shepherd campaigns possible .', 'Double Your Gift For the Oceans , Paul Watson Captain Paul Watson Founder and Executive Director Sea Shepherd Conservation Society']"
9,./data_dsicap/SeaShepherds/raw/SS17.txt,"['The Faroese killers slaughter pilot whales and dolphins simply because they like killing these wonderful sentient beings .', 'It was a very expensive operation financed by the Danish people and for the sole purpose of allowing a few thugs to slaughter whales contaminated with mercury .', 'They will irresponsibly feed the toxic whale meat to their children so that they can continue to boast about how proud they are of spilling hundreds of liters of hot blood into the cold sea .', 'They will allow their children to poke out the eyeballs and pry out the teeth of the pilot whales , jump on the carcasses and play with fetuses viciously ripped from the bodies of cetacean mothers .', 'And Sea Shepherd thanks everyone who supported this campaign with your donations and your time .']"
