term,freq,idf,logidf,tfidf,logtfidf
shall,138,139.0,4.93447393313,19182.0,680.957402772
unto,98,139.0,4.93447393313,13622.0,483.578445447
s,200,64.1538461538,4.1612840449,12830.7692308,832.25680898
god,336,32.0769230769,3.46813686434,10777.8461538,1165.29398642
you,126,75.8181818182,4.32833812956,9553.09090909,545.370604325
sermon,65,139.0,4.93447393313,9035.0,320.740805653
hell,56,139.0,4.93447393313,7784.0,276.330540255
say,99,75.8181818182,4.32833812956,7506.0,428.505474826
wit,108,69.5,4.24132675257,7506.0,458.063289278
wbc,53,139.0,4.93447393313,7367.0,261.527118456
thou,52,139.0,4.93447393313,7228.0,256.592644523
sunday,52,139.0,4.93447393313,7228.0,256.592644523
lord,127,55.6,4.01818320126,7061.2,510.30926656
outlin,49,139.0,4.93447393313,6811.0,241.789222723
we,88,75.8181818182,4.32833812956,6672.0,380.893755401
sin,47,139.0,4.93447393313,6533.0,231.920274857
ie,45,139.0,4.93447393313,6255.0,222.051326991
preach,44,139.0,4.93447393313,6116.0,217.116853058
belov,43,139.0,4.93447393313,5977.0,212.182379125
