term,freq,idf,logidf,tfidf,logtfidf
yoga,45,139.0,4.93447393313,6255.0,222.051326991
mind,43,119.142857143,4.7803232533,5123.14285715,205.553899892
yogavill,34,139.0,4.93447393313,4726.0,167.772113726
want,38,119.142857143,4.7803232533,4527.42857143,181.652283625
feel,32,139.0,4.93447393313,4448.0,157.90316586
get,30,139.0,4.93447393313,4170.0,148.034217994
everyth,30,139.0,4.93447393313,4170.0,148.034217994
should,57,69.5,4.24132675257,3961.5,241.755624896
breath,28,139.0,4.93447393313,3892.0,138.165270128
dedic,26,139.0,4.93447393313,3614.0,128.296322261
prana,25,139.0,4.93447393313,3475.0,123.361848328
joy,23,139.0,4.93447393313,3197.0,113.492900462
say,40,75.8181818182,4.32833812956,3032.72727273,173.133525182
happi,21,139.0,4.93447393313,2919.0,103.623952596
anyth,21,139.0,4.93447393313,2919.0,103.623952596
ask,20,139.0,4.93447393313,2780.0,98.6894786626
selfish,19,139.0,4.93447393313,2641.0,93.7550047295
whi,18,139.0,4.93447393313,2502.0,88.8205307963
gurudev,18,139.0,4.93447393313,2502.0,88.8205307963
