term,freq,idf,logidf,tfidf,logtfidf
mind,109,119.142857143,4.7803232533,12986.5714286,521.05523461
yoga,85,139.0,4.93447393313,11815.0,419.430284316
om,44,139.0,4.93447393313,6116.0,217.116853058
whi,32,139.0,4.93447393313,4448.0,157.90316586
sri,34,119.142857143,4.7803232533,4050.85714286,162.530990612
medit,29,139.0,4.93447393313,4031.0,143.099744061
say,53,75.8181818182,4.32833812956,4018.36363636,229.401920867
breath,24,139.0,4.93447393313,3336.0,118.427374395
yogi,23,139.0,4.93447393313,3197.0,113.492900462
want,26,119.142857143,4.7803232533,3097.71428572,124.288404586
should,44,69.5,4.24132675257,3058.0,186.618377113
vibrat,21,139.0,4.93447393313,2919.0,103.623952596
swami,20,139.0,4.93447393313,2780.0,98.6894786626
calm,20,139.0,4.93447393313,2780.0,98.6894786626
know,32,83.4,4.42364830936,2668.8,141.5567459
clean,19,139.0,4.93447393313,2641.0,93.7550047295
asana,19,139.0,4.93447393313,2641.0,93.7550047295
everyth,19,139.0,4.93447393313,2641.0,93.7550047295
get,17,139.0,4.93447393313,2363.0,83.8860568632
