term,freq,idf,logidf,tfidf,logtfidf
mind,53,119.142857143,4.7803232533,6314.57142858,253.357132425
want,46,119.142857143,4.7803232533,5480.57142858,219.894869652
happi,39,139.0,4.93447393313,5421.0,192.444483392
yoga,32,139.0,4.93447393313,4448.0,157.90316586
everyth,21,139.0,4.93447393313,2919.0,103.623952596
medit,20,139.0,4.93447393313,2780.0,98.6894786626
will,88,30.8888888889,3.43039653635,2718.22222222,301.874895199
yantra,19,139.0,4.93447393313,2641.0,93.7550047295
clean,16,139.0,4.93447393313,2224.0,78.9515829301
peac,61,34.75,3.54817957201,2119.75,216.438953893
get,15,139.0,4.93447393313,2085.0,74.017108997
better,17,119.142857143,4.7803232533,2025.42857143,81.2654953061
happen,14,139.0,4.93447393313,1946.0,69.0826350638
feel,14,139.0,4.93447393313,1946.0,69.0826350638
anyth,14,139.0,4.93447393313,1946.0,69.0826350638
noth,14,139.0,4.93447393313,1946.0,69.0826350638
sutra,14,139.0,4.93447393313,1946.0,69.0826350638
if,66,28.7586206897,3.35893757237,1898.06896552,221.689879776
say,25,75.8181818182,4.32833812956,1895.45454546,108.208453239
