term,freq,idf,logidf,tfidf,logtfidf
unto,113,139.0,4.93447393313,15707.0,557.595554444
shall,108,139.0,4.93447393313,15012.0,532.923184778
s,183,64.1538461538,4.1612840449,11740.1538461,761.514980217
ie,82,139.0,4.93447393313,11398.0,404.626862517
god,315,32.0769230769,3.46813686434,10104.2307692,1092.46311227
wit,127,69.5,4.24132675257,8826.5,538.648497576
lord,145,55.6,4.01818320126,8062.0,582.636564183
sermon,55,139.0,4.93447393313,7645.0,271.396066322
say,92,75.8181818182,4.32833812956,6975.27272727,398.20710792
prophet,50,139.0,4.93447393313,6950.0,246.723696657
thou,49,139.0,4.93447393313,6811.0,241.789222723
sunday,48,139.0,4.93447393313,6672.0,236.85474879
belov,46,139.0,4.93447393313,6394.0,226.985800924
outlin,46,139.0,4.93447393313,6394.0,226.985800924
amalek,41,139.0,4.93447393313,5699.0,202.313431258
hath,41,139.0,4.93447393313,5699.0,202.313431258
thee,39,139.0,4.93447393313,5421.0,192.444483392
christ,50,104.25,4.64679186068,5212.5,232.339593034
preach,35,139.0,4.93447393313,4865.0,172.70658766
persecut,35,139.0,4.93447393313,4865.0,172.70658766
