term,freq,idf,logidf,tfidf,logtfidf
allah,168,139.0,4.93447393313,23352.0,828.991620766
ibn,75,139.0,4.93447393313,10425.0,370.085544985
wa,51,139.0,4.93447393313,7089.0,251.65817059
camp,47,139.0,4.93447393313,6533.0,231.920274857
faction,43,139.0,4.93447393313,5977.0,212.182379125
sallam,41,139.0,4.93447393313,5699.0,202.313431258
regim,39,139.0,4.93447393313,5421.0,192.444483392
messeng,37,139.0,4.93447393313,5143.0,182.575535526
dabiq,33,139.0,4.93447393313,4587.0,162.837639793
islam,165,26.9032258065,3.29224619787,4439.03225807,543.220622649
said,94,41.7,3.7305011288,3919.8,350.667106107
hijrah,27,139.0,4.93447393313,3753.0,133.230796195
muslim,83,43.8947368421,3.78179442319,3643.26315789,313.888937125
crusad,26,139.0,4.93447393313,3614.0,128.296322261
dimashq,25,139.0,4.93447393313,3475.0,123.361848328
inde,24,139.0,4.93447393313,3336.0,118.427374395
prophet,24,139.0,4.93447393313,3336.0,118.427374395
apost,22,139.0,4.93447393313,3058.0,108.558426529
kufr,22,139.0,4.93447393313,3058.0,108.558426529
