term,freq,idf,logidf,tfidf,logtfidf
shall,181,139.0,4.93447393313,25159.0,893.139781897
unto,87,139.0,4.93447393313,12093.0,429.299232182
ye,68,139.0,4.93447393313,9452.0,335.544227453
s,141,64.1538461538,4.1612840449,9045.69230769,586.741050331
say,117,75.8181818182,4.32833812956,8870.72727273,506.415561159
lord,159,55.6,4.01818320126,8840.4,638.891129
god,269,32.0769230769,3.46813686434,8628.69230769,932.928816507
hell,62,139.0,4.93447393313,8618.0,305.937383854
thou,60,139.0,4.93447393313,8340.0,296.068435988
wit,110,69.5,4.24132675257,7645.0,466.545942783
babylon,53,139.0,4.93447393313,7367.0,261.527118456
sermon,51,139.0,4.93447393313,7089.0,251.65817059
hath,50,139.0,4.93447393313,6950.0,246.723696657
sunday,49,139.0,4.93447393313,6811.0,241.789222723
ie,49,139.0,4.93447393313,6811.0,241.789222723
outlin,48,139.0,4.93447393313,6672.0,236.85474879
thi,42,139.0,4.93447393313,5838.0,207.247905191
belov,41,139.0,4.93447393313,5699.0,202.313431258
jer,40,139.0,4.93447393313,5560.0,197.378957325
punish,40,139.0,4.93447393313,5560.0,197.378957325
